5.6840610504150391e+00	1.2957694530487061e+00	-2.0416810989379883e+01	2.6053409576416016e+01	1.9279287755487443e-01	4.3181486129760778e+00	1.2984603881836186e+01	-5.3704261779760776e-01	4.379603e+03
5.2867565155029297e+00	8.3987891674041748e-01	2.3557456970214844e+01	-1.3697433471679688e+01	4.3140707015991211e+00	4.7093603014945984e-01	1.9677177429199219e+01	2.4066085815429688e+00	3.363665e+00
4.6157031059265137e+00	1.5315791368484497e+00	-5.1779613494873047e+00	-4.0121135711669922e+00	1.8541824817657471e+00	4.2086687088012695e+00	1.9003799438476562e+01	-2.1809001922607422e+01	1.532308e-13
5.0485477447509766e+00	4.4570007324218750e+00	-5.5064353942871094e+00	-5.9350776672363281e-01	4.9279365539550772e+00	1.4839556217193595e+00	-2.8186902999877919e+01	9.3450660705566619e+00	1.715239e+04
1.1247532367706299e+00	1.8204845190048218e+00	-1.2939058303833008e+01	-2.8990936279296875e+01	4.8907666206359863e+00	2.8715038299560547e+00	-1.5935910224914551e+01	-1.5713840484619139e+01	3.033092e-08
4.8777804374694824e+00	1.1498984098434448e+00	-2.4324924468994141e+01	1.4407691955566406e+01	5.9842246770858765e-01	8.9225965738296509e-01	-3.5319900512695312e+00	1.9791267395019531e+01	7.265417e+03
2.4238388538360596e+00	5.3710770606994629e+00	-1.4220843315124512e+01	1.0852127075195312e+01	3.2965655326843262e+00	5.0086969137191772e-01	1.9043121337890625e+01	-1.0309974670410156e+01	1.219768e-13
4.9578700065612793e+00	1.4175575971603394e+00	1.9096515655517578e+01	4.4025802612304688e+00	2.9015130996704102e+00	5.3312382698059082e+00	-1.6252353668212891e+01	8.4480438232421875e+00	7.279947e-15
4.9191660881042480e+00	1.6531958580017090e+00	-2.5228080749511719e+00	-1.1545478820800781e+01	2.1540656089782715e+00	1.7300018072128296e+00	8.1445465087890625e+00	-2.2085958480834961e+01	1.258172e-18
2.8141164779663086e+00	1.6409136056900024e+00	-8.5579566955566406e+00	-4.8976993560791016e+00	9.6245551109313965e-01	3.2175745964050293e+00	-2.0088840484619141e+01	-1.6307294845581055e+01	8.889196e-17
4.7780461311340332e+00	5.2887859344482422e+00	-2.2392677307128906e+01	-2.6222312927246094e+01	4.8766369819641113e+00	4.5887951850891113e+00	2.2233772277832031e-01	-1.6558654785156250e+01	3.891324e-12
2.2057402133941650e+00	5.8915119171142578e+00	-2.8667966842651367e+01	-1.4935807228088379e+01	5.5952792167668637e+00	3.7713758945464626e+00	2.5402179718019532e+01	-1.7918960571270809e+01	1.940302e+05
