0.0000000000000000e+00	4.8695856332778931e-01	3.0329340696334839e-01	-1.3789216995239258e+01	1.6032016754150391e+01	4.9938031629203203e+02	-7.4090142047705356e+01
2.5000000000000001e-02	2.3377813703329398e-01	5.5424493256067220e-01	-6.5085085622960390e+00	4.2184387049501622e+00	4.9916493247272501e+02	2.5884415820334027e+02
5.0000000000000003e-02	9.4476852016784546e-02	6.9083079289641658e-01	-4.6268058134718650e+00	6.7211334226409640e+00	4.4888109328520056e+02	1.2994093010730643e+02
7.4999999999999997e-02	2.0296753690422026e-02	8.3655848077342787e-01	-1.3017355484177782e+00	4.9728223834816365e+00	4.6802948625953070e+02	2.5149334766770482e+02
1.0000000000000001e-01	1.1343682831535491e-02	9.9412843614466051e-01	6.4913655864494701e-01	7.5715304274321413e+00	4.4118664198831527e+02	2.4875578218126154e+02
1.2500000000000000e-01	5.4006115904587988e-02	1.2138415319373779e+00	2.8861972746587181e+00	9.8784377962389787e+00	4.2402916123815993e+02	3.4091627599254213e+02
1.4999999999999999e-01	1.4811956583042268e-01	1.5204677935789952e+00	4.9192089661904745e+00	1.4367006433306315e+01	3.1068355223783612e+02	3.7825004264209247e+02
1.7499999999999999e-01	2.9604500897640140e-01	1.9465289581969745e+00	7.3049690085454522e+00	1.9376170466965824e+01	-1.3020128926993954e+02	-1.5713507879004669e+02
2.0000000000000001e-01	5.1756203021043723e-01	2.3527535859889883e+00	1.0119499217882192e+01	1.3378657782632198e+01	-5.2969460365536420e+01	-1.6367304886639164e+02
2.2500000000000001e-01	8.0118872790277351e-01	2.6155366378847722e+00	1.2369383949536978e+01	7.7993748963915657e+00	5.6928596066941367e+01	1.0172477040925500e+02
2.5000000000000000e-01	1.1214382126601479e+00	2.8200126651955282e+00	1.3211798378206929e+01	8.6240836975130684e+00	3.3082801794284578e+01	-3.4377829920764214e+01
2.7500000000000002e-01	1.4674772404043117e+00	3.0115600378650806e+00	1.4388828042376208e+01	6.8009282731787852e+00	-1.7606860782362966e+02	2.3597698680189728e+02
2.9999999999999999e-01	1.7804945899732136e+00	3.2672135946951100e+00	1.0536732676050622e+01	1.3789392012226882e+01	-2.3665436204858133e+02	8.8267492312676637e+01
3.2500000000000001e-01	1.9893057837611317e+00	3.6699752421917795e+00	5.9451319679621513e+00	1.8615850633425399e+01	-3.3706871611694856e+02	2.5051450140709117e+00
3.4999999999999998e-01	2.0619395285834035e+00	4.1901041042562186e+00	-2.4103730194943188e-01	2.3188345606205385e+01	-1.7071691667268652e+02	-3.6042560224889780e+02
3.7500000000000000e-01	2.0481630957744588e+00	4.6861880767490183e+00	-5.2999269220788348e-01	1.6210936074242305e+01	-2.2713703038697687e+02	-8.9506699663537248e+01
4.0000000000000002e-01	2.0005533479468394e+00	5.1052177016997051e+00	-3.2009799270081229e+00	1.7316883393375292e+01	-2.6506981228872644e+02	-3.1478317088566962e+02
4.2499999999999999e-01	1.9273141107911334e+00	5.4522072328345761e+00	-2.4514534663761545e+00	1.0168257794683202e+01	-2.1649796032654640e+02	-4.0885902962532214e+02
4.5000000000000001e-01	1.9096539224240310e+00	5.5482789933810581e+00	1.1063885071208950e+00	-2.5914288898980091e+00	-2.0391089841212101e+02	-2.5015966009260484e+02
4.7499999999999998e-01	1.9538162311299483e+00	5.3999300837837012e+00	2.3692763281001024e+00	-9.1884654908211285e+00	-9.3787033230691678e-10	7.4582124182625014e-11
5.0000000000000000e-01	2.0102834701538086e+00	5.1741542816162109e+00	2.1447944641113281e+00	-8.8727741241455078e+00	-9.3787033230691678e-10	7.4582124182625014e-11
