0.0000000000000000e+00	5.6942313909530640e-01	4.5103183388710022e-01	2.8253437042236328e+01	1.9798351287841797e+01	-5.0000000000000000e+02	-4.9999489318885219e+02
2.5000000000000001e-02	1.3832362794416535e+00	6.1155958200796068e-01	3.6361988167766505e+01	-6.9702253598641501e+00	-4.9999956942012642e+02	3.5853056339915128e+02
5.0000000000000003e-02	2.2000728600387940e+00	5.7156757261199120e-01	2.8979292167982457e+01	4.2930011424085412e+00	-5.0000000000000000e+02	4.9999645980869354e+02
7.4999999999999997e-02	2.8216644459121243e+00	8.8913700924796146e-01	2.1541943479783917e+01	2.0128700688305557e+01	-5.0000000000000000e+02	4.7736279322601064e+02
1.0000000000000001e-01	3.3330368990154571e+00	1.4986108353533432e+00	2.0392152112798708e+01	2.7315161837807793e+01	-4.9989351301525539e+02	3.7968003103096669e+02
1.2500000000000000e-01	3.8832938533606538e+00	2.1824310604037702e+00	2.3590037351150798e+01	2.7474737433714996e+01	-5.0000000000000000e+02	3.6866996493737219e+02
1.4999999999999999e-01	4.4838024143561839e+00	2.9057786738344817e+00	2.3224641027336151e+01	3.1774488441752375e+01	-4.9997149735491058e+02	-4.9985266042771650e+02
1.7499999999999999e-01	5.0360603909323896e+00	3.5922804056803170e+00	1.9561633275998648e+01	2.4525096938550089e+01	-4.9996846540447154e+02	-4.9993362041433545e+02
2.0000000000000001e-01	5.4348315826536213e+00	4.1636279242150662e+00	1.2411969457000184e+01	2.1238683348694554e+01	-4.9994998620127757e+02	-4.9999999998486669e+02
2.2500000000000001e-01	5.6760358251883529e+00	4.6408135120111798e+00	7.4291952331134548e+00	1.6476747328618906e+01	-5.0000000000000000e+02	-4.9987516379926461e+02
2.5000000000000000e-01	5.8330252013902273e+00	4.9622456346867043e+00	5.5890735670276266e+00	8.7606551628029390e+00	-5.0000000000000000e+02	-4.9941227052125879e+02
2.7500000000000002e-01	5.9721371516279564e+00	5.0607037135714270e+00	5.7409512699243823e+00	-1.1087381221038022e+00	-4.9985578780017113e+02	-4.9999999994404084e+02
2.9999999999999999e-01	6.1236536833121589e+00	4.9032072908034765e+00	6.3196928688636902e+00	-1.1403859964531019e+01	-4.9998038612590079e+02	-4.9998179787363466e+02
3.2500000000000001e-01	6.2785591851963067e+00	4.5010152142522850e+00	5.7546861777425677e+00	-2.0480592515383421e+01	-4.9999453172787781e+02	4.9471891165518645e+02
3.4999999999999998e-01	6.2825787575946004e+00	4.2353310605818022e+00	-5.2079574438891951e+00	-1.1579398357706643e+00	-4.9997196100474571e+02	4.9956466655771311e+02
3.7500000000000000e-01	6.0232043472934649e+00	4.4473177870110030e+00	-1.5542476418866265e+01	1.8596310061454744e+01	-4.9987328404173348e+02	6.4562036104030511e+01
4.0000000000000002e-01	5.5555829818992244e+00	5.0433980069902766e+00	-2.2020652506465165e+01	2.9886542428300540e+01	-4.9804436783862820e+02	-3.9045342472933265e+02
4.2499999999999999e-01	4.9927254598877697e+00	5.7594214899139589e+00	-2.2833300436587507e+01	2.6871245838586983e+01	-4.5165933615512932e+02	-4.9939296384795705e+02
4.5000000000000001e-01	4.4529042866913464e+00	6.2831799999997022e+00	-2.0192402418625687e+01	1.4347989283072756e+01	5.0000000000000000e+02	-5.0000000000000034e+02
4.7499999999999998e-01	4.1319185846903315e+00	6.2581392677046939e+00	-5.4860798507429642e+00	-1.6327857957819088e+01	5.0000000000000000e+02	-8.4343168903580576e+01
5.0000000000000000e-01	4.0804548263549805e+00	5.7098155021667480e+00	9.7135734558105469e-01	-2.6929071426391602e+01	5.0000000000000000e+02	-8.4343168903580576e+01
