0.0000000000000000e+00	4.5088630914688110e-01	2.4985280036926270e+00	9.9914093017578125e+00	5.5787963867187500e+00	-2.0296178297846836e+02	-2.2493358042392282e+02
2.5000000000000001e-02	6.9983704628739019e-01	2.5752058412744701e+00	9.8338722214654588e+00	6.2929529302121212e-01	-1.5284057089489167e+02	-8.3392199573859855e+01
5.0000000000000003e-02	9.3368616978993457e-01	2.5719731125213321e+00	8.8535481434379566e+00	-8.5821344788493492e-01	-7.0486975969542243e+01	-3.2638256448927308e+01
7.4999999999999997e-02	1.1491056610265893e+00	2.5411274978373686e+00	8.3733834553583044e+00	-1.6000549892830915e+00	-5.0404437242678803e+01	-2.0335205467402901e+01
1.0000000000000001e-01	1.3538538180374062e+00	2.4942214321950442e+00	8.0027465817168615e+00	-2.1475940144889458e+00	-2.3333906919513460e+01	-9.9684539775396441e+00
1.2500000000000000e-01	1.5520406228649692e+00	2.4344443496208483e+00	7.8498325628636110e+00	-2.6349143572209783e+00	1.2892640256993735e+02	-3.0798903395765322e+01
1.4999999999999999e-01	1.7704793364323461e+00	2.3392745822219836e+00	9.6156461533190285e+00	-5.0234739858126263e+00	2.3396942923359100e+02	-1.1492159414944611e+02
1.7499999999999999e-01	2.0560573324127640e+00	2.1404244974520314e+00	1.3209706145028827e+01	-1.1039620141022210e+01	2.5335810417734759e+01	-1.5884929709676575e+01
2.0000000000000001e-01	2.3898769994451299e+00	1.8378824420240465e+00	1.3506698758873506e+01	-1.3226905564570503e+01	1.5474767048678736e+01	1.6024383962156210e+02
2.2500000000000001e-01	2.7081102278184779e+00	1.5446863383898459e+00	1.1940541355290231e+01	-1.0131180424074405e+01	1.5239163702496652e+01	1.1837848482222914e+02
2.5000000000000000e-01	2.9922913611836495e+00	1.3193436175778126e+00	1.0787120003400904e+01	-7.8219222868425211e+00	9.3832950192976000e+01	-9.4908020062699858e+00
2.7500000000000002e-01	3.2780956565467880e+00	1.0883635397711138e+00	1.2087333063301017e+01	-1.0714945300497005e+01	8.6191842158961776e+01	5.5654633924051751e+01
2.9999999999999999e-01	3.5849410737803260e+00	8.1311035989082947e-01	1.2458350755963178e+01	-1.1280680363834900e+01	8.0717806604583203e+01	1.1467216336737964e+02
3.2500000000000001e-01	3.8887162586937363e+00	5.5732170712396811e-01	1.1823743240609346e+01	-9.0845884268464587e+00	7.9049825294877976e+01	1.9655875679446240e+02
3.4999999999999998e-01	4.1586175026657743e+00	4.0666717724339940e-01	9.7568788580755133e+00	-2.8826164239871224e+00	9.7525357636059880e+01	5.1686678794548705e+01
3.7500000000000000e-01	4.4089607819197507e+00	3.3412483854775965e-01	1.0268171561331101e+01	-2.9132257798440770e+00	1.0047092814449248e+02	-2.0971908787784212e+01
4.0000000000000002e-01	4.6873122789655017e+00	2.2177294374933001e-01	1.1991354566312793e+01	-6.0620271264322731e+00	8.9939399378520534e+01	2.9265954527846236e+02
4.2499999999999999e-01	4.9405561772147681e+00	2.0537059352963410e-01	8.2859914813053148e+00	4.7535409076947905e+00	8.9249905057968661e+01	4.1982484011216440e+02
4.5000000000000001e-01	5.0798092249922000e+00	5.2179495649307761e-01	3.1322946491326698e+00	2.0157458424724368e+01	-3.8705492156154520e+01	4.5298131077790083e+02
4.7499999999999998e-01	5.1021327694154417e+00	1.2120431732441554e+00	-3.7505428791601525e-01	3.3733963234468611e+01	-6.8182710158384271e-06	1.5352495011640093e-06
5.0000000000000000e-01	5.1680765151977539e+00	1.9768097400665283e+00	5.6269378662109375e+00	2.7717414855957031e+01	-6.8182710158384271e-06	1.5352495011640093e-06
