0.0000000000000000e+00	6.2753838300704956e-01	1.4133869409561157e+00	7.0985183715820312e+00	-8.3833408355712891e+00	-6.1956843767970049e+01	-4.6845117667557595e+01
2.5000000000000001e-02	8.0401202269606586e-01	1.1870911820793004e+00	7.0351803473465973e+00	-9.7304607077098293e+00	3.8838740756800432e+00	1.4657943568050637e+01
5.0000000000000003e-02	9.7902402490856910e-01	9.4303158517192864e-01	6.9651307171658932e+00	-9.7814685073295973e+00	2.7779912354982883e+02	1.9647059263953813e+02
7.4999999999999997e-02	1.1584733977208217e+00	7.3611284217343886e-01	7.3645493115197027e+00	-6.7379940462705550e+00	5.9708615314813649e+01	4.8578331039006208e+01
1.0000000000000001e-01	1.3428170470490242e+00	5.7523312481270439e-01	7.3789973059808167e+00	-6.1159430294830806e+00	-1.7065803773085494e+02	6.3457147641236816e+01
1.2500000000000000e-01	1.4899307835804338e+00	4.8576506799406699e-01	4.3819123157497541e+00	-9.8747375479851407e-01	-1.0035742337579627e+02	1.3521141133806000e+02
1.4999999999999999e-01	1.5581683027451230e+00	5.5008738200410690e-01	1.1016851159285459e+00	6.1069663408646928e+00	-3.8395054821869006e+00	2.8230714226137428e+02
1.7499999999999999e-01	1.5341770484881139e+00	8.4152370267227949e-01	-2.8448082222988291e+00	1.6920684518926535e+01	1.0596320966990473e+02	1.9065752154364358e+02
2.0000000000000001e-01	1.4592832490398553e+00	1.3160122668896981e+00	-2.9338259561484561e+00	2.0779313077938614e+01	-3.1417295851412911e+02	-3.6402175846427383e+02
2.2500000000000001e-01	1.4113711493050769e+00	1.7171825483068270e+00	-1.1956200714636838e+00	1.1673785874747846e+01	-3.6017562024942305e+02	-3.3778187425054801e+02
2.5000000000000000e-01	1.3788290832362164e+00	1.9267479954313971e+00	-1.5487583782581047e+00	5.2122432902664464e+00	-1.5131384895873401e+02	-1.5898695983229749e+02
2.7500000000000002e-01	1.3382134360925291e+00	2.0186159712331597e+00	-1.7224942378995187e+00	2.1540590366963994e+00	1.7948900932471182e+02	2.1263228213350118e+01
2.9999999999999999e-01	1.3180770456898152e+00	2.0587974257655457e+00	1.1449789720776828e-01	1.0668864130075462e+00	2.4549810341810078e+02	1.0232664478003056e+02
3.2500000000000001e-01	1.3442625229394984e+00	2.0921047488315394e+00	1.9921083224250031e+00	1.5861557162256625e+00	1.9470630446176705e+02	1.7419505083287916e+02
3.4999999999999998e-01	1.4034487779126583e+00	2.1673199724885288e+00	2.7814313010657425e+00	4.3990455206619306e+00	2.7731137025314035e+02	1.0652525463281192e+02
3.7500000000000000e-01	1.5046564199477508e+00	2.2784099687837354e+00	5.3517116323594722e+00	4.4499897746700761e+00	1.8571496498160860e+02	1.7316933924431672e+02
4.0000000000000002e-01	1.6530247547549950e+00	2.4193553711511830e+00	6.5749163699657371e+00	6.7812336707372127e+00	3.2090600185706506e+02	1.9777854595804548e+01
4.2499999999999999e-01	1.8703074773229946e+00	2.5524950398278294e+00	1.0805725192857871e+01	3.8335799852303971e+00	1.0784675413754670e+02	4.6885764906132572e+01
4.5000000000000001e-01	2.1588697398542998e+00	2.6394377103291777e+00	1.2273875739236809e+01	3.1170755232749774e+00	1.0889724431092888e+02	1.6825549300847626e+02
4.7499999999999998e-01	2.4729700857577575e+00	2.7459542830543802e+00	1.2878119166636058e+01	5.4049178531645090e+00	-1.4222633537539125e-10	-1.9417502042197212e-11
5.0000000000000000e-01	2.8018367290496826e+00	2.8693957328796387e+00	1.3394168853759766e+01	4.5210494995117188e+00	-1.4222633537539125e-10	-1.9417502042197212e-11
