5.1948947906494141e+00	1.6247429847717285e+00	-6.7022933959960938e+00	-1.5902061462402344e+00	1.2674309015274048e+00	5.6505007743835449e+00	9.5259895324707031e+00	8.0310707092285156e+00	5.151345e-09
2.9228147864341736e-01	5.2943096160888672e+00	-1.3301494598388672e+01	5.0117874145507812e-01	2.7633779048919678e+00	1.5325300395488739e-01	-4.2644233703613281e+00	-1.0374259948730469e+01	1.304135e+06
4.9477553367614746e+00	2.7893962860107422e+00	-3.2089176177978516e+00	1.1331974029541016e+01	4.6143364906311035e+00	1.8865971565246582e+00	1.7752498626708984e+01	1.2953880310058594e+01	2.098772e-18
9.3319249153137207e-01	3.2715020179748535e+00	-5.9352760314941406e+00	2.2975044250488281e+01	5.1580986976623535e+00	1.2374955415725708e+00	5.9289245605468750e+00	-1.5664595603942871e+01	7.536582e-16
5.1747002601623535e+00	1.7815907001495361e+00	-6.2180023193359375e+00	1.4899917602539062e+01	6.2085671424865723e+00	2.9563915729522705e+00	-2.3673324584960938e+00	-2.1801162719726562e+01	8.128571e-13
6.2278933525085449e+00	5.4137334823608398e+00	-2.8826118469238281e+01	1.8728305816650391e+01	3.6804920434951782e-01	3.8853938579559326e+00	-2.6936290740966797e+01	-1.2471090316772461e+01	4.108293e-15
3.8764929771423340e+00	1.9869725704193115e+00	-2.8121774673461914e+01	-2.1393344879150391e+01	9.1666221618652344e-02	6.4614051580429077e-01	-2.6154842376708984e+00	2.0648422241210938e+00	1.201349e-15
3.6120278835296631e+00	1.3245143890380859e+00	8.5095367431640625e+00	8.0069656372070312e+00	5.2099084854125977e+00	4.3535366058349609e+00	2.5535873413085938e+01	-3.2311916351318359e+00	3.044718e-11
5.7328958064317703e-02	6.0123858451843262e+00	5.3754653930664062e+00	-2.8577199935913086e+01	3.7534606456756592e-01	2.8902417421340942e-01	3.4876441955566406e+00	-2.7601102828979492e+01	1.473577e-10
4.4097180366516113e+00	1.5170423984527588e+00	-1.5772850036621094e+01	2.4189186096191406e+00	5.9985165596008301e+00	2.6914482116699219e+00	-7.7998504638671875e+00	1.7740135192871094e+00	2.609539e-11
