0.000000000000000000e+00,1.000000000000000000e+00,4.525654935483402141e+00,4.467189429821272206e+00,1.616284902646847321e-02,-5.017435897951003643e-01
2.683172334598287259e-02,1.000000000000000000e+00,4.525654935483402141e+00,4.467189429821272206e+00,1.616284902646847321e-02,-5.017435897951003643e-01
8.433596582609433068e-02,1.000000000000000000e+00,4.525654935483402141e+00,4.467189429821272206e+00,1.616284902646847321e-02,-5.017435897951003643e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.238375368334010407e+00,1.844181139093903354e-01,4.127841225203898290e+00,5.973772716166875912e-02
1.748069685505163839e+00,1.000000000000000000e+00,-1.238375368334010407e+00,1.844181139093903354e-01,4.127841225203898290e+00,5.973772716166875912e-02
3.077619828531362067e+00,0.000000000000000000e+00,-1.238375368334010407e+00,1.844181139093903354e-01,4.127841225203898290e+00,5.973772716166875912e-02
3.711192314704588213e+00,1.000000000000000000e+00,-1.238375368334010407e+00,1.844181139093903354e-01,4.127841225203898290e+00,5.973772716166875912e-02
3.833098743570874767e+00,1.000000000000000000e+00,-1.238375368334010407e+00,1.844181139093903354e-01,4.127841225203898290e+00,5.973772716166875912e-02
0.000000000000000000e+00,1.000000000000000000e+00,3.209368457591695645e+00,-7.242835282745629932e-02,3.000157608278869681e+00,1.412119022967023518e+00
2.087244170621951889e-01,0.000000000000000000e+00,3.209368457591695645e+00,-7.242835282745629932e-02,3.000157608278869681e+00,1.412119022967023518e+00
0.000000000000000000e+00,1.000000000000000000e+00,4.483086629721924066e-01,-3.925963329415065317e-01,-1.305414059310931352e+00,8.136215386165578378e-01
0.000000000000000000e+00,1.000000000000000000e+00,-4.687070705854616826e-01,2.766674762664365517e+00,8.613988119216384742e-01,-1.157740838227501401e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.473988602065293918e-02,2.572806053299309781e+00,3.557617750206333085e+00,1.331400884380546712e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.404435418353020104e+00,5.626100791974908422e-01,6.263679500455545668e-01,2.565483566459040854e-01
0.000000000000000000e+00,1.000000000000000000e+00,-5.484857394591813318e-01,4.067015064492582432e+00,2.237381249511780190e+00,1.435563065572091457e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.772671509502094622e+00,2.522557854572088587e+00,-1.561560829302066633e-01,-8.528919903427739646e-01
1.485718006735422758e+00,0.000000000000000000e+00,2.772671509502094622e+00,2.522557854572088587e+00,-1.561560829302066633e-01,-8.528919903427739646e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.557955078072486010e+00,1.998625767559581101e+00,-9.740938972805287532e-01,-8.757912195809763878e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.392141842344672753e+00,3.417254151527409967e+00,1.587312929585000587e+00,1.470718664068761394e-01
1.595895076852996142e-01,0.000000000000000000e+00,2.392141842344672753e+00,3.417254151527409967e+00,1.587312929585000587e+00,1.470718664068761394e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.481916273122351413e+00,-4.515193217880735244e-01,4.329470060735189918e+00,3.853462645551240406e+00
0.000000000000000000e+00,1.000000000000000000e+00,4.493541932953756479e+00,4.474534155415241798e+00,3.781759961573532891e+00,1.385425566995519553e+00
2.610153348292997000e-02,0.000000000000000000e+00,4.493541932953756479e+00,4.474534155415241798e+00,3.781759961573532891e+00,1.385425566995519553e+00
0.000000000000000000e+00,1.000000000000000000e+00,4.302514499974931184e+00,2.798567269098989563e+00,2.009602417902417670e+00,-1.009502172439963041e-01
0.000000000000000000e+00,1.000000000000000000e+00,3.078774795942967657e+00,2.804742421079557957e+00,2.838991666560676919e+00,1.591119882009140785e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.641835872688892861e+00,1.580293161401119972e+00,3.439074308902108079e+00,1.472969439346596188e+00
0.000000000000000000e+00,1.000000000000000000e+00,-9.721700220433300288e-01,2.061079355726080031e+00,-1.335683205644515592e+00,-4.657793798661869489e-01
0.000000000000000000e+00,1.000000000000000000e+00,3.591303418406365466e+00,6.951444062757163866e-01,-7.649927908309057667e-01,-9.322121905792705165e-01
1.174002299159208063e-01,0.000000000000000000e+00,3.591303418406365466e+00,6.951444062757163866e-01,-7.649927908309057667e-01,-9.322121905792705165e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.767176194544550549e+00,1.825301623418771557e+00,2.431545266625602331e+00,3.245404419669844831e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.188563025640392512e+00,-1.069409471917537768e+00,-1.402019923109123489e+00,3.442071603166307336e-01
0.000000000000000000e+00,1.000000000000000000e+00,6.521316215634564983e-03,1.879112049903726378e+00,2.914850356830573475e+00,4.740871686491107795e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.067236619094474426e+00,-9.211233218186620775e-03,6.687265238910453657e-01,4.437575633695682864e-01
1.044617289764728472e-02,0.000000000000000000e+00,1.067236619094474426e+00,-9.211233218186620775e-03,6.687265238910453657e-01,4.437575633695682864e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.846343239355507038e+00,1.409042232593922916e+00,-9.480428492652968053e-01,-3.055787654093268246e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.416912896002371802e+00,-1.277048918434307012e+00,7.854718970177467785e-01,-1.404670532332979560e+00
1.018779656795652799e-01,1.000000000000000000e+00,2.416912896002371802e+00,-1.277048918434307012e+00,7.854718970177467785e-01,-1.404670532332979560e+00
2.032430134422529844e-01,1.000000000000000000e+00,2.416912896002371802e+00,-1.277048918434307012e+00,7.854718970177467785e-01,-1.404670532332979560e+00
3.141743025176071402e-01,1.000000000000000000e+00,2.416912896002371802e+00,-1.277048918434307012e+00,7.854718970177467785e-01,-1.404670532332979560e+00
4.483095141410939344e-01,1.000000000000000000e+00,2.416912896002371802e+00,-1.277048918434307012e+00,7.854718970177467785e-01,-1.404670532332979560e+00
6.215517584236560644e-01,1.000000000000000000e+00,2.416912896002371802e+00,-1.277048918434307012e+00,7.854718970177467785e-01,-1.404670532332979560e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.462794657515814833e+00,-1.394751076136535595e+00,2.108024687141640818e+00,2.253677961183005785e+00
0.000000000000000000e+00,1.000000000000000000e+00,4.335772230760874812e+00,8.574360413421941995e-01,4.459318289946705427e+00,5.116277917297631372e-01
1.178326862191671903e-01,1.000000000000000000e+00,4.335772230760874812e+00,8.574360413421941995e-01,4.459318289946705427e+00,5.116277917297631372e-01
2.285066370282952675e-01,1.000000000000000000e+00,4.335772230760874812e+00,8.574360413421941995e-01,4.459318289946705427e+00,5.116277917297631372e-01
3.337539567227549298e-01,1.000000000000000000e+00,4.335772230760874812e+00,8.574360413421941995e-01,4.459318289946705427e+00,5.116277917297631372e-01
4.351971663614345176e-01,1.000000000000000000e+00,4.335772230760874812e+00,8.574360413421941995e-01,4.459318289946705427e+00,5.116277917297631372e-01
5.344004301328261208e-01,1.000000000000000000e+00,4.335772230760874812e+00,8.574360413421941995e-01,4.459318289946705427e+00,5.116277917297631372e-01
6.329277074316020935e-01,1.000000000000000000e+00,4.335772230760874812e+00,8.574360413421941995e-01,4.459318289946705427e+00,5.116277917297631372e-01
7.324183796466864349e-01,0.000000000000000000e+00,4.335772230760874812e+00,8.574360413421941995e-01,4.459318289946705427e+00,5.116277917297631372e-01
8.346962554132602019e-01,0.000000000000000000e+00,4.335772230760874812e+00,8.574360413421941995e-01,4.459318289946705427e+00,5.116277917297631372e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.717001661170566962e+00,-1.114928629720817632e+00,4.370071542093370009e-01,1.444436353874898882e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.378389270212575290e+00,3.934973495789028775e+00,3.043089834490762868e+00,-6.326536334395392591e-02
0.000000000000000000e+00,1.000000000000000000e+00,1.023504644719323453e+00,7.692218821475378387e-01,3.302021921228178947e+00,2.041644823939826825e+00
0.000000000000000000e+00,1.000000000000000000e+00,-9.149124266821685447e-01,4.092059777272793575e+00,1.603692908738150402e+00,3.654238605422814867e+00
0.000000000000000000e+00,1.000000000000000000e+00,-9.890509540067330407e-01,4.391241565434571559e-01,4.389617826147841129e+00,-1.697317291209172518e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.651311386113910373e+00,3.151464771475335880e+00,3.397009909340105160e+00,2.980952849547966022e+00
0.000000000000000000e+00,1.000000000000000000e+00,3.999059467778748989e+00,6.370494238900230588e-01,-8.275839095501642539e-01,1.211709948909017454e-01
1.412665945202759010e-01,1.000000000000000000e+00,3.999059467778748989e+00,6.370494238900230588e-01,-8.275839095501642539e-01,1.211709948909017454e-01
1.096037005945628806e+00,0.000000000000000000e+00,3.999059467778748989e+00,6.370494238900230588e-01,-8.275839095501642539e-01,1.211709948909017454e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.105068134428464965e+00,3.586665521110206534e+00,2.862529613641457971e+00,7.836655450813905244e-01
0.000000000000000000e+00,1.000000000000000000e+00,4.371997045322452813e+00,4.614711049003950016e+00,3.157750853868527052e+00,1.739679802035511313e+00
2.345860645416006640e-01,1.000000000000000000e+00,4.371997045322452813e+00,4.614711049003950016e+00,3.157750853868527052e+00,1.739679802035511313e+00
4.364145084898551907e-01,0.000000000000000000e+00,4.371997045322452813e+00,4.614711049003950016e+00,3.157750853868527052e+00,1.739679802035511313e+00
6.150090888743885431e-01,0.000000000000000000e+00,4.371997045322452813e+00,4.614711049003950016e+00,3.157750853868527052e+00,1.739679802035511313e+00
7.887216531987656376e-01,0.000000000000000000e+00,4.371997045322452813e+00,4.614711049003950016e+00,3.157750853868527052e+00,1.739679802035511313e+00
0.000000000000000000e+00,1.000000000000000000e+00,-8.643458894196474063e-01,1.524605988347423891e+00,-1.489686345704660964e+00,4.785898304306014595e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.092950351429132994e+00,4.465468641782393000e+00,7.870875789718636550e-01,4.652902266075842341e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.290477800406883535e+00,4.020598129513129670e+00,1.744293506216789025e+00,2.946980692446448113e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.796806639543017781e+00,1.286078591568385443e+00,2.369716219789440359e+00,1.666469970130660450e+00
9.387600787348898690e-01,0.000000000000000000e+00,2.796806639543017781e+00,1.286078591568385443e+00,2.369716219789440359e+00,1.666469970130660450e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.293066352369742100e+00,2.323209048258796372e+00,1.764934229406260879e-01,1.437749202336501553e-01
0.000000000000000000e+00,1.000000000000000000e+00,4.616024317812393640e+00,2.811919862488887034e+00,1.796874558123963128e+00,-7.852236200042915781e-01
0.000000000000000000e+00,1.000000000000000000e+00,4.387976534895527081e+00,2.984519435276672183e+00,2.281136715590830200e+00,9.339716068285461859e-01
0.000000000000000000e+00,1.000000000000000000e+00,3.515849385243354774e+00,4.622697020459597184e+00,-6.187074644836469961e-01,-2.830486849811042482e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.037295085377916370e+00,1.516028290004951540e-01,-1.207706144485857891e+00,-3.352327581454443983e-01
0.000000000000000000e+00,1.000000000000000000e+00,4.356446511331524718e+00,3.760702726779340921e+00,-1.160933019813947809e-02,-1.047498542754899509e+00
1.259092196902842575e+00,1.000000000000000000e+00,4.356446511331524718e+00,3.760702726779340921e+00,-1.160933019813947809e-02,-1.047498542754899509e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.310655386793767363e+00,6.824431463678950482e-01,-8.495640838114888460e-01,4.349652265729026523e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.952462134764655799e+00,3.929847636860901439e+00,9.662916325652954885e-01,-6.826880084484240330e-01
0.000000000000000000e+00,1.000000000000000000e+00,-7.066765045814404900e-01,-1.469700390485979113e+00,6.349985204025407892e-01,-3.062639027414666981e-01
0.000000000000000000e+00,1.000000000000000000e+00,3.347367708532448027e+00,9.228246011077960720e-01,2.335447953864152382e+00,8.291143868690044050e-01
1.759548138486446978e-01,0.000000000000000000e+00,3.347367708532448027e+00,9.228246011077960720e-01,2.335447953864152382e+00,8.291143868690044050e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.314855995677369771e+00,4.577329299290474829e+00,1.524562081552056858e+00,1.154192798235212036e+00
0.000000000000000000e+00,1.000000000000000000e+00,-6.094016086676906641e-01,-6.912960188198272737e-01,2.453120958599064316e+00,9.048915761317966044e-01
0.000000000000000000e+00,1.000000000000000000e+00,-3.564545694604506210e-01,-1.304828609869925549e+00,-5.027247218938588613e-01,8.585036229582845291e-01
4.230761192536089399e-02,0.000000000000000000e+00,-3.564545694604506210e-01,-1.304828609869925549e+00,-5.027247218938588613e-01,8.585036229582845291e-01
0.000000000000000000e+00,1.000000000000000000e+00,7.206933147697591746e-01,1.592199327403689635e+00,2.763274420029312672e+00,1.197223949929296705e+00
0.000000000000000000e+00,1.000000000000000000e+00,-1.178253746039409133e+00,1.733396909671092168e-01,3.488591683434384194e+00,1.282930949372655283e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.497781601766477788e-01,1.336144311350716096e+00,3.120752670468188938e+00,-4.839017358612518471e+00
1.401181606325397455e+00,1.000000000000000000e+00,7.497781601766477788e-01,1.336144311350716096e+00,3.120752670468188938e+00,-4.839017358612518471e+00
2.920582870424257571e+00,0.000000000000000000e+00,7.497781601766477788e-01,1.336144311350716096e+00,3.120752670468188938e+00,-4.839017358612518471e+00
0.000000000000000000e+00,1.000000000000000000e+00,-8.895581600307271852e-01,1.241430235344208155e+00,1.775084310816359645e+00,4.977612392811413544e-01
4.947411956748136094e-03,1.000000000000000000e+00,-8.895581600307271852e-01,1.241430235344208155e+00,1.775084310816359645e+00,4.977612392811413544e-01
1.147580319532400840e-02,1.000000000000000000e+00,-8.895581600307271852e-01,1.241430235344208155e+00,1.775084310816359645e+00,4.977612392811413544e-01
2.013564234012859416e-02,1.000000000000000000e+00,-8.895581600307271852e-01,1.241430235344208155e+00,1.775084310816359645e+00,4.977612392811413544e-01
3.156714706032645590e-02,1.000000000000000000e+00,-8.895581600307271852e-01,1.241430235344208155e+00,1.775084310816359645e+00,4.977612392811413544e-01
4.650321408104530346e-02,0.000000000000000000e+00,-8.895581600307271852e-01,1.241430235344208155e+00,1.775084310816359645e+00,4.977612392811413544e-01
6.573253710635054703e-02,0.000000000000000000e+00,-8.895581600307271852e-01,1.241430235344208155e+00,1.775084310816359645e+00,4.977612392811413544e-01
0.000000000000000000e+00,1.000000000000000000e+00,4.903802775060370767e-01,-8.107039024280574546e-01,4.016741053577804088e+00,1.508207937191110792e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.114698341242315038e+00,3.108029235308075400e+00,1.142767400854639126e+00,-2.127903881032058742e+00
3.281203984272699770e-01,1.000000000000000000e+00,2.114698341242315038e+00,3.108029235308075400e+00,1.142767400854639126e+00,-2.127903881032058742e+00
0.000000000000000000e+00,1.000000000000000000e+00,4.617931484753907689e+00,2.233283621260527596e+00,-7.500097032466412905e-02,-1.879514691036287058e-02
2.360634101309546761e-04,1.000000000000000000e+00,4.617931484753907689e+00,2.233283621260527596e+00,-7.500097032466412905e-02,-1.879514691036287058e-02
1.356928856239341449e-03,1.000000000000000000e+00,4.617931484753907689e+00,2.233283621260527596e+00,-7.500097032466412905e-02,-1.879514691036287058e-02
4.499166421110788357e-03,1.000000000000000000e+00,4.617931484753907689e+00,2.233283621260527596e+00,-7.500097032466412905e-02,-1.879514691036287058e-02
1.144824651779482658e-02,0.000000000000000000e+00,4.617931484753907689e+00,2.233283621260527596e+00,-7.500097032466412905e-02,-1.879514691036287058e-02
2.471589253412088960e-02,0.000000000000000000e+00,4.617931484753907689e+00,2.233283621260527596e+00,-7.500097032466412905e-02,-1.879514691036287058e-02
4.735046291719079148e-02,0.000000000000000000e+00,4.617931484753907689e+00,2.233283621260527596e+00,-7.500097032466412905e-02,-1.879514691036287058e-02
8.236041733289906075e-02,0.000000000000000000e+00,4.617931484753907689e+00,2.233283621260527596e+00,-7.500097032466412905e-02,-1.879514691036287058e-02
1.319839118437800829e-01,0.000000000000000000e+00,4.617931484753907689e+00,2.233283621260527596e+00,-7.500097032466412905e-02,-1.879514691036287058e-02
1.973926682977726610e-01,0.000000000000000000e+00,4.617931484753907689e+00,2.233283621260527596e+00,-7.500097032466412905e-02,-1.879514691036287058e-02
2.790828664479400034e-01,0.000000000000000000e+00,4.617931484753907689e+00,2.233283621260527596e+00,-7.500097032466412905e-02,-1.879514691036287058e-02
0.000000000000000000e+00,1.000000000000000000e+00,-4.749253720918882316e-01,4.055811704711992149e+00,-1.058277509826915264e+00,-4.216575547651663092e-01
0.000000000000000000e+00,1.000000000000000000e+00,3.860035187363513032e+00,3.556677462881429719e+00,5.449687023304883304e-02,1.940257174721774502e-01
0.000000000000000000e+00,1.000000000000000000e+00,3.258680506351365302e+00,-3.893066690296231869e-01,4.664667108912705640e-01,-1.611932928956989919e+00
1.567249612007447501e-01,1.000000000000000000e+00,3.258680506351365302e+00,-3.893066690296231869e-01,4.664667108912705640e-01,-1.611932928956989919e+00
3.215201104031775170e-01,1.000000000000000000e+00,3.258680506351365302e+00,-3.893066690296231869e-01,4.664667108912705640e-01,-1.611932928956989919e+00
4.961235264050936067e-01,1.000000000000000000e+00,3.258680506351365302e+00,-3.893066690296231869e-01,4.664667108912705640e-01,-1.611932928956989919e+00
6.866023938845394747e-01,0.000000000000000000e+00,3.258680506351365302e+00,-3.893066690296231869e-01,4.664667108912705640e-01,-1.611932928956989919e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.079606361590403907e+00,-5.939940365131666233e-01,1.452673289837085990e+00,-6.101397022023497207e+00
0.000000000000000000e+00,1.000000000000000000e+00,4.581655387636345278e-01,3.511597403142062035e+00,3.406528073209891261e-02,7.773904491764566105e-02
0.000000000000000000e+00,1.000000000000000000e+00,4.261016952053300777e+00,3.641526943919418002e+00,4.483346041124512737e+00,2.748592073415479398e+00
1.566234417475194762e+00,1.000000000000000000e+00,4.261016952053300777e+00,3.641526943919418002e+00,4.483346041124512737e+00,2.748592073415479398e+00
3.036621343329114708e+00,0.000000000000000000e+00,4.261016952053300777e+00,3.641526943919418002e+00,4.483346041124512737e+00,2.748592073415479398e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.037235235043243442e+00,3.711733298958477256e+00,-6.853760311595487043e-01,-1.137640774681304423e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.715259356312700989e+00,6.866254891355623169e-01,3.933273211875750519e+00,1.401921787188989077e+00
0.000000000000000000e+00,1.000000000000000000e+00,3.121619758634636810e+00,1.587834634051908944e+00,-1.064051864107777856e-01,9.888898405849031598e-03
1.808668684745568770e-04,0.000000000000000000e+00,3.121619758634636810e+00,1.587834634051908944e+00,-1.064051864107777856e-01,9.888898405849031598e-03
0.000000000000000000e+00,1.000000000000000000e+00,4.325546421036409406e+00,2.370655528400312129e+00,5.367795982173138025e-01,2.792814105588103391e-01
0.000000000000000000e+00,1.000000000000000000e+00,-6.108284485844984735e-01,3.915767481458201082e-01,-4.462797315240685236e-03,6.559063964888922627e-02
0.000000000000000000e+00,1.000000000000000000e+00,3.582890357240763102e+00,-8.678892573892857953e-01,3.740691230025226410e+00,2.780574169439748444e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.948925929532953738e+00,2.454830107225268954e+00,2.785531374531573512e+00,4.811279271073164443e-01
0.000000000000000000e+00,1.000000000000000000e+00,9.498103770412538172e-01,1.332831634420732270e+00,4.372214767597835561e+00,1.317760027199071260e+00
0.000000000000000000e+00,1.000000000000000000e+00,4.277233204609935946e+00,1.978737525260660712e+00,2.802456877545409064e+00,-9.813669395845091570e-01
0.000000000000000000e+00,1.000000000000000000e+00,3.051690389326968678e+00,4.291317431619648737e+00,4.236210784030884469e+00,-1.726180929434056655e+00
2.272382631105142048e-01,1.000000000000000000e+00,3.051690389326968678e+00,4.291317431619648737e+00,4.236210784030884469e+00,-1.726180929434056655e+00
4.499474058619970518e-01,0.000000000000000000e+00,3.051690389326968678e+00,4.291317431619648737e+00,4.236210784030884469e+00,-1.726180929434056655e+00
0.000000000000000000e+00,1.000000000000000000e+00,3.887525786841599107e+00,1.688782569402721423e+00,2.142471294858951936e+00,4.091225208149428805e-01
0.000000000000000000e+00,1.000000000000000000e+00,9.330079846827905588e-01,1.805011917668817079e+00,4.200429854648126238e+00,1.356334062150762021e+00
0.000000000000000000e+00,1.000000000000000000e+00,-6.785827063390384994e-01,-4.560519445314346054e-01,1.560573384998828361e+00,4.147517883653127624e-02
0.000000000000000000e+00,1.000000000000000000e+00,2.595061192384719995e+00,-4.457240749467576979e-01,4.458565164746215892e+00,9.864229779247650765e-01
3.710102309775685225e-01,1.000000000000000000e+00,2.595061192384719995e+00,-4.457240749467576979e-01,4.458565164746215892e+00,9.864229779247650765e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.140683919158333781e+00,3.136345072374725262e+00,-2.461187002238069965e-01,-6.530197275622448005e-01
4.843841315074551290e-01,0.000000000000000000e+00,-1.140683919158333781e+00,3.136345072374725262e+00,-2.461187002238069965e-01,-6.530197275622448005e-01
2.815595996304303128e+00,0.000000000000000000e+00,-1.140683919158333781e+00,3.136345072374725262e+00,-2.461187002238069965e-01,-6.530197275622448005e-01
3.085998450404460414e+00,0.000000000000000000e+00,-1.140683919158333781e+00,3.136345072374725262e+00,-2.461187002238069965e-01,-6.530197275622448005e-01
3.310113043060667781e+00,0.000000000000000000e+00,-1.140683919158333781e+00,3.136345072374725262e+00,-2.461187002238069965e-01,-6.530197275622448005e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.149250941772478773e+00,3.296476847401295984e+00,1.278235642907505687e+00,-2.276868034893308468e-01
5.104122593783723127e-01,1.000000000000000000e+00,-1.149250941772478773e+00,3.296476847401295984e+00,1.278235642907505687e+00,-2.276868034893308468e-01
0.000000000000000000e+00,1.000000000000000000e+00,3.836726712675600837e+00,4.364900134535896647e+00,7.773090979617094387e-01,3.029257371751012062e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.566166424725619066e+00,-1.391089104663630449e+00,-1.705435435735596084e-01,-2.714259577702861082e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.527473505221626837e+00,-6.901343211986654680e-02,-9.379764567390913577e-01,-1.377649620825556198e-01
2.960715558858973556e-02,0.000000000000000000e+00,2.527473505221626837e+00,-6.901343211986654680e-02,-9.379764567390913577e-01,-1.377649620825556198e-01
0.000000000000000000e+00,1.000000000000000000e+00,-2.769416995439666351e-01,2.752422302089263528e-01,4.053121002065369183e+00,8.099874984100956521e-01
