[	0.0000000000000000e+00	4.6112203598022461e+00	6.2118806838989258e+00	-3.9236259460449219e+00	-8.7400798797607422e+00	]
[	2.5000000000000001e-02	4.4577404247136148e+00	6.0517281985574272e+00	-8.3786722164898819e+00	-4.0205736193400750e+00	]
[	5.0000000000000003e-02	4.2627017909095910e+00	5.8194093519028032e+00	-7.4222018892136195e+00	-1.4270500776734993e+01	]
[	7.4999999999999997e-02	4.2113173589014981e+00	5.1626481872130903e+00	2.1894118399803899e+00	-3.6582279453052607e+01	]
[	1.0000000000000001e-01	4.2115611654155449e+00	4.1950772846925393e+00	-3.0642211909963519e+00	-4.0288393409494255e+01	]
[	1.2500000000000000e-01	4.0102869790019566e+00	3.2004494575306159e+00	-1.1770421752351366e+01	-4.0398276404761596e+01	]
[	1.4999999999999999e-01	3.7850888833456562e+00	2.2695411167495081e+00	-5.0911218199000343e+00	-3.5017278460494921e+01	]
[	1.7499999999999999e-01	3.7529660500502406e+00	1.4389628700434813e+00	1.7907318877390441e+00	-3.1110662889921812e+01	]
[	2.0000000000000001e-01	3.8324164117895596e+00	7.4604856349688786e-01	3.7827561065059183e+00	-2.3489799658372132e+01	]
[	2.2500000000000001e-01	3.9272951874244892e+00	2.6573087089690084e-01	3.5009633844074570e+00	-1.4507465616732786e+01	]
[	2.5000000000000000e-01	3.9866110218272457e+00	6.6274133088764092e-02	1.2022722586073598e+00	-1.3814697289628439e+00	]
[	2.7500000000000002e-01	4.0635498274228787e+00	-5.7466878478074079e-13	4.9530162328587544e+00	-3.9215021517799502e+00	]
[	2.9999999999999999e-01	4.1729250914198852e+00	2.8410958117604593e-02	3.7985397741941345e+00	6.1913157267234720e+00	]
[	3.2500000000000001e-01	4.2396514796452456e+00	3.4754165087377220e-01	1.7036337680993971e+00	1.9102700377144558e+01	]
[	3.4999999999999998e-01	4.3852910197150861e+00	5.5871561092400845e-01	9.7765871215174194e+00	-2.0097517249601924e+00	]
[	3.7500000000000000e-01	4.7064302453046061e+00	3.0376279003552786e-01	1.5951894080279596e+01	-1.8532939818738321e+01	]
[	4.0000000000000002e-01	5.0765803649126058e+00	1.5418750769433109e-04	1.3611435366722210e+01	-5.5560878581992990e+00	]
[	4.2499999999999999e-01	5.3619852739936826e+00	6.3327469620770391e-02	9.2419817476072250e+00	1.0568211925021476e+01	]
[	4.5000000000000001e-01	5.5681169726998156e+00	4.8575144626241207e-01	7.7041854562495056e+00	2.2550050378731697e+01	]
[	4.7499999999999998e-01	5.7913551416374824e+00	1.1295832821570295e+00	1.1227832254842644e+01	2.7566365926404579e+01	]
[	5.0000000000000000e-01	6.1823272705078125e+00	1.8007992506027222e+00	2.0893150329589844e+01	2.5152240753173835e+01	]
