[	0.0000000000000000e+00	-5.0000000000000000e+02	-5.0000000000000000e+02	]
[	2.5000000000000001e-02	-5.0000000000000000e+02	-5.0000000000000000e+02	]
[	5.0000000000000003e-02	-5.0000000000000000e+02	-5.0000000000000000e+02	]
[	7.4999999999999997e-02	-4.8205340885804117e+02	-5.0000000000000000e+02	]
[	1.0000000000000001e-01	-4.9999999999999972e+02	-4.0742727511690282e+02	]
[	1.2500000000000000e-01	-5.0000000000000000e+02	3.0711705856251046e+02	]
[	1.4999999999999999e-01	-1.6968700328960995e+02	5.0000000000000000e+02	]
[	1.7499999999999999e-01	-5.0000000000000000e+02	5.0000000000000000e+02	]
[	2.0000000000000001e-01	-5.0000000000000000e+02	4.9635998935900801e+02	]
[	2.2500000000000001e-01	-5.0000000000000000e+02	-1.0879114128684719e+02	]
[	2.5000000000000000e-01	-5.0000000000000000e+02	-5.0000000000000000e+02	]
[	2.7500000000000002e-01	-4.2991050148375302e+02	-5.0000000000000000e+02	]
[	2.9999999999999999e-01	5.0000000000000000e+02	-4.9824836058124470e+02	]
[	3.2500000000000001e-01	5.0000000000000000e+02	1.9580854229355523e+01	]
[	3.4999999999999998e-01	5.0000000000000000e+02	4.2523820758202743e+02	]
[	3.7500000000000000e-01	5.0000000000000000e+02	9.8693216013982692e+00	]
[	4.0000000000000002e-01	5.0000000000000000e+02	3.5984654759379714e+02	]
[	4.2499999999999999e-01	5.0000000000000000e+02	4.4343356693022366e+02	]
[	4.5000000000000001e-01	5.0000000000000000e+02	5.0000000000000000e+02	]
[	4.7499999999999998e-01	5.0000000000000000e+02	5.0000000000000000e+02	]
[	5.0000000000000000e-01	5.0000000000000000e+02	5.0000000000000000e+02	]
