[	0.0000000000000000e+00	-5.0000000000000000e+02	2.6317229552784664e+02	]
[	2.5000000000000001e-02	-5.0000000000000000e+02	-5.0000000000000000e+02	]
[	5.0000000000000003e-02	-5.0000000000000000e+02	-5.0000000000000000e+02	]
[	7.4999999999999997e-02	-5.0000000000000000e+02	-3.7746733258355266e+02	]
[	1.0000000000000001e-01	-5.0000000000000000e+02	7.3724323166567075e+01	]
[	1.2500000000000000e-01	-5.0000000000000000e+02	-4.9741124225608974e+02	]
[	1.4999999999999999e-01	-5.0000000000000000e+02	6.5716681758105864e+01	]
[	1.7499999999999999e-01	-5.0000000000000000e+02	-4.9741689764060078e+02	]
[	2.0000000000000001e-01	3.1488230320736839e+01	4.7304116573781158e+01	]
[	2.2500000000000001e-01	-1.6955878790890559e+01	-4.7935984859033425e+01	]
[	2.5000000000000000e-01	-3.2596637899419889e+00	-2.1075731581172022e+01	]
[	2.7500000000000002e-01	-3.8931601540261269e+01	3.6979611940759376e+01	]
[	2.9999999999999999e-01	-4.3984639559463602e+01	6.6334948232035572e+01	]
[	3.2500000000000001e-01	-4.8761385369891130e+01	7.8423808455021913e+01	]
[	3.4999999999999998e-01	-3.1203544210959215e+01	-2.3125813480512885e+01	]
[	3.7500000000000000e-01	-1.0507600091565212e+02	-2.1633223196445249e+02	]
[	4.0000000000000002e-01	8.2492764282499735e+01	-8.5297426406765737e+01	]
[	4.2499999999999999e-01	1.9316461490498807e+02	-2.3313876524478437e+02	]
[	4.5000000000000001e-01	1.4978669411153749e+02	-2.7211714457509652e+02	]
[	4.7499999999999998e-01	5.6197359735537752e+01	-2.0218498192442004e+02	]
[	5.0000000000000000e-01	5.6197359735537752e+01	-2.0218498192442004e+02	]
