[	0.0000000000000000e+00	4.9999999995499292e+02	2.0882635903518036e+02	]
[	2.5000000000000001e-02	5.0000000001401628e+02	4.9999999999729187e+02	]
[	5.0000000000000003e-02	5.0000000002003958e+02	5.0000000003707345e+02	]
[	7.4999999999999997e-02	5.0000000001354329e+02	4.9999999995049916e+02	]
[	1.0000000000000001e-01	4.9999999962266787e+02	5.0000000003589247e+02	]
[	1.2500000000000000e-01	4.9999999999796466e+02	5.0000000000135589e+02	]
[	1.4999999999999999e-01	4.9763721421446809e+02	4.9999999998128749e+02	]
[	1.7499999999999999e-01	5.0000000000536988e+02	-1.0166702040008599e+02	]
[	2.0000000000000001e-01	4.9999999999188634e+02	-4.9999999995747521e+02	]
[	2.2500000000000001e-01	4.9999996277766320e+02	-5.0000000002311901e+02	]
[	2.5000000000000000e-01	4.9999998417665415e+02	-5.0000000003412327e+02	]
[	2.7500000000000002e-01	4.9999999997449402e+02	-4.9999999998228793e+02	]
[	2.9999999999999999e-01	-2.5969285965435387e+02	-1.8971744256049894e+02	]
[	3.2500000000000001e-01	-4.9999998593318139e+02	4.9983671247373638e+02	]
[	3.4999999999999998e-01	-4.9999999999573453e+02	4.9999999999984857e+02	]
[	3.7500000000000000e-01	-5.0000000000265283e+02	4.9999999994068418e+02	]
[	4.0000000000000002e-01	-5.0000000007698935e+02	2.4038674646439546e+02	]
[	4.2499999999999999e-01	-4.9999999995127030e+02	-4.3547010451681592e+02	]
[	4.5000000000000001e-01	-5.0000000003716627e+02	-4.9536400310007809e+02	]
[	4.7499999999999998e-01	-4.9999999997961299e+02	-4.9997911763781087e+02	]
[	5.0000000000000000e-01	-4.9999999997961299e+02	-4.9997911763781087e+02	]
