[	0.0000000000000000e+00	5.1330165863037109e+00	3.3132989406585693e+00	5.0703544616699219e+00	-2.7956945419311523e+01	]
[	2.5000000000000001e-02	5.1381231215416587e+00	2.8128380620493707e+00	-4.4941984873024339e+00	-1.2161318138526173e+01	]
[	5.0000000000000003e-02	4.9086336252811895e+00	2.7046000418132095e+00	-1.3944794955601310e+01	3.4499749698747473e+00	]
[	7.4999999999999997e-02	4.4367598771780443e+00	2.9800197805901112e+00	-2.3849814241427872e+01	1.8522302275002868e+01	]
[	1.0000000000000001e-01	3.7624247787935183e+00	3.4973488534391546e+00	-2.9952560172721508e+01	2.3465923365053605e+01	]
[	1.2500000000000000e-01	2.9035734246502534e+00	4.3594820798693554e+00	-3.8785931334098912e+01	4.7737784752122472e+01	]
[	1.4999999999999999e-01	2.0222233848441218e+00	5.5009140122739622e+00	-3.1670891161868177e+01	4.1752667883924552e+01	]
[	1.7499999999999999e-01	1.3941389989688857e+00	6.2454080045978495e+00	-1.8083061629558181e+01	1.5744270369776366e+01	]
[	2.0000000000000001e-01	1.1252527602472380e+00	6.2571738033287163e+00	-3.4241818538831650e+00	-1.4807618864197915e+01	]
[	2.2500000000000001e-01	9.8621113186995701e-01	6.0861797227307308e+00	-7.6833443073478298e+00	1.1195472143617626e+00	]
[	2.5000000000000000e-01	7.6356702656920705e-01	6.2831798025993697e+00	-1.0128438579874704e+01	1.4626702158527483e+01	]
[	2.7500000000000002e-01	6.9132377443122028e-01	6.2726959854207855e+00	4.3508932203338064e+00	-1.5463210113630824e+01	]
[	2.9999999999999999e-01	7.6948611072675521e-01	6.0539010269673224e+00	1.9224413993203451e+00	-2.0731608925174658e+00	]
[	3.2500000000000001e-01	7.3648639278929895e-01	6.2395624080744945e+00	-4.5944526264642800e+00	1.6985671144517003e+01	]
[	3.4999999999999998e-01	8.0452943322728099e-01	6.2831801462965293e+00	1.0038706714816630e+01	-1.3501729711103671e+01	]
[	3.7500000000000000e-01	1.0249228977729123e+00	6.1142196659029224e+00	7.5890222012316570e+00	2.0808697687134817e-03	]
[	4.0000000000000002e-01	1.3941291703012726e+00	5.7455731990662526e+00	2.1765245347839898e+01	-2.8775268803610217e+01	]
[	4.2499999999999999e-01	2.0881656195702147e+00	4.7737113111976646e+00	3.3184087595270974e+01	-4.6173564850719025e+01	]
[	4.5000000000000001e-01	2.8759340123931540e+00	3.9032732672294723e+00	3.0426040459255891e+01	-2.4915121074898984e+01	]
[	4.7499999999999998e-01	3.5196835734195804e+00	3.5377119118044980e+00	2.0901867332781933e+01	-5.1087188144503166e+00	]
[	5.0000000000000000e-01	3.9132914543151855e+00	3.6309947967529297e+00	1.0395275115966797e+01	1.2533084869384766e+01	]
