[	0.0000000000000000e+00	1.4716559293238976e+02	-2.7384657220340796e+02	]
[	2.5000000000000001e-02	-5.2233992799108748e+01	-3.9847590709128596e+01	]
[	5.0000000000000003e-02	-4.9835047567412983e+02	-2.0916717496983887e+02	]
[	7.4999999999999997e-02	-3.1121871900834395e+02	-2.8461917907543244e+02	]
[	1.0000000000000001e-01	-4.3554699549066805e+02	-3.7968729746686489e+02	]
[	1.2500000000000000e-01	-4.9999594675978665e+02	-3.9024870691923439e+02	]
[	1.4999999999999999e-01	-4.8262569481736932e+02	-1.2840120573462195e+02	]
[	1.7499999999999999e-01	-4.9215137778625666e+02	-1.7088709742050577e+02	]
[	2.0000000000000001e-01	-3.9122143795878480e+02	-2.3993219419067341e+02	]
[	2.2500000000000001e-01	-3.8841182862284859e+02	-2.2481346412689933e+02	]
[	2.5000000000000000e-01	-4.1075057879329654e+02	-2.1900550862560192e+02	]
[	2.7500000000000002e-01	-3.9845415978982561e+02	-2.6381853857826928e+02	]
[	2.9999999999999999e-01	-4.6438335806048298e+02	-3.2715311664159321e+02	]
[	3.2500000000000001e-01	-4.9480977602394603e+02	-4.1635028627734397e+02	]
[	3.4999999999999998e-01	-4.8354728182269395e+02	-4.8632218663918121e+02	]
[	3.7500000000000000e-01	-4.3728333677586420e+02	4.0597070115466440e+00	]
[	4.0000000000000002e-01	2.5828299610800645e+01	-4.9710932727352360e+02	]
[	4.2499999999999999e-01	4.8505023859631166e+01	-3.5426572198358019e+02	]
[	4.5000000000000001e-01	-6.3314679312102278e+01	-1.2188367827539766e+02	]
[	4.7499999999999998e-01	5.9547261103591197e+01	-3.3874121264736027e+02	]
[	5.0000000000000000e-01	5.9547261103591197e+01	-3.3874121264736027e+02	]
