[	0.0000000000000000e+00	5.0000000000076614e+02	3.6561447620868876e+02	]
[	2.5000000000000001e-02	5.0000000000076614e+02	9.6256776999455042e+01	]
[	5.0000000000000003e-02	5.0000000000076614e+02	-6.4551521805790685e+01	]
[	7.4999999999999997e-02	5.0000000000076614e+02	1.0062626740316941e+02	]
[	1.0000000000000001e-01	5.0000000000076614e+02	6.8711913523318557e+01	]
[	1.2500000000000000e-01	5.0000000000076614e+02	2.0368132916559387e+02	]
[	1.4999999999999999e-01	5.0000000000076614e+02	1.3111467887348064e+02	]
[	1.7499999999999999e-01	5.0000000000076614e+02	2.7058478245642831e+01	]
[	2.0000000000000001e-01	5.0000000000076614e+02	-1.2445942738976183e+02	]
[	2.2500000000000001e-01	5.0000000000076614e+02	1.8181024859428831e+02	]
[	2.5000000000000000e-01	5.0000000000076614e+02	2.9771737907642250e+02	]
[	2.7500000000000002e-01	5.0000000000076614e+02	4.4239077716142242e+02	]
[	2.9999999999999999e-01	5.0000000000076614e+02	-1.5499528893348656e+02	]
[	3.2500000000000001e-01	4.9999999630219997e+02	1.3767772503680746e+02	]
[	3.4999999999999998e-01	4.9991949398211659e+02	1.0089023057578041e+02	]
[	3.7500000000000000e-01	4.9969605413114277e+02	1.2796443530285701e+02	]
[	4.0000000000000002e-01	-5.4298965063408900e+01	3.4831344775514299e+02	]
[	4.2499999999999999e-01	-5.6545975830528313e+01	-3.2256346658856216e+01	]
[	4.5000000000000001e-01	-4.1311968404368395e+02	1.8082429738266819e+02	]
[	4.7499999999999998e-01	-5.0000000000076534e+02	4.9999999690383618e+02	]
[	5.0000000000000000e-01	-5.0000000000076534e+02	4.9999999690383618e+02	]
