[	0.0000000000000000e+00	5.0000000021688402e+02	-5.0000000009001053e+02	]
[	2.5000000000000001e-02	4.9999999981614963e+02	-5.0000000012232636e+02	]
[	5.0000000000000003e-02	5.0000000001632782e+02	-4.9999999909753251e+02	]
[	7.4999999999999997e-02	-5.0000000021688402e+02	5.0000000021688402e+02	]
[	1.0000000000000001e-01	-4.9999999636198146e+02	4.9999999952411440e+02	]
[	1.2500000000000000e-01	-5.0000000012198132e+02	4.9999999762127374e+02	]
[	1.4999999999999999e-01	-4.9999996910561572e+02	4.7215276770155447e+02	]
[	1.7499999999999999e-01	-4.9999999324760392e+02	-4.9999999589046394e+02	]
[	2.0000000000000001e-01	-4.9999999558231315e+02	-4.9999999904396782e+02	]
[	2.2500000000000001e-01	-4.9999999910111006e+02	-5.0000000021688413e+02	]
[	2.5000000000000000e-01	6.9718316543622080e+01	-5.0000000021688402e+02	]
[	2.7500000000000002e-01	-4.9999996233497569e+02	-4.9999999846829678e+02	]
[	2.9999999999999999e-01	4.9999998784012990e+02	-4.9999997890051708e+02	]
[	3.2500000000000001e-01	-2.1388433456126862e+02	4.1498824488180156e+02	]
[	3.4999999999999998e-01	-4.9999965268851309e+02	4.9999975210179525e+02	]
[	3.7500000000000000e-01	-4.9999999580862215e+02	4.9999999750929140e+02	]
[	4.0000000000000002e-01	4.9999998250538914e+02	-4.9999994494771039e+02	]
[	4.2499999999999999e-01	-5.0000000021688402e+02	5.0000000021688402e+02	]
[	4.5000000000000001e-01	5.0000000021688402e+02	-4.9999997706453701e+02	]
[	4.7499999999999998e-01	5.0000000021688402e+02	-1.5478453485055937e+02	]
[	5.0000000000000000e-01	5.0000000021688402e+02	-1.5478453485055937e+02	]
