[	0.0000000000000000e+00	-3.5158446116773109e+02	-5.0000000008468385e+02	]
[	2.5000000000000001e-02	-5.0000000006852548e+02	-5.0000000002805791e+02	]
[	5.0000000000000003e-02	-5.0000000017245338e+02	-5.0000000015858558e+02	]
[	7.4999999999999997e-02	-5.0000000011646165e+02	-5.0000000008659822e+02	]
[	1.0000000000000001e-01	-5.0000000017245338e+02	-5.0000000017245333e+02	]
[	1.2500000000000000e-01	7.4740599256499962e+01	-4.9999999992664846e+02	]
[	1.4999999999999999e-01	4.9999999999936870e+02	4.7943541267581281e+02	]
[	1.7499999999999999e-01	4.9999999573532563e+02	4.9999998819464440e+02	]
[	2.0000000000000001e-01	5.0000000002821798e+02	4.9999943774848816e+02	]
[	2.2500000000000001e-01	4.9999999618960550e+02	4.9999999981055237e+02	]
[	2.5000000000000000e-01	4.9999999881268786e+02	4.9999999963487153e+02	]
[	2.7500000000000002e-01	4.9999999925353342e+02	5.0000000007612437e+02	]
[	2.9999999999999999e-01	4.9999999981676820e+02	5.0000000010278967e+02	]
[	3.2500000000000001e-01	4.9999688332595878e+02	4.9999999997094415e+02	]
[	3.4999999999999998e-01	4.9999999975930547e+02	4.9999997889409360e+02	]
[	3.7500000000000000e-01	4.9999999994186442e+02	-2.9126020108817279e+01	]
[	4.0000000000000002e-01	-4.9999793123580434e+02	-4.9999990374368201e+02	]
[	4.2499999999999999e-01	4.9999999982786261e+02	-4.9999986642385221e+02	]
[	4.5000000000000001e-01	4.9999999999411216e+02	-4.9999999989213455e+02	]
[	4.7499999999999998e-01	4.9999999972657980e+02	2.4861351736484249e+02	]
[	5.0000000000000000e-01	4.9999999972657980e+02	2.4861351736484249e+02	]
