[	0.0000000000000000e+00	-5.0000000000000000e+02	5.0000000000000000e+02	]
[	2.5000000000000001e-02	-1.2169725607184982e+02	5.0000000000000000e+02	]
[	5.0000000000000003e-02	5.0000000000000000e+02	5.0000000000000000e+02	]
[	7.4999999999999997e-02	5.0000000000000000e+02	-3.9943318292739013e+02	]
[	1.0000000000000001e-01	-4.7905238855195182e+02	1.6350578429037228e+02	]
[	1.2500000000000000e-01	4.2409864944731163e+02	-4.9156872936445615e+02	]
[	1.4999999999999999e-01	-5.4547741252883647e+01	-5.0000000000000000e+02	]
[	1.7499999999999999e-01	5.0000000000000000e+02	-5.0000000000000000e+02	]
[	2.0000000000000001e-01	4.7329986466949049e+02	-9.4295183835291823e+01	]
[	2.2500000000000001e-01	4.6942493093961980e+02	-2.8768097825123590e+02	]
[	2.5000000000000000e-01	1.6763381700906825e+02	4.6539555438827608e+02	]
[	2.7500000000000002e-01	-3.4813644632350389e+02	4.6004827105595001e+02	]
[	2.9999999999999999e-01	-2.1290203815372962e+02	-2.4783477432720247e+02	]
[	3.2500000000000001e-01	-5.0000000000000000e+02	5.0000000000000000e+02	]
[	3.4999999999999998e-01	4.3442407644520131e+02	1.2940014446873894e+02	]
[	3.7500000000000000e-01	-2.2217905448567703e+02	5.0000000000000000e+02	]
[	4.0000000000000002e-01	5.0000000000000000e+02	3.2583051369617766e+02	]
[	4.2499999999999999e-01	4.5738483371279773e+02	-4.9999999999999926e+02	]
[	4.5000000000000001e-01	5.0000000000000000e+02	-5.0000000000000000e+02	]
[	4.7499999999999998e-01	5.0000000000000000e+02	3.9508876873410640e+02	]
[	5.0000000000000000e-01	5.0000000000000000e+02	3.9508876873410640e+02	]
