[	0.0000000000000000e+00	3.7130880355834961e+00	6.7687773704528809e-01	-1.2644287109375000e+01	1.5880306243896484e+01	]
[	2.5000000000000001e-02	3.3823805037390362e+00	1.2018659049921985e+00	-1.3532618072491379e+01	2.5631749685572046e+01	]
[	5.0000000000000003e-02	3.1308776693843550e+00	1.7080610125761360e+00	-6.7228782127126845e+00	1.5470099947703540e+01	]
[	7.4999999999999997e-02	2.9397168984563331e+00	2.2020799042886225e+00	-8.3478453339771601e+00	2.3763221737411431e+01	]
[	1.0000000000000001e-01	2.6192124598048969e+00	2.9896142350523589e+00	-1.7344147036750840e+01	3.9017434221634296e+01	]
[	1.2500000000000000e-01	2.2843711182904411e+00	3.8358226508919184e+00	-9.7254072809386809e+00	2.8903246314506227e+01	]
[	1.4999999999999999e-01	2.0929182650550469e+00	4.4014195134520921e+00	-5.3314417887825849e+00	1.5945447500083640e+01	]
[	1.7499999999999999e-01	2.0473565980837338e+00	4.6524336628153362e+00	1.7994030944617085e+00	3.8725687847981756e+00	]
[	2.0000000000000001e-01	1.9470597584337432e+00	5.0220167842384660e+00	-1.0188129088949104e+01	2.6528131256051427e+01	]
[	2.2500000000000001e-01	1.7056747076515173e+00	5.6452233005424208e+00	-8.9253280184361454e+00	2.2953257514198565e+01	]
[	2.5000000000000000e-01	1.5359448995557572e+00	6.0252253798765434e+00	-4.4475227860606577e+00	7.0474742137969262e+00	]
[	2.7500000000000002e-01	1.4181969506608962e+00	6.2255392086789829e+00	-4.9737839524393355e+00	8.9771699685668942e+00	]
[	2.9999999999999999e-01	1.4519788554746194e+00	6.1292673861874496e+00	7.6614311516858038e+00	-1.6643945956063465e+01	]
[	3.2500000000000001e-01	1.4617945178388863e+00	6.0911336226541879e+00	-6.8627602780778822e+00	1.3564720379310325e+01	]
[	3.4999999999999998e-01	1.3630499028390970e+00	6.2831800000006037e+00	-1.0209808291296696e+00	1.7579895175812377e+00	]
[	3.7500000000000000e-01	1.4238271781947220e+00	6.1945036551937065e+00	5.8854724063404174e+00	-8.8559259844730764e+00	]
[	4.0000000000000002e-01	1.5062777157011467e+00	6.0801315158599953e+00	7.0861218241567869e-01	-2.9389525915819192e-01	]
[	4.2499999999999999e-01	1.5655278726302588e+00	6.0554482405903558e+00	4.0294555115196671e+00	-1.6699591525677779e+00	]
[	4.5000000000000001e-01	1.5902989705148260e+00	6.1528816156634774e+00	-2.0542449529259890e+00	9.4688233727853550e+00	]
[	4.7499999999999998e-01	1.5650354707258443e+00	6.2392901804990828e+00	3.6790751313186876e-02	-2.5601692018566569e+00	]
[	5.0000000000000000e-01	1.6107842922210700e+00	5.9905681610107413e+00	3.5546455383300772e+00	-1.7227973937988278e+01	]
