[	0.0000000000000000e+00	2.6244900226593018e+00	5.7025890350341797e+00	-2.3990564346313477e+01	2.4549133300781250e+01	]
[	2.5000000000000001e-02	2.0890991399965682e+00	6.1295094685544296e+00	-1.8689459831896947e+01	8.9102362460154279e+00	]
[	5.0000000000000003e-02	1.6453514967473966e+00	6.2551442209749180e+00	-1.6780524797621347e+01	1.0224583701462953e+00	]
[	7.4999999999999997e-02	1.2827674119848957e+00	6.2071323997652819e+00	-1.2243393430955486e+01	-4.8314149543178813e+00	]
[	1.0000000000000001e-01	9.7926510408589240e-01	6.1356720121490183e+00	-1.2041002380460505e+01	-8.6290118034341068e-01	]
[	1.2500000000000000e-01	7.1672258518884957e-01	6.0984786895592649e+00	-8.9577731373333265e+00	-2.1286186055430476e+00	]
[	1.4999999999999999e-01	4.7745739716527308e-01	6.1608891319097392e+00	-1.0163609799750638e+01	7.0915063954288620e+00	]
[	1.7499999999999999e-01	2.6676570307630687e-01	6.2824635314126738e+00	-6.6849793665746562e+00	2.6032462833305599e+00	]
[	2.0000000000000001e-01	1.6908141848397115e-01	6.2067530875225261e+00	-1.1365840313639244e+00	-8.6491110330424767e+00	]
[	2.2500000000000001e-01	2.0986941880120133e-01	5.8486586354964585e+00	4.2775816194370968e+00	-1.9787923643172604e+01	]
[	2.5000000000000000e-01	3.6325584329642752e-01	5.2563211970160300e+00	7.6909650850258746e+00	-2.7047234398153584e+01	]
[	2.7500000000000002e-01	5.6318904820141402e-01	4.5590376517842888e+00	8.1907669687153213e+00	-2.8563378197634840e+01	]
[	2.9999999999999999e-01	8.0156119240734802e-01	3.7698451569476288e+00	1.0888458902377481e+01	-3.4448288436207797e+01	]
[	3.2500000000000001e-01	1.0765162417164076e+00	2.9722431351560377e+00	1.1497733534420954e+01	-2.9750108125662017e+01	]
[	3.4999999999999998e-01	1.3847580135877311e+00	2.2644940205184367e+00	1.3146472592336599e+01	-2.7083780066440308e+01	]
[	3.7500000000000000e-01	1.7260204740943283e+00	1.6009783670860480e+00	1.4092172275799188e+01	-2.6093005027679226e+01	]
[	4.0000000000000002e-01	2.0353580585467781e+00	1.0172992793331950e+00	1.0524572683854583e+01	-2.0146633002790594e+01	]
[	4.2499999999999999e-01	2.2487792272057945e+00	6.0684668113735940e-01	6.4179480960265174e+00	-1.2323621793778601e+01	]
[	4.5000000000000001e-01	2.3449096958595601e+00	4.4010917776915331e-01	1.2199384843785477e+00	-8.7949475002954269e-01	]
[	4.7499999999999998e-01	2.3546355694629821e+00	5.1328701400748222e-01	-4.1477050387337894e-01	6.6942927589767116e+00	]
[	5.0000000000000000e-01	2.3208465576171875e+00	7.8713488578796387e-01	-2.1469535827636719e+00	1.5003101348876953e+01	]
