[	0.0000000000000000e+00	4.7670567639362787e+02	4.8122952562999171e+02	]
[	2.5000000000000001e-02	4.4007655751554393e+02	4.9372403599237305e+02	]
[	5.0000000000000003e-02	3.8461753680882867e+02	2.6629500275127981e+02	]
[	7.4999999999999997e-02	2.5957282963435961e+02	2.7862080477574506e+02	]
[	1.0000000000000001e-01	4.9950087998881401e+02	3.9023559176896310e+02	]
[	1.2500000000000000e-01	4.9320506121543872e+02	4.5046765438734963e+02	]
[	1.4999999999999999e-01	4.9951257441674232e+02	5.0000000020032650e+02	]
[	1.7499999999999999e-01	4.9908803889583498e+02	-2.1809004411819578e+02	]
[	2.0000000000000001e-01	3.5870366313896636e+02	-3.6722333741114340e+01	]
[	2.2500000000000001e-01	3.3536856914098655e+02	-4.6873128271227677e+02	]
[	2.5000000000000000e-01	4.9999999995030834e+02	1.3138130641615311e+02	]
[	2.7500000000000002e-01	4.2579318565844079e+02	3.2086590698816627e+02	]
[	2.9999999999999999e-01	1.3695754607973515e+02	2.0718893356528568e+02	]
[	3.2500000000000001e-01	4.8977332923157758e+02	4.7268191197210422e+02	]
[	3.4999999999999998e-01	4.9850621930524102e+02	5.0000000007886672e+02	]
[	3.7500000000000000e-01	4.9412900640716612e+02	5.0000000020032610e+02	]
[	4.0000000000000002e-01	4.8402372739993098e+02	-1.5897670744989350e+01	]
[	4.2499999999999999e-01	3.4114546927662957e+02	7.7654633818561948e+01	]
[	4.5000000000000001e-01	3.6874521765115765e+02	1.3520516222933932e+02	]
[	4.7499999999999998e-01	2.1793397524159923e+02	3.8547000442472239e+02	]
[	5.0000000000000000e-01	2.1793397524159923e+02	3.8547000442472239e+02	]
