5.6840610504150391e+00	1.2957694530487061e+00	-2.0416810989379883e+01	2.6053409576416016e+01	1.9279287755487443e-01	4.3181486129760778e+00	1.2984603881836186e+01	-5.3704261779760776e-01	2.1728009730803549e+02	-1.8584537682422265e+02	2.3723400018948658e+02	2.5819082905060679e+02	-2.5166210794764353e+02	-1.3769418545608718e+02	-8.5920739658190755e+00	-1.7764124431788439e+01	7.5647660869823440e+01	3.5137995355926057e+02	3.3574248843777707e+02	1.4321145479865063e+01	4.0000000000000000e+02	2.1695780193372849e+02	2.6387382082918384e+02	-4.0000000000000000e+02	-3.5796024836783317e+02	3.0169371175635206e+02	4.0000000000000000e+02	4.8730253252335892e+01	3.8856062923592077e+02	-4.3648169981374842e+01	-3.8061352266952952e+02	-3.6690805758490791e+02	-3.7624266756887641e+02	2.0939872890646024e+02	3.2632175347083466e+02	5.8886124407501388e+00	3.5100168226913848e+02	3.7082137736772080e+02	1.3760840183631484e+02	-3.2440682652118085e+02	-1.9693450434547208e+02	3.0306393384680871e+02	2.9932940089934249e+01	4.0000000000000000e+02	1.3902179317337533e+02	-4.0000000000000000e+02	-4.0000000000000000e+02	-4.4776843115778135e+01
5.2867565155029297e+00	8.3987891674041748e-01	2.3557456970214844e+01	-1.3697433471679688e+01	4.3140707015991211e+00	4.7093603014945984e-01	1.9677177429199219e+01	2.4066085815429688e+00	-3.9999910158613466e+02	-3.9999849733924299e+02	-3.9999862761558416e+02	-3.9999895451735262e+02	-3.9999942394375512e+02	-3.9999997571679057e+02	-3.6775722597233550e+02	-1.0432011525816479e+02	-3.2870075104943521e+02	3.9999773492407604e+02	6.6596560072803726e+01	2.6067644546386168e+02	3.9999703314870771e+02	3.9999901695876957e+02	3.9999907308758986e+02	3.9932973492059432e+02	3.9999451049662582e+02	3.9952301125373180e+02	3.2990111291253601e+02	-1.0644455225981377e+00	2.5950288439738330e+01	-3.4328371132504327e+02	-1.7337608223704285e+02	3.1359528785956126e+01	3.9999998176904251e+02	3.9999998767604643e+02	3.9999999073751906e+02	3.2540672557962500e+02	-3.9999794554129187e+02	-6.0163280043191072e+01	-1.2217470390490921e+02	1.8958296862469496e+02	-3.2586610710463253e+02	-3.2613957515800900e+02	-1.6735277598524016e+02	2.1090528571338598e+02	1.5295076894112543e+02	3.2788636321188619e+02	1.5458287090200889e+02	1.4935262028786964e+00
4.6157031059265137e+00	1.5315791368484497e+00	-5.1779613494873047e+00	-4.0121135711669922e+00	1.8541824817657471e+00	4.2086687088012695e+00	1.9003799438476562e+01	-2.1809001922607422e+01	-2.2648756839682002e+02	-2.8808561725680292e+01	-9.3231258166957176e+01	-1.6181055234497830e+01	1.6089232040426026e+02	8.3390571118057537e+01	3.5323449214356685e+01	1.3282712267415309e+02	-5.4735591767031437e+01	-2.4252587947255620e+01	4.8470885688613549e+01	1.5828417366123804e+02	-1.1418725615364673e+02	-1.2438650509053096e+01	3.0590074616970338e+02	7.0626484525527587e+01	9.9021656381797939e+01	3.1517787510337394e+02	3.9012231368482014e+02	3.8739294884167306e-07	-9.8467755961874133e+01	-3.5680397495966076e+01	-5.1162041423017868e+01	-1.4488571556873640e+02	1.2933305338317771e+02	-3.9482753382056586e+01	4.3544257930783139e+01	3.9594400880888031e+02	-1.4229336192211613e+02	-4.5564681407065208e+01	2.0024470629258062e+02	3.1281159797596257e+02	-3.9293863372429018e+02	3.9643511756204924e+02	-2.5162745096844577e+02	-3.6095439154040344e+02	3.6260431234908424e+02	-1.5068112584127761e+02	-3.6726551534058149e+02	5.6191471429220888e-08
5.0485477447509766e+00	4.4570007324218750e+00	-5.5064353942871094e+00	-5.9350776672363281e-01	4.9279365539550772e+00	1.4839556217193595e+00	-2.8186902999877919e+01	9.3450660705566619e+00	4.0000000000000000e+02	4.0000000000000000e+02	3.6686537705141222e+02	7.9450270565718839e+01	1.0166692210460278e+02	1.1702335070231172e+01	3.9999999999999989e+02	-3.3712812765674994e+02	-4.0000000000000000e+02	-4.0000000000000000e+02	-4.0000000000000000e+02	-4.0000000000000000e+02	-4.0000000000000000e+02	-4.0000000000000000e+02	-4.0000000000000000e+02	-4.0000000000000000e+02	-4.5819460908411315e+01	2.5988390021406894e+02	9.5188588087657934e+01	-5.0657505313095974e+01	-7.5496852270247672e+01	-1.5424738885799178e+02	-4.0000000000000000e+02	-1.4284875336918230e+02	4.0000000000000000e+02	4.0000000000000000e+02	1.2234330588372411e+02	5.7236846573652180e+01	2.2159166007246205e+02	-4.0000000000000000e+02	-3.8859379364275533e+01	3.0988247800526943e+02	-1.9756168466404279e+02	6.6171534109765943e+01	-3.4436731305234287e+02	2.0728612167032682e+02	-3.9314902095994745e+02	4.0000000000000000e+02	-5.7820641541441312e+01	1.2077338732752743e+02
1.1247532367706299e+00	1.8204845190048218e+00	-1.2939058303833008e+01	-2.8990936279296875e+01	4.8907666206359863e+00	2.8715038299560547e+00	-1.5935910224914551e+01	-1.5713840484619139e+01	4.0000000011506194e+02	3.9999048566985925e+02	3.9999879355291040e+02	3.9666331444772106e+02	3.9818606064400262e+02	2.7780114521270679e+02	6.1249808742905628e+01	8.3629652642726295e+00	1.3569228142001887e+02	-1.2859829137591100e+02	-1.5957908950807064e+02	-3.6087801382645165e+02	-4.2588537993264659e+01	-2.5107918699940777e+02	-3.3955344249219604e+02	3.9815939759006284e+02	-2.1858357982567262e+02	-3.5580309290366876e+02	-3.9615718994700416e+02	7.9162263446218845e-05	4.2552611953887812e+01	2.2723944864526084e+02	2.0612946293473854e+02	3.9997622854299033e+02	-3.7172140753094686e+02	3.3570908588265371e+02	-2.4748136507880054e+02	-5.1192378033748881e+01	-1.3931754736790720e+02	-3.2106270909536511e+02	3.6022708504869104e+02	-2.2603491561615630e+02	3.1939661616448958e+00	8.6158978494244550e+01	-3.7410192553150699e+02	3.8610785354426247e+02	-6.8327170891728400e+01	2.6865037288978675e+02	-3.9623715855564353e+02	1.5512657875611959e-04
4.8777804374694824e+00	1.1498984098434448e+00	-2.4324924468994141e+01	1.4407691955566406e+01	5.9842246770858765e-01	8.9225965738296509e-01	-3.5319900512695312e+00	1.9791267395019531e+01	5.1970189810503591e+01	3.5983045175245728e+01	1.8267976564799358e+01	1.0176657308527813e+02	1.6744352660131486e+02	9.6492706405294825e+01	7.9238153792724063e+01	1.7245438624436130e+02	8.1573087292267132e+01	9.6718393889214198e+01	2.4381545888419403e+01	8.5115354592810434e+01	1.5169276360584652e+02	1.7471368455803056e+02	7.6504287207401987e+01	8.6365552204172701e+01	7.0266125447296460e+01	1.1755499692253927e+02	1.5222375019258496e+02	5.6830650400510855e+01	-5.2776619501084596e+01	3.0376137263501263e+01	4.9568112735255539e+01	3.1425764510485710e+01	7.7813141818957931e+01	-3.3874157361903045e+01	-2.2312929798499226e+01	-6.7615391043573982e+00	-2.3242704994913680e+01	3.4673794464163073e+01	6.4624925314760361e+01	1.3038931992117759e+02	3.5890186967250123e+01	-4.7681151240810607e+01	-3.2220207657398262e+01	6.3995326115434139e+01	3.4829250420492258e+01	7.9310976105853570e+01	1.8760803213564174e+02	-6.3527117301097547e+01
2.4238388538360596e+00	5.3710770606994629e+00	-1.4220843315124512e+01	1.0852127075195312e+01	3.2965655326843262e+00	5.0086969137191772e-01	1.9043121337890625e+01	-1.0309974670410156e+01	-4.0000000000596003e+02	3.2319865940602602e+02	-4.0000000000596054e+02	3.1488257148472098e+02	5.6913660768934832e+01	2.9580366832832379e+02	2.7461897791275283e+02	3.5235900880507410e+02	1.5524526662775216e+02	1.0784175458139033e+02	1.4128355075361867e+02	2.6467117539630954e+02	-2.8857461480391186e+02	3.9999999920731767e+02	3.5700844373099858e+02	-2.6822288619062846e+02	1.5108537161858115e+02	3.9993355017084997e+02	4.0000000000596003e+02	7.6851783785639323e-08	-3.2712991341463533e+02	3.8494174749652922e+02	-1.0732541498486123e+02	-2.4663497776006377e+01	2.9972227093808222e+01	-3.7839532792702073e+02	4.0000000000596003e+02	1.0376766072355080e+02	5.1533001359057771e+01	1.2609539833736477e+02	1.5045205644989665e+02	2.0783088759672688e+02	-3.9999992148999632e+02	-7.0107927188065247e+01	-6.7176126909736496e+01	1.3511282985642248e+02	-5.8049106081947322e+01	4.0000000000596003e+02	3.9996002601124411e+02	-3.4069137784558572e-07
4.9578700065612793e+00	1.4175575971603394e+00	1.9096515655517578e+01	4.4025802612304688e+00	2.9015130996704102e+00	5.3312382698059082e+00	-1.6252353668212891e+01	8.4480438232421875e+00	-3.9212624780540568e+02	-3.9930461538469467e+02	-2.3306602010464050e+02	-3.6855125869027728e+02	-2.2805550114029054e+02	-1.6470017903081035e+02	-1.1389878167224789e+02	3.7088252363389131e+01	-1.8167933560098012e+02	3.9112696332810174e+02	-1.4254837786701728e+02	3.2595815635289807e+02	7.0816752096865088e+01	3.7868607122158176e+02	-3.9137857569773450e+02	-3.9234847280240666e+02	-2.7773292550470035e+02	-2.3285732805233215e+02	-3.9722055366737982e+02	-8.2103420080635570e-08	-1.8400870572876048e+02	1.8647120893944873e+02	2.5838767279467973e+01	-1.6432210384948360e+02	1.7861000243083834e+02	4.4496358652351873e+01	-2.6700914754822069e+01	-2.5575920716601183e+02	-3.7238351225210488e+02	2.9535546865326802e+02	4.2371143088225644e+01	3.7186187096715821e+02	-1.8855299798587782e+02	-3.7175917951600582e+02	2.2925275942588394e+02	-3.2795277168113309e+01	-2.8190008051482118e+02	-8.7384114703583791e+01	-1.4767739672789128e+02	2.3215835143705702e-08
4.9191660881042480e+00	1.6531958580017090e+00	-2.5228080749511719e+00	-1.1545478820800781e+01	2.1540656089782715e+00	1.7300018072128296e+00	8.1445465087890625e+00	-2.2085958480834961e+01	-4.7157646238256554e+01	-4.0192928019415753e+01	-2.2871492609883177e+01	-3.5988672056843825e+01	-1.6657765572123893e+01	-1.7388577002951358e+01	-2.7692383587438854e+01	-2.9186663751581150e+01	-1.5007428362268612e+01	7.8293972524496652e+01	1.6317792503869239e+02	2.2212758384906707e+02	1.2819536417941541e+02	2.1579230482195651e+01	5.3095027008062353e+01	-1.4675814975690227e+02	1.3564199987413440e+02	6.0679585887171006e-01	1.5786999220279188e+02	8.7698253982489967e-10	-3.5340154878703053e+01	-3.9713331427924651e+01	-2.1590126879581145e+01	-4.5889770193970620e+01	-7.0279666478711604e+00	3.3062909111131678e+00	1.3362087125410419e+01	2.1782988764394823e+01	1.9704067856427425e+01	7.3155436886733753e+01	1.2834279485048643e+02	9.8403537705842780e+01	2.1285504805400738e+01	6.7941288373166691e+00	1.5302456865192049e+01	1.0241538854025832e+02	-3.6148981341889811e+02	-1.1457385918589053e+02	-3.3555916766873116e+02	-6.9933807847109800e-10
2.8141164779663086e+00	1.6409136056900024e+00	-8.5579566955566406e+00	-4.8976993560791016e+00	9.6245551109313965e-01	3.2175745964050293e+00	-2.0088840484619141e+01	-1.6307294845581055e+01	2.5053732717971189e+02	3.9999999999723957e+02	3.7099094373955054e+01	-7.8478754521176100e+01	-1.8791431855410042e+02	1.5978035928514315e+01	-1.2782533684397150e+00	3.4331559148325283e+01	1.6146003066633977e+01	4.6352161781182009e+00	-1.7277232550210990e+00	-2.0132746654260725e+01	2.8482771307144645e+00	-5.0686224781133653e+01	-1.0592623365215760e+01	-5.1564295233752125e-02	-3.2697372999996750e+00	-1.8211020322322099e+02	-5.0592226018597543e+01	-5.1649795364277491e-09	-8.6276331284648720e+00	1.6597774064029440e+02	-6.3395179971415331e+01	3.9990844411718541e+01	-2.3657236948631230e+01	4.2237479208391044e+01	6.8318251873624874e+01	2.6092440926645331e+01	1.3303240237971654e+01	1.8622337078853487e+01	9.0445612471838679e+00	-6.5384288564998219e+00	-4.2474058559591192e+00	-4.6943869068956332e+01	7.7837405149598425e+01	-2.3231031424225503e+02	-2.6861878049575455e+02	2.5940165153918308e+01	-6.1325767524087325e+01	-7.8876449121708694e-09
