4.419199943542480469e+00	6.187117576599121094e+00	-8.843767166137695312e+00	2.763250350952148438e+01	4.785795807838439941e-01	5.550625801086425781e+00	-7.813629150390625000e+00	5.042102813720703125e+00	4.337257000000000024e-14
1.004346489906311035e+00	3.905345678329467773e+00	-1.369702339172363281e+01	-3.646709442138671875e+00	8.800200223922729492e-01	2.880699634552001953e+00	1.757798004150390625e+01	1.066133499145507812e+01	7.989271999999999592e-16
2.799012422561645508e+00	1.406476020812988281e+00	1.298370361328125000e+01	2.505469894409179688e+01	4.932433366781934225e-01	2.494845628739053911e+00	4.999057769775342663e+00	-1.569905853270161344e+01	1.877405000000000000e+05
1.170112118124961853e-01	5.372332096099853516e+00	1.065423202514648438e+01	-2.047904586791992188e+01	1.969851255416870117e+00	2.956467628479003906e+00	2.018228912353515625e+01	3.150558471679687500e-01	9.735789000000000358e-17
2.164513587951660156e+00	4.816854476928710938e+00	1.870010757446289062e+01	9.480308532714843750e+00	1.490141749382019043e+00	4.071751594543457031e+00	-2.020463752746582031e+01	7.163417816162109375e+00	2.853981000000000021e-18
5.544519901275634766e+00	5.484370708465576172e+00	-6.699048995971679688e+00	-2.964775085449218750e+00	3.456583261489868164e+00	1.273116767406463623e-01	-4.305591583251953125e+00	-2.973538208007812500e+01	6.991632999999999830e-14
6.154728889465332031e+00	3.303290605545043945e+00	-4.331054687500000000e+00	1.358564376831054688e+00	4.655381739139556885e-01	5.960955619812011719e+00	6.723728179931640625e-01	2.077787399291992188e+01	5.379374000000000298e-11
3.472640514373779297e+00	1.790889501571655273e+00	2.455834579467773438e+01	1.739112091064453125e+01	5.862640857696533203e+00	4.559188783168792725e-01	-5.445459365844726562e+00	1.893045425415039062e+01	7.845738000000000309e-13
5.940289974212646484e+00	5.011411190032958984e+00	-1.403432083129882812e+01	-2.664012908935546875e-01	5.138722896575927734e+00	4.362630844116210938e+00	-1.783370971679687500e-03	1.784460830688476562e+01	7.889815000000000280e-20
1.562042951583862305e+00	5.261950492858886719e+00	2.297334671020507812e+01	-2.067513465881347656e+01	3.917736530303955078e+00	2.238381624221801758e+00	-5.597095489501953125e+00	-1.942703819274902344e+01	8.902326999999999413e-11
4.029271125793457031e+00	1.985615730285644531e+00	2.796408081054687500e+01	4.460880279541015625e+00	2.441534519195556641e+00	2.358142614364624023e+00	-6.608663558959960938e+00	-9.959407806396484375e+00	1.397695999999999904e-13
5.311542034149169922e+00	4.403948783874511719e+00	-1.163084411621093750e+01	-8.589315414428710938e+00	3.563055515289306641e+00	1.012721061706542969e+00	1.561188125610351562e+01	8.750564575195312500e+00	8.020723999999999812e-14
1.616826772689819336e+00	6.799578070640562855e-01	2.187109375000000000e+01	-2.197028732299804688e+01	5.902908325195310724e+00	3.128466382622737546e-02	-1.821943283081063214e+01	-1.871490669250614047e+01	1.960724999999999909e+02
5.293234825134277344e+00	4.978281259536743164e-01	-9.390041351318359375e+00	-2.041627883911132812e+00	2.736209869384765625e+00	4.713731765747070312e+00	8.531333923339843750e+00	-2.539436340332031250e+01	6.527571999999999764e-12
