0.0000000000000000e+00	1.0779647827148438e+00	1.7220115661621094e+00	-2.8813795089721680e+01	1.9018619537353516e+01	5.0000000000000000e+02	-4.9963742293062251e+02	-2.5996177260377953e+13
2.5000000000000001e-02	5.0203701999767014e-01	1.8659259654351814e+00	-1.6861362559549427e+01	-6.8412091115106053e+00	5.0000000000000000e+02	1.0987932264858584e+02	-2.5996177260377953e+13
5.0000000000000003e-02	1.7235741038330124e-01	1.6131151089324900e+00	-9.5355950201135951e+00	-1.3180664099470158e+01	5.0000000000000000e+02	5.8899979654298640e+01	-2.5996177260377953e+13
7.4999999999999997e-02	3.0315584526087694e-02	1.1923508062593220e+00	-1.8760814418565015e+00	-2.0494646677722063e+01	5.0000000000000000e+02	2.8651588643936958e+02	-2.5996177260377953e+13
1.0000000000000001e-01	3.1528380484260328e-02	6.9366098478862614e-01	1.6491018724741777e+00	-1.9093921696200113e+01	5.0000000000000000e+02	2.8384352164558311e+02	-2.5996177260377953e+13
1.2500000000000000e-01	1.0039242889837650e-01	2.4986387526205242e-01	3.6716576231247449e+00	-1.6185533298580424e+01	5.0000000000000000e+02	4.8101858657101701e+02	-2.5996177260377953e+13
1.4999999999999999e-01	1.6731984688353690e-01	6.7792819968826024e-13	1.6353832658608594e+00	-3.7292707747450455e+00	5.0000000000000000e+02	5.0000000000000000e+02	-2.5996177260377953e+13
1.7499999999999999e-01	1.7772989584766666e-01	7.4432288448021869e-02	-7.9824373914259461e-01	9.6775151338131362e+00	5.0000000000000000e+02	5.0000000000000000e+02	-2.5996177260377953e+13
2.0000000000000001e-01	1.3068397843614943e-01	4.7902594276208438e-01	-2.7508300738853033e+00	2.2374850008102182e+01	5.0000000000000000e+02	4.8498507864196301e+02	-2.5996177260377953e+13
2.2500000000000001e-01	6.7287302129995910e-02	1.1525474525768968e+00	-1.5728715150383761e+00	3.0600226629803874e+01	5.0000000000000000e+02	-1.9083425722307356e+02	-2.5996177260377953e+13
2.5000000000000000e-01	1.7727501969005718e-01	1.7066671340813702e+00	1.0090909286139974e+01	1.4281746407433719e+01	5.0000000000000000e+02	-5.0000000000000000e+02	-2.5996177260377953e+13
2.7500000000000002e-01	5.9190638979084853e-01	1.7627369932987356e+00	2.2627032970009758e+01	-1.0001417337402351e+01	-4.8221893823584702e+02	-4.0968893749744689e+02	-2.5996177260377953e+13
2.9999999999999999e-01	1.1497458814892072e+00	1.3554946917316562e+00	2.2052960487029189e+01	-2.2574336661552440e+01	-5.0000000000000000e+02	-3.5613183641403322e+02	-2.5996177260377953e+13
3.2500000000000001e-01	1.6954429355145217e+00	6.5447460302167104e-01	2.1905077202080278e+01	-3.3566767475284820e+01	-4.9791924115964201e+02	4.9999999999999949e+02	-2.5996177260377953e+13
3.4999999999999998e-01	2.0726512894169962e+00	1.5448687106466824e-01	7.9631590479030834e+00	-5.3981290016921566e+00	-2.4973177330989898e+02	-1.9284622055953662e+00	-2.5996177260377953e+13
3.7500000000000000e-01	2.2344037215468382e+00	7.0464265566792056e-02	4.9720898929431305e+00	-1.3014464365771530e+00	-4.6393238270201550e+02	1.7620699514984602e+02	-2.5996177260377953e+13
4.0000000000000002e-01	2.2508430925923655e+00	2.3270722399606081e-01	-3.6252043738474047e+00	1.4223901717288003e+01	-5.0000000000000000e+02	-5.0000000000000000e+02	-2.5996177260377953e+13
4.2499999999999999e-01	2.1900748742282969e+00	4.2181262598590152e-01	-1.2968360336478402e+00	1.0021400825622555e+00	-5.0000000000000000e+02	2.2853566905718985e+01	-2.5996177260377953e+13
4.5000000000000001e-01	2.0784213443353261e+00	5.5953140967660464e-01	-7.6100414451798972e+00	9.9048454479970029e+00	-5.0000000000000000e+02	-5.0000000000000000e+02	-2.5996177260377953e+13
4.7499999999999998e-01	1.9133136362981793e+00	6.4531610315867494e-01	-5.5845444471814689e+00	-3.0330234475668050e+00	-5.0000000000000000e+02	-1.6120143808256461e+02	-2.5996177260377953e+13
5.0000000000000000e-01	1.7358611822128296e+00	5.7615733146667514e-01	-8.5788536071777344e+00	-2.5713691711425772e+00	-5.0000000000000000e+02	-1.6120143808256461e+02	-2.5996177260377953e+13
