0.0000000000000000e+00	4.1372861862182617e+00	1.9180438518524170e+00	-2.2011093139648438e+01	2.0080055236816406e+01	3.3465126549923082e+02	-2.2811856937040957e+02	-2.4042684294831862e-02
2.5000000000000001e-02	3.6574237219231347e+00	2.2606521653012086e+00	-1.6340003194735999e+01	7.8260556763889264e+00	2.2265044617338000e+02	-2.9077520127320145e+02	-2.4042684294831862e-02
5.0000000000000003e-02	3.3149428425410230e+00	2.3152081989844082e+00	-1.0945377778955317e+01	-3.3355261289605016e+00	3.8009551064762388e+02	1.1105742183071627e+02	-2.4042684294831862e-02
7.4999999999999997e-02	3.0928650772888182e+00	2.2128236325185013e+00	-6.8598582200710769e+00	-4.7636331555071809e+00	3.7475760404019235e+02	2.5157730239090370e+02	-2.4042684294831862e-02
1.0000000000000001e-01	2.9524938425032734e+00	2.1288878766004218e+00	-4.4520943837520504e+00	-1.8639166738655950e+00	3.2931342325502533e+02	2.5022927147734487e+02	-2.4042684294831862e-02
1.2500000000000000e-01	2.8610641286712797e+00	2.1274817171578926e+00	-2.8918718420114304e+00	1.7907986486620946e+00	3.2980141639348159e+02	2.6570399638853098e+02	-2.4042684294831862e-02
1.4999999999999999e-01	2.8062850019170864e+00	2.2243739249764602e+00	-1.4567672628713559e+00	5.9512534170338638e+00	4.9678890042743672e+02	2.7141263076109630e+02	-2.4042684294831862e-02
1.7499999999999999e-01	2.8150518088150038e+00	2.4075237607226860e+00	2.2586234014369704e+00	8.6579108811195145e+00	4.5075219252673202e+02	-2.7845571427171103e+02	-2.4042684294831862e-02
2.0000000000000001e-01	2.9699868076861398e+00	2.4842476099541941e+00	1.0073142685231003e+01	-2.5480593874499262e+00	1.0398296215664907e+02	-8.7013112684706527e+01	-2.4042684294831862e-02
2.2500000000000001e-01	3.2464500543430441e+00	2.3726150800892531e+00	1.2023823369740009e+01	-6.4420105396790639e+00	-2.3422294096455605e+02	3.9569344364673447e+02	-2.4042684294831862e-02
2.5000000000000000e-01	3.4730829884572665e+00	2.3546436806175830e+00	6.1917279209221592e+00	5.0722293608874525e+00	5.2978351799941933e+01	-2.9177372366209219e+01	-2.4042684294831862e-02
2.7500000000000002e-01	3.6440868830241775e+00	2.4589587606932231e+00	7.4693553968697444e+00	3.2790556609900974e+00	1.1806974156117504e+02	1.6815676663924265e+02	-2.4042684294831862e-02
2.9999999999999999e-01	3.8367029728592676e+00	2.5745847088949709e+00	7.9802901327868874e+00	5.9475846541346362e+00	3.9591035407966996e+02	2.5879601327303095e+02	-2.4042684294831862e-02
3.2500000000000001e-01	4.0781914977109883e+00	2.7556033048159954e+00	1.1403080885338376e+01	8.4860212356358460e+00	-2.0559883625267619e+02	-2.6875061014873529e+02	-2.4042684294831862e-02
3.4999999999999998e-01	4.3642462273853724e+00	2.8946814099502056e+00	1.1378888176292445e+01	2.7328338192203874e+00	-4.3406766462418489e+01	-4.4378585527121896e+02	-2.4042684294831862e-02
3.7500000000000000e-01	4.6846636758238551e+00	2.8253590545106917e+00	1.4211596087491767e+01	-8.3060579125584795e+00	-1.6905658972414747e+02	4.4650079421283841e+01	-2.4042684294831862e-02
4.0000000000000002e-01	5.0093563120274807e+00	2.6398367277579156e+00	1.1769419144624893e+01	-6.5330880902518231e+00	-4.6514040249789639e+02	1.0927149565653215e+02	-2.4042684294831862e-02
4.2499999999999999e-01	5.2235552556751905e+00	2.5504056821046701e+00	5.3885388235388669e+00	-5.3014862016466024e-01	-4.9586715568864344e+02	8.8956773267432876e+00	-2.4042684294831862e-02
4.5000000000000001e-01	5.2845562795889851e+00	2.5875929747433242e+00	-5.1449052252878746e-01	3.5279347412845521e+00	-4.9587941587344432e+02	1.3018835527773936e+02	-2.4042684294831862e-02
4.7499999999999998e-01	5.1854124811012401e+00	2.7639178364742047e+00	-7.4335598145513710e+00	1.0515809211677313e+01	-4.9679226420946821e+02	4.5967480440586456e+02	-2.4042684294831862e-02
5.0000000000000000e-01	4.8812489509582520e+00	3.2113862037658691e+00	-1.6887798309326172e+01	2.5279544830322266e+01	-4.9679226420946821e+02	4.5967480440586456e+02	-2.4042684294831862e-02
