0.0000000000000000e+00	2.3534445762634277e+00	4.0523889660835266e-01	-2.1607711791992188e+01	1.2947177886962891e+01	5.0000000000000000e+02	-4.5304165307500978e+02	-2.0212641242827977e+13
2.5000000000000001e-02	1.9904658191489530e+00	3.5859232966605847e-01	-7.2915227216366283e+00	-1.6589105875237095e+01	5.0000000000000000e+02	4.9991685622640040e+02	-2.0212641242827977e+13
5.0000000000000003e-02	1.7875247927492413e+00	9.5731501644004999e-02	-9.1510746948313013e+00	-4.1272793854558154e+00	5.0000000000000000e+02	5.0000000000000000e+02	-2.0212641242827977e+13
7.4999999999999997e-02	1.5293306567340927e+00	1.5758019963686853e-01	-1.1510452717457932e+01	9.0625315214444928e+00	5.0000000000000000e+02	5.0000000000000000e+02	-2.0212641242827977e+13
1.0000000000000001e-01	1.2137412235766616e+00	5.4275596436715057e-01	-1.3625688961967658e+01	2.1455943886370456e+01	5.0000000000000000e+02	5.0000000000000000e+02	-2.0212641242827977e+13
1.2500000000000000e-01	8.6083868981767619e-01	1.2037717674187882e+00	-1.4197129830565537e+01	3.0734802429942963e+01	5.0000000000000000e+02	-4.6086723595529054e+02	-2.0212641242827977e+13
1.4999999999999999e-01	6.5599052003894265e-01	1.6835313041973259e+00	-2.5922827251871938e+00	8.7363570622498816e+00	5.0000000000000000e+02	3.1157092401849571e+01	-2.0212641242827977e+13
1.7499999999999999e-01	6.5961351103109256e-01	1.8458395428649126e+00	2.9015208265943979e+00	4.2864516903481213e+00	3.7211016294980453e+01	-5.0000000000000000e+02	-2.0212641242827977e+13
2.0000000000000001e-01	8.0077917211317884e-01	1.7642769517916890e+00	8.3712911456690193e+00	-1.0917383661184999e+01	5.0000000000000000e+02	4.1922021391086253e+02	-2.0212641242827977e+13
2.2500000000000001e-01	1.0239531895088394e+00	1.5734044741013848e+00	9.4463307831751475e+00	-4.3692148714815149e+00	5.0000000000000000e+02	5.0000000000000000e+02	-2.0212641242827977e+13
2.5000000000000000e-01	1.2645236421898560e+00	1.5731080526381838e+00	9.9615370143144872e+00	4.1627625062516946e+00	4.9135906448635168e+01	-4.9999999999999943e+02	-2.0212641242827977e+13
2.7500000000000002e-01	1.5983523150783856e+00	1.4471525301178898e+00	1.6623739419690363e+01	-1.4465641911930813e+01	4.6709905995583057e+02	4.8815622674483484e+02	-2.0212641242827977e+13
2.9999999999999999e-01	2.0082263826479014e+00	1.1805175629667117e+00	1.6164816260530468e+01	-6.7952372505863092e+00	4.9502505625441393e+02	4.8476039590762230e+02	-2.0212641242827977e+13
3.2500000000000001e-01	2.4144287519559811e+00	1.0995351413792249e+00	1.6466433573866187e+01	1.6186011896735719e-01	5.0000000000000000e+02	-3.7743935964811823e+02	-2.0212641242827977e+13
3.4999999999999998e-01	2.9767086571462968e+00	7.8301165947814266e-01	2.8520806442139751e+01	-2.6285750452679888e+01	-7.1930286608077409e+01	1.8120500813404158e+02	-2.0212641242827977e+13
3.7500000000000000e-01	3.6532810828237574e+00	1.6859284827087501e-01	2.5415849293624614e+01	-2.1769045248717156e+01	-5.0000000000000000e+02	5.0000000000000000e+02	-2.0212641242827977e+13
4.0000000000000002e-01	4.1068836733059575e+00	9.0630628002408287e-14	1.0819404396786114e+01	8.5050617191253544e+00	-5.0000000000000000e+02	3.1062874818480515e+02	-2.0212641242827977e+13
4.2499999999999999e-01	4.2409953327335925e+00	4.8017496727580317e-01	3.6409637115547328e-01	2.9214174547840351e+01	-5.0000000000000000e+02	-5.0000000000000000e+02	-2.0212641242827977e+13
4.5000000000000001e-01	4.3026724384522455e+00	1.0163408800403810e+00	4.2666079196638762e+00	1.4135411227013858e+01	-5.0000000000000000e+02	-1.6834557013746806e+02	-2.0212641242827977e+13
4.7499999999999998e-01	4.3858594350100386e+00	1.3535175494923775e+00	2.2941805321425686e+00	1.2923637187402539e+01	-5.0000000000000000e+02	-3.0162410079776214e+02	-2.0212641242827977e+13
5.0000000000000000e-01	4.4297809600830078e+00	1.6147117614746094e+00	1.0297508239746094e+00	8.1529769897460920e+00	-5.0000000000000000e+02	-3.0162410079776214e+02	-2.0212641242827977e+13
