[	0.0000000000000000e+00	-4.9999451566979667e+02	3.1188561545232682e+02	]
[	2.5000000000000001e-02	-4.9780366330500448e+02	-4.4255568144416344e+02	]
[	5.0000000000000003e-02	-4.9463234882228630e+02	-4.4718081822734393e+02	]
[	7.4999999999999997e-02	-4.9908424985513170e+02	6.6516397878950286e+01	]
[	1.0000000000000001e-01	-4.9931353430885935e+02	9.1639805280875393e+01	]
[	1.2500000000000000e-01	-4.4848461052399142e+02	3.1312911180890408e+00	]
[	1.4999999999999999e-01	2.4206828232668602e+02	7.5545602233705594e+01	]
[	1.7499999999999999e-01	4.9853525903517743e+02	3.6809610350060285e+02	]
[	2.0000000000000001e-01	4.9917270059456581e+02	3.5134081398189346e+02	]
[	2.2500000000000001e-01	2.6532020591521285e+02	1.8909776894099704e+01	]
[	2.5000000000000000e-01	4.6103481616196962e+02	-5.0177772413750681e+00	]
[	2.7500000000000002e-01	4.9827619716887205e+02	4.7856503002534924e+02	]
[	2.9999999999999999e-01	4.9792506849255864e+02	4.9021676194126536e+02	]
[	3.2500000000000001e-01	4.8793298107717851e+02	4.9663415232198918e+02	]
[	3.4999999999999998e-01	4.9645632546997734e+02	1.2656690978868481e+02	]
[	3.7500000000000000e-01	4.9243389818698677e+02	-4.8492214637558192e+02	]
[	4.0000000000000002e-01	4.9965820975705515e+02	-4.7921548999926921e+02	]
[	4.2499999999999999e-01	4.9563931998306481e+02	-3.8911266964674002e+02	]
[	4.5000000000000001e-01	4.1017448956190213e+02	1.7661990255329260e+02	]
[	4.7499999999999998e-01	-1.2419781378602711e-08	2.0097440933353287e-09	]
[	5.0000000000000000e-01	-1.2419781378602711e-08	2.0097440933353287e-09	]
