[	0.0000000000000000e+00	3.3977956090153873e+02	3.5441278948033113e+02	]
[	2.5000000000000001e-02	2.7623194484892463e+02	-1.0870695448657686e+02	]
[	5.0000000000000003e-02	2.3507222668754099e+02	-2.7768129521606471e+02	]
[	7.4999999999999997e-02	3.4485023854149574e+02	-2.6594342899018392e+02	]
[	1.0000000000000001e-01	1.7301234405818096e+02	-1.7643854041882520e+02	]
[	1.2500000000000000e-01	3.8737845239084976e+02	3.2588822109148003e+02	]
[	1.4999999999999999e-01	3.3366555215234570e+02	2.8104863819957956e+02	]
[	1.7499999999999999e-01	1.0504399525135473e+02	-5.4512336001516012e+01	]
[	2.0000000000000001e-01	-8.9654858155629853e+01	1.1316269256752045e+02	]
[	2.2500000000000001e-01	-2.1758048389227491e+02	2.6284661506760222e+02	]
[	2.5000000000000000e-01	-1.5121041989317953e+02	-2.3879943753314097e+02	]
[	2.7500000000000002e-01	3.6703348865793561e+02	7.8165531907401828e+01	]
[	2.9999999999999999e-01	1.4893293814566687e+02	6.2885524351256393e+01	]
[	3.2500000000000001e-01	-1.9008036437712215e+02	-2.1605166296569834e+02	]
[	3.4999999999999998e-01	-1.3217926018041280e+02	-1.4698933752925942e+02	]
[	3.7500000000000000e-01	1.5525465423833557e+01	-6.9743560689299873e+00	]
[	4.0000000000000002e-01	1.5587246535875400e+02	-2.9235179753737754e+02	]
[	4.2499999999999999e-01	2.1720882555982857e+02	-5.1639592744887267e+01	]
[	4.5000000000000001e-01	3.6549654473489966e+02	-1.8208419566876273e+02	]
[	4.7499999999999998e-01	9.3065765507532628e-08	1.9744188612929626e-08	]
[	5.0000000000000000e-01	9.3065765507532628e-08	1.9744188612929626e-08	]
