[	0.0000000000000000e+00	1.5338951721187050e+02	1.2870288723357195e+01	]
[	2.5000000000000001e-02	4.7872772092841223e+02	1.7549517238701725e+02	]
[	5.0000000000000003e-02	3.3470451705469378e+02	2.9768257061554404e-01	]
[	7.4999999999999997e-02	2.4549556967502508e+02	4.5880110119538990e+01	]
[	1.0000000000000001e-01	3.3641031054347572e+01	-7.5165322686078246e+00	]
[	1.2500000000000000e-01	5.7587090721358535e+01	-2.5969674099452202e+01	]
[	1.4999999999999999e-01	1.2125792705849911e+02	-1.6434436201507030e+01	]
[	1.7499999999999999e-01	-4.5484101416027107e+02	-8.4760843992723409e+01	]
[	2.0000000000000001e-01	-4.6914470370202446e+02	-1.6623201880823717e+02	]
[	2.2500000000000001e-01	-4.9999982992863096e+02	-3.0488497785760995e+02	]
[	2.5000000000000000e-01	1.9943637108928692e+02	1.3567151082378751e+02	]
[	2.7500000000000002e-01	-1.8429466970099662e+02	-1.4116359483392139e+02	]
[	2.9999999999999999e-01	3.8420085362968976e+01	3.2465829584407987e+02	]
[	3.2500000000000001e-01	2.6226741486753622e+02	3.4226071132842105e+02	]
[	3.4999999999999998e-01	-3.9576707668514484e+02	-2.5490678061162072e+02	]
[	3.7500000000000000e-01	-4.5288712722646733e+02	-2.4730306090402487e+02	]
[	4.0000000000000002e-01	-2.7801534127346139e+02	-4.0674361118715915e+01	]
[	4.2499999999999999e-01	-4.9599473972983867e+02	1.1964733486376275e+02	]
[	4.5000000000000001e-01	-1.3484454558628437e+02	-1.5501233690989624e-01	]
[	4.7499999999999998e-01	4.9518173005221825e-10	-2.3944629280632919e-09	]
[	5.0000000000000000e-01	4.9518173005221825e-10	-2.3944629280632919e-09	]
