[	0.0000000000000000e+00	-4.9486590033631529e+02	2.6736066313526470e+02	]
[	2.5000000000000001e-02	-4.6514031978682789e+02	7.1474445039302594e+01	]
[	5.0000000000000003e-02	-3.6392637430524661e+02	-9.3680280954178002e+01	]
[	7.4999999999999997e-02	-3.5297402103643645e+02	-1.9846649928937939e+02	]
[	1.0000000000000001e-01	-1.5131667630621223e+02	-1.2178022725595999e+02	]
[	1.2500000000000000e-01	-1.8882916032748665e+02	-1.2386685359595583e+02	]
[	1.4999999999999999e-01	-2.5827511332017667e+02	-1.4301510521610183e+02	]
[	1.7499999999999999e-01	2.3558624273098602e+02	9.9727962964631516e+00	]
[	2.0000000000000001e-01	-1.4503550161190230e+02	-5.0166840788364468e+01	]
[	2.2500000000000001e-01	-6.9058370849793551e+00	-5.9758762696259957e+01	]
[	2.5000000000000000e-01	-4.9922392066066024e+01	1.0620922814025914e+02	]
[	2.7500000000000002e-01	8.9152233833175636e+00	-7.5844542751785369e+01	]
[	2.9999999999999999e-01	1.6728416899938789e+01	-1.1885397414566617e+02	]
[	3.2500000000000001e-01	-1.6960790624469528e+01	-5.7584896288481453e+01	]
[	3.4999999999999998e-01	-2.3176361676133297e+02	6.7630346635321416e+01	]
[	3.7500000000000000e-01	2.1069356575786736e+02	-3.0135511539056426e+02	]
[	4.0000000000000002e-01	-3.6929077257672219e+02	-6.4136403377257921e+01	]
[	4.2499999999999999e-01	-4.3279012743669438e+02	2.9693564914040644e+02	]
[	4.5000000000000001e-01	-2.3843926724029356e+02	3.4927168202313220e+02	]
[	4.7499999999999998e-01	2.0267102217027270e-06	5.6877465106140778e-07	]
[	5.0000000000000000e-01	2.0267102217027270e-06	5.6877465106140778e-07	]
