[	0.0000000000000000e+00	3.3749632835388184e+00	5.7700767517089844e+00	-2.3879545211791992e+01	1.6755729675292969e+01	]
[	2.5000000000000001e-02	2.8243302714511058e+00	6.1765647234925298e+00	-2.0063611151132701e+01	1.5186441903744592e+01	]
[	5.0000000000000003e-02	2.4639909559122142e+00	6.2831799999998781e+00	-8.7412482544440344e+00	-6.7448831027882292e+00	]
[	7.4999999999999997e-02	2.2146341165587771e+00	6.2830417446139979e+00	-1.1203872359519456e+01	6.7304359744577296e+00	]
[	1.0000000000000001e-01	2.0628782469076254e+00	6.2105279043494850e+00	-9.4683644163606973e-01	-1.2512796353724939e+01	]
[	1.2500000000000000e-01	2.1976490530064168e+00	5.5720102894501000e+00	1.1120034107493497e+01	-3.7440960100175552e+01	]
[	1.4999999999999999e-01	2.4706573952480126e+00	4.7125873660868924e+00	1.0920058015474876e+01	-3.1486734780091435e+01	]
[	1.7499999999999999e-01	2.7573687497609565e+00	3.9964868737705994e+00	1.2462977900598247e+01	-2.6121530520294041e+01	]
[	2.0000000000000001e-01	3.0893470108793535e+00	3.4672122376756382e+00	1.4347697110226646e+01	-1.6440514172508689e+01	]
[	2.2500000000000001e-01	3.4789188277395118e+00	3.1681239684328015e+00	1.6815076954833241e+01	-7.5752522600541079e+00	]
[	2.5000000000000000e-01	3.9299473239375171e+00	3.0845496476719170e+00	1.9282311544737308e+01	8.3069391892298550e-01	]
[	2.7500000000000002e-01	4.4190560110525592e+00	3.0606089978680524e+00	1.9843328584197405e+01	-2.7617382701726769e+00	]
[	2.9999999999999999e-01	4.8489486582252175e+00	3.0025567159875126e+00	1.4549306450394559e+01	-1.8761165138559952e+00	]
[	3.2500000000000001e-01	5.1615246845518072e+00	2.9168273590922169e+00	1.0448386012039412e+01	-4.9650773534385761e+00	]
[	3.4999999999999998e-01	5.3854528369040162e+00	2.7083458473270539e+00	7.4936688532387752e+00	-1.1716966855817081e+01	]
[	3.7500000000000000e-01	5.5206738395303594e+00	2.3933314116886653e+00	3.4383371990066731e+00	-1.3487190358040174e+01	]
[	4.0000000000000002e-01	5.6013515968033465e+00	1.9338634641890715e+00	3.4559273167224576e+00	-2.3618603608871123e+01	]
[	4.2499999999999999e-01	5.6810395964170350e+00	1.2895348610077400e+00	3.2427586462721947e+00	-2.8233770997699363e+01	]
[	4.5000000000000001e-01	5.6365337722060787e+00	8.5687546890685262e-01	-7.4513859627253183e+00	-5.3897712439532262e+00	]
[	4.7499999999999998e-01	5.4848977818107834e+00	5.4945750482239319e-01	-4.4136864808424425e+00	-1.9535229229791799e+01	]
[	5.0000000000000000e-01	5.3794822692871094e+00	5.3533852100372037e-02	-4.2942962646484366e+00	-1.9747070312500000e+01	]
