[	0.0000000000000000e+00	-3.2775830228907836e+02	-4.5528552038475647e+02	]
[	2.5000000000000001e-02	-4.8578606970958629e+02	-4.7770237580144914e+02	]
[	5.0000000000000003e-02	-3.7302649526885966e+02	-3.3330260630884720e+02	]
[	7.4999999999999997e-02	-3.1660475470357994e+02	-2.3540708983418884e+02	]
[	1.0000000000000001e-01	-2.5383222322497727e+02	-1.5592768230848958e+02	]
[	1.2500000000000000e-01	-1.0279832257295777e+02	-5.5387264353650423e+01	]
[	1.4999999999999999e-01	1.0887455298633190e+01	-2.1166838412212432e+01	]
[	1.7499999999999999e-01	3.4546765112461753e+02	-2.8366842244747909e+02	]
[	2.0000000000000001e-01	4.3758855848851260e+02	-7.5934192760964166e+01	]
[	2.2500000000000001e-01	4.7947014177387138e+02	3.5491756312289880e+01	]
[	2.5000000000000000e-01	4.5774686304399501e+02	9.7015542983747480e+01	]
[	2.7500000000000002e-01	4.3368228332635022e+02	1.5227844865020131e+02	]
[	2.9999999999999999e-01	4.6615444268449443e+02	2.0619691102316034e+02	]
[	3.2500000000000001e-01	4.7307236398529727e+02	2.3969430914929083e+02	]
[	3.4999999999999998e-01	4.9978821626512405e+02	2.8821999312215786e+02	]
[	3.7500000000000000e-01	4.9802304229325586e+02	3.3439435465233299e+02	]
[	4.0000000000000002e-01	4.9761417778882753e+02	3.4996185624188251e+02	]
[	4.2499999999999999e-01	2.4259142603722938e+02	2.6049107191150318e+02	]
[	4.5000000000000001e-01	5.6797046319321268e+01	-2.0289666053550329e+02	]
[	4.7499999999999998e-01	2.3772546236446695e+02	2.2631517177104720e+02	]
[	5.0000000000000000e-01	2.3772546236446695e+02	2.2631517177104720e+02	]
