[	0.0000000000000000e+00	5.0000000000000000e+02	-4.9999999999999955e+02	]
[	2.5000000000000001e-02	-3.9825162693294294e+02	-1.9036236699959153e+02	]
[	5.0000000000000003e-02	-4.9384288018215364e+02	-4.3336568072726344e+01	]
[	7.4999999999999997e-02	-4.8245235873752114e+02	-1.2733641605579351e+02	]
[	1.0000000000000001e-01	-3.5596393717686635e+02	-1.2212742057022658e+02	]
[	1.2500000000000000e-01	-3.7204012415340492e+02	-1.1471268786059136e+02	]
[	1.4999999999999999e-01	-7.7508055886003305e+01	-8.0683753750999415e+01	]
[	1.7499999999999999e-01	1.3602202204991258e+02	-4.7974580389625132e+01	]
[	2.0000000000000001e-01	1.2111344430909490e+02	-9.4921736087058207e+01	]
[	2.2500000000000001e-01	-2.3319583692456240e+02	-8.0204988540151348e+01	]
[	2.5000000000000000e-01	5.0000000000000000e+02	-1.8231337235825755e+00	]
[	2.7500000000000002e-01	5.0000000000000000e+02	-5.9186083574564677e+01	]
[	2.9999999999999999e-01	6.5987991807834732e+01	-7.4424081739712761e+01	]
[	3.2500000000000001e-01	2.4358790311614840e+02	-2.0667137249556504e+02	]
[	3.4999999999999998e-01	3.1122939195090703e+02	-1.2018796788932170e+02	]
[	3.7500000000000000e-01	8.1093202107265100e+01	2.9389987390906690e+01	]
[	4.0000000000000002e-01	-5.0000000000000000e+02	-1.0657382989083331e+01	]
[	4.2499999999999999e-01	-5.0000000000000000e+02	-1.8491770332593180e+02	]
[	4.5000000000000001e-01	-4.9999999999999994e+02	5.0000000000000000e+02	]
[	4.7499999999999998e-01	-4.4522041206417754e+02	4.2148399042245882e+02	]
[	5.0000000000000000e-01	-4.4522041206417754e+02	4.2148399042245882e+02	]
