[	0.0000000000000000e+00	5.6193504333496094e+00	2.8061976432800293e+00	-2.4798671722412109e+01	-1.0589912414550781e+01	]
[	2.5000000000000001e-02	5.1505085773136221e+00	2.3281992366691902e+00	-1.1918055363350161e+01	-2.8230995875299541e+01	]
[	5.0000000000000003e-02	4.9457680014605501e+00	1.6639375458149555e+00	-5.0104122484293843e+00	-2.4583453212416188e+01	]
[	7.4999999999999997e-02	4.8663039880435655e+00	1.1244219443159698e+00	-2.0168000520257503e+00	-1.7932531839292771e+01	]
[	1.0000000000000001e-01	4.8174843477814155e+00	7.9898348092159222e-01	-2.2650734956016776e+00	-7.6363275318901032e+00	]
[	1.2500000000000000e-01	4.8175396488481530e+00	4.0891235040166174e-01	2.5087853022456290e+00	-2.3955956592849198e+01	]
[	1.4999999999999999e-01	4.7525366031838443e+00	1.1183652597704241e-01	-7.9185072514748267e+00	5.1716091512420437e-01	]
[	1.7499999999999999e-01	4.5250115431725355e+00	2.8961984999499751e-01	-1.0263396162826227e+01	1.3635070421070756e+01	]
[	2.0000000000000001e-01	4.4207799164144186e+00	3.2694251664810015e-01	1.9266760798928495e+00	-1.0587890926837911e+01	]
[	2.2500000000000001e-01	4.4761933217849883e+00	4.3928777290521406e-03	2.4927954571679081e+00	-1.5197277271199859e+01	]
[	2.5000000000000000e-01	4.3592228331584142e+00	4.5349713677905463e-04	-1.1847117256762838e+01	1.4885559357952378e+01	]
[	2.7500000000000002e-01	4.1972006894846992e+00	1.1656430843677060e-01	-1.1170339273631100e+00	-5.5783731395731992e+00	]
[	2.9999999999999999e-01	4.1590137309872732e+00	9.3039252252109364e-02	-1.9429761185093535e+00	3.7032566328733036e+00	]
[	3.2500000000000001e-01	4.1588444583020800e+00	1.5059818368722241e-01	1.9302871813585514e+00	9.0192083626566555e-01	]
[	3.4999999999999998e-01	4.1199203788413366e+00	4.0322090007775219e-01	-4.9338958090414016e+00	1.9113628361799488e+01	]
[	3.7500000000000000e-01	3.9590877733739478e+00	1.0524267099718860e+00	-7.3037684833790602e+00	3.1880738974604590e+01	]
[	4.0000000000000002e-01	3.8861818418075478e+00	1.6999787842500369e+00	1.3354574576155409e+00	2.0508112505908407e+01	]
[	4.2499999999999999e-01	3.9044669182236214e+00	2.1708106557422502e+00	-1.6830824252622711e-01	1.7371866361983546e+01	]
[	4.5000000000000001e-01	3.8756784046682080e+00	2.6302013684250882e+00	-2.2407501945663140e+00	1.9407370083350798e+01	]
[	4.7499999999999998e-01	3.9048195861429482e+00	3.0574845871759306e+00	4.4810731387561962e+00	1.4884774217712526e+01	]
[	5.0000000000000000e-01	3.9493925571441650e+00	3.4698395729064941e+00	-1.0349292755126953e+00	1.8195526123046875e+01	]
