[	0.0000000000000000e+00	-4.7625061642293286e+02	-9.2438419700445547e+00	]
[	2.5000000000000001e-02	-2.5136280481958198e+02	-3.0635809549765852e+01	]
[	5.0000000000000003e-02	-4.7320751821167579e+02	-2.8119963784500391e+02	]
[	7.4999999999999997e-02	-4.2191239973436802e+02	-3.7198772021902306e+02	]
[	1.0000000000000001e-01	-4.9999999999905958e+02	-3.9238999312255606e+02	]
[	1.2500000000000000e-01	-5.0000000001783093e+02	-1.7720276713862424e+02	]
[	1.4999999999999999e-01	-4.0694216065854789e+02	-7.5144840669047241e+01	]
[	1.7499999999999999e-01	-2.6504044544746409e+02	-6.0536622311347493e+01	]
[	2.0000000000000001e-01	-2.2903731992348500e+02	-1.9562783858080292e+02	]
[	2.2500000000000001e-01	-1.7874609313918154e+02	-8.8183498991070820e+01	]
[	2.5000000000000000e-01	-1.7037059734124250e+02	-1.1188366567985030e+02	]
[	2.7500000000000002e-01	-4.1879984535183752e+01	-2.9314382184964163e+01	]
[	2.9999999999999999e-01	1.7966062024316264e+02	1.2101204182689034e+02	]
[	3.2500000000000001e-01	1.4073141860399284e+02	1.0093843996291940e+02	]
[	3.4999999999999998e-01	-1.1918619842948976e+01	6.3211254423611194e+01	]
[	3.7500000000000000e-01	1.6044794934461294e+02	8.4233031916813459e+01	]
[	4.0000000000000002e-01	2.4686043483217412e+02	-4.9946273319378685e+02	]
[	4.2499999999999999e-01	3.9127292646197174e+02	-3.1643711275546082e+02	]
[	4.5000000000000001e-01	-1.7767108851289240e+02	1.5437881339429282e+02	]
[	4.7499999999999998e-01	-9.1295234669295524e-11	-7.1265219949547886e-11	]
[	5.0000000000000000e-01	-9.1295234669295524e-11	-7.1265219949547886e-11	]
