[	0.0000000000000000e+00	-4.9247578851676229e+02	4.9352929443903241e+02	]
[	2.5000000000000001e-02	4.6116571425646464e+02	4.9999936978353486e+02	]
[	5.0000000000000003e-02	4.9999977410769026e+02	4.9989167372373652e+02	]
[	7.4999999999999997e-02	4.9999849080743309e+02	-1.8895786139563654e+01	]
[	1.0000000000000001e-01	4.9226364280402402e+02	4.9999866556074772e+02	]
[	1.2500000000000000e-01	4.9887088613240365e+02	4.9652031060013684e+02	]
[	1.4999999999999999e-01	4.8219515773842267e+02	4.8005877037686065e+02	]
[	1.7499999999999999e-01	4.9998524411863303e+02	4.1295922158939453e+02	]
[	2.0000000000000001e-01	4.9999990758326891e+02	1.0397963214888689e+02	]
[	2.2500000000000001e-01	4.9650593408795794e+02	-4.9544884354718755e+02	]
[	2.5000000000000000e-01	4.9679480128945403e+02	1.7659465457242183e+02	]
[	2.7500000000000002e-01	4.9734757759797088e+02	1.1057036755752829e+02	]
[	2.9999999999999999e-01	4.9976322811475222e+02	4.7042595366987257e+02	]
[	3.2500000000000001e-01	4.9856061905524177e+02	1.9366731094901689e+02	]
[	3.4999999999999998e-01	4.7792695794858440e+02	4.2936152606495028e+02	]
[	3.7500000000000000e-01	4.5634358104590376e+02	-7.0604507064756552e+00	]
[	4.0000000000000002e-01	2.8021274684663376e+02	4.9964623945918390e+02	]
[	4.2499999999999999e-01	3.0039034632373654e+02	4.9994284157637350e+02	]
[	4.5000000000000001e-01	3.0129744399143908e+02	3.2173159820032117e+02	]
[	4.7499999999999998e-01	2.2216584305651832e-08	-2.8400378510629482e-08	]
[	5.0000000000000000e-01	2.2216584305651832e-08	-2.8400378510629482e-08	]
