[	0.0000000000000000e+00	5.0000000000000000e+02	-5.0000000000000000e+02	]
[	2.5000000000000001e-02	5.0000000000000000e+02	-2.0558953676566634e+02	]
[	5.0000000000000003e-02	5.0000000000000000e+02	5.0000000000000000e+02	]
[	7.4999999999999997e-02	5.0000000000000000e+02	5.0000000000000000e+02	]
[	1.0000000000000001e-01	3.8271401276269444e+02	5.0000000000000000e+02	]
[	1.2500000000000000e-01	-5.0000000000000000e+02	1.9311857413051752e+02	]
[	1.4999999999999999e-01	-5.0000000000000000e+02	-4.9999907733765218e+02	]
[	1.7499999999999999e-01	-5.0000000000000000e+02	-5.0000000000000000e+02	]
[	2.0000000000000001e-01	-5.0000000000000000e+02	-5.0000000000000000e+02	]
[	2.2500000000000001e-01	-5.0000000000000000e+02	-5.0000000000000000e+02	]
[	2.5000000000000000e-01	-5.0000000000000000e+02	-1.6463622815140661e+02	]
[	2.7500000000000002e-01	-5.0000000000000000e+02	2.9899680009401021e+02	]
[	2.9999999999999999e-01	-5.0000000000000000e+02	-1.7671478177190235e+02	]
[	3.2500000000000001e-01	-5.0000000000000000e+02	2.5238204696997025e+02	]
[	3.4999999999999998e-01	-5.0000000000000000e+02	-2.6312730022396528e+02	]
[	3.7500000000000000e-01	-5.0000000000000000e+02	-1.9490478386841156e+02	]
[	4.0000000000000002e-01	-4.9999999999999989e+02	-9.2995675692994908e+01	]
[	4.2499999999999999e-01	-5.0000000000000028e+02	5.0000000000000000e+02	]
[	4.5000000000000001e-01	-5.0000000000000000e+02	-4.4675709443555604e+02	]
[	4.7499999999999998e-01	-1.2243658047369148e+02	-1.1579763656864716e+02	]
[	5.0000000000000000e-01	-1.2243658047369148e+02	-1.1579763656864716e+02	]
