[	0.0000000000000000e+00	5.4731902970130610e+00	4.4271720135467669e+00	2.4022249070673272e+01	5.1995124780970494e+00	]
[	2.5000000000000001e-02	5.8878500645308458e+00	4.8646284700340718e+00	8.3790052428111057e+00	3.0165114781639289e+01	]
[	5.0000000000000003e-02	6.0257672878739568e+00	5.5798985854261174e+00	3.7219733605198564e+00	2.5883517191881868e+01	]
[	7.4999999999999997e-02	6.1185077382257900e+00	6.1028877385274702e+00	4.2837664565792180e+00	1.5145729314692494e+01	]
[	1.0000000000000001e-01	6.2539254557513173e+00	6.3171443976459196e+00	6.6214118252742953e+00	1.8841897927517854e+00	]
[	1.2500000000000000e-01	6.3987117178016719e+00	6.3283356851872385e+00	4.9588212718200850e+00	-9.8501931523162956e-01	]
[	1.4999999999999999e-01	6.4679557435678223e+00	6.3551264445365891e+00	5.8038879100566643e-01	3.1302380953574866e+00	]
[	1.7499999999999999e-01	6.4768213819039389e+00	6.3585522476771619e+00	1.2874730205691431e-01	-2.8559508496201076e+00	]
[	2.0000000000000001e-01	6.4253458269309656e+00	6.3385151952839660e+00	-4.2464398131985490e+00	1.2516762208257255e+00	]
[	2.2500000000000001e-01	6.3135544636331069e+00	6.2949991715673805e+00	-4.6952396898607320e+00	-4.7338384190760969e+00	]
[	2.5000000000000000e-01	6.2447714746797169e+00	6.0304806055046702e+00	-8.6967007635864890e-01	-1.6335303116836698e+01	]
[	2.7500000000000002e-01	6.1841115916937301e+00	5.8012483505209982e+00	-3.8685635043964393e+00	-2.1744407134175852e+00	]
[	2.9999999999999999e-01	6.1927517160502692e+00	5.5056758732115689e+00	4.2076733975576381e+00	-2.0883568247133155e+01	]
[	3.2500000000000001e-01	6.2544105901753895e+00	5.0594855806664452e+00	7.8129297063165914e-01	-1.4992466918353415e+01	]
[	3.4999999999999998e-01	6.2186555414076459e+00	4.7861672824848567e+00	-3.5258823918256592e+00	-7.0526764286457002e+00	]
[	3.7500000000000000e-01	6.1762548965358919e+00	4.5094053779623753e+00	-2.6575656431324646e-02	-1.4885468907539861e+01	]
[	4.0000000000000002e-01	6.2130709119039986e+00	4.0640864352101129e+00	2.8489159581342420e+00	-2.0573348207558851e+01	]
[	4.2499999999999999e-01	6.2831800021664517e+00	3.5495556577498104e+00	2.8490652449528140e+00	-2.0635542956283771e+01	]
[	4.5000000000000001e-01	6.2831271416376850e+00	3.1770581787009871e+00	-2.7954500955076425e+00	-9.1524500652457839e+00	]
[	4.7499999999999998e-01	6.1714329539624462e+00	3.0981007831186735e+00	-6.1509714319169531e+00	2.8374617177148345e+00	]
[	5.0000000000000000e-01	5.9534068096588060e+00	3.3019890796799629e+00	-1.1279460907143104e+01	1.3501274108732247e+01	]
