[	0.0000000000000000e+00	4.3110069530540727e+02	9.7363487653438895e+01	]
[	2.5000000000000001e-02	3.6905582605713585e+02	8.5111028000718463e+01	]
[	5.0000000000000003e-02	2.7146907633859752e+02	4.4856309133712593e+01	]
[	7.4999999999999997e-02	2.5257062071851772e+02	5.7542870843892331e+01	]
[	1.0000000000000001e-01	1.8842769689335188e+02	3.4268600601711881e+01	]
[	1.2500000000000000e-01	1.3002016933190757e+02	1.4934513533327976e+01	]
[	1.4999999999999999e-01	1.1146613241522090e+02	-3.2172885557860824e+00	]
[	1.7499999999999999e-01	-4.8524036469103208e+01	4.5244268412433826e+01	]
[	2.0000000000000001e-01	-4.5268926260004541e+01	-9.8652513453917763e+01	]
[	2.2500000000000001e-01	-1.6988023840762989e+02	-1.6442948291147584e+02	]
[	2.5000000000000000e-01	-1.8909044964224569e+02	-1.3784074190436681e+02	]
[	2.7500000000000002e-01	-1.7471269745991194e+02	-1.0657435618630053e+02	]
[	2.9999999999999999e-01	-1.9019432981564412e+02	-1.1892245268836677e+02	]
[	3.2500000000000001e-01	-2.2027887124520976e+02	-1.3624277966372782e+02	]
[	3.4999999999999998e-01	-2.5162129817808238e+02	-1.5526414069038776e+02	]
[	3.7500000000000000e-01	-2.7136949790273894e+02	-1.6784319768448623e+02	]
[	4.0000000000000002e-01	-3.0857616022410127e+02	-1.9671204584420047e+02	]
[	4.2499999999999999e-01	-3.4873144995646197e+02	-2.5087485550109520e+02	]
[	4.5000000000000001e-01	-3.8027775310027937e+02	-1.8288002730236849e+02	]
[	4.7499999999999998e-01	1.3260467062436859e+02	1.5611338435576435e+01	]
[	5.0000000000000000e-01	1.3260467062436859e+02	1.5611338435576435e+01	]
