[	0.0000000000000000e+00	-4.8208027109313059e+02	-5.0000000007401121e+02	]
[	2.5000000000000001e-02	2.9555754819497611e+01	-5.0000000012032842e+02	]
[	5.0000000000000003e-02	-4.9999997518583228e+02	-5.0000000021538324e+02	]
[	7.4999999999999997e-02	-4.9174807909157994e+02	-5.0000000014792778e+02	]
[	1.0000000000000001e-01	-1.4320358957626570e+02	2.1144566265188638e+02	]
[	1.2500000000000000e-01	1.1169589501127017e+02	-8.4011414409973995e+01	]
[	1.4999999999999999e-01	-4.9877835489028877e+02	4.9999999944493794e+02	]
[	1.7499999999999999e-01	-1.3689078920584296e+02	-5.0000000021538324e+02	]
[	2.0000000000000001e-01	-5.0000000012568643e+02	3.1066483636469832e+02	]
[	2.2500000000000001e-01	-4.9999999769994025e+02	4.9999281922534641e+02	]
[	2.5000000000000000e-01	-5.0000000014069121e+02	4.7676216100388154e+02	]
[	2.7500000000000002e-01	-2.2846653654683112e+02	-5.0000000021538295e+02	]
[	2.9999999999999999e-01	5.0000000005223654e+02	-5.0000000008547534e+02	]
[	3.2500000000000001e-01	1.0332405611264069e+02	-5.0000000021538324e+02	]
[	3.4999999999999998e-01	4.9999827722758096e+02	-5.0000000010211431e+02	]
[	3.7500000000000000e-01	4.9999999451905478e+02	-4.9999940607512912e+02	]
[	4.0000000000000002e-01	3.8605044679668458e+02	2.9277320568171490e+02	]
[	4.2499999999999999e-01	-4.2902627451602183e+02	5.0000000005369674e+02	]
[	4.5000000000000001e-01	-4.9461231990053153e+02	4.9981100666181578e+02	]
[	4.7499999999999998e-01	-3.3827426459559167e-09	3.2037658403263799e-10	]
[	5.0000000000000000e-01	-3.3827426459559167e-09	3.2037658403263799e-10	]
