[	0.0000000000000000e+00	3.3771529197692871e+00	1.0250855684280396e+00	-5.0488967895507812e+00	-1.1690040588378906e+01	]
[	2.5000000000000001e-02	3.2802495249733381e+00	7.6299569368438402e-01	-2.8757166128984064e+00	-9.0652130060569949e+00	]
[	5.0000000000000003e-02	3.2285288864043800e+00	5.6366849143150988e-01	-1.3411691923670426e+00	-6.7816349308672974e+00	]
[	7.4999999999999997e-02	3.2127736277057162e+00	4.3368314080625814e-01	4.0867529329731075e-02	-3.5674920262696039e+00	]
[	1.0000000000000001e-01	3.1820593673398951e+00	4.5610900725459980e-01	-2.4959495428860321e+00	5.3527088992036500e+00	]
[	1.2500000000000000e-01	3.1116725207325984e+00	6.6262079093938731e-01	-3.0762749938945779e+00	1.1080299405544395e+01	]
[	1.4999999999999999e-01	3.0623517227170742e+00	9.4835112833681967e-01	-7.9692199210362280e-01	1.1726145243848405e+01	]
[	1.7499999999999999e-01	2.9441118953174383e+00	1.4612431672481072e+00	-8.1732473553123164e+00	2.8399163533527389e+01	]
[	2.0000000000000001e-01	2.8133976889050119e+00	2.0906559007692564e+00	-2.3300957933816964e+00	2.2337259199860672e+01	]
[	2.2500000000000001e-01	2.8209409753737091e+00	2.5677940839190345e+00	2.7859849503583249e+00	1.6056550633546298e+01	]
[	2.5000000000000000e-01	2.9445533927574083e+00	2.8772266845750427e+00	6.9650280266115088e+00	8.8058162318614723e+00	]
[	2.7500000000000002e-01	3.1656665341520225e+00	2.9427581709643018e+00	1.0664252906071289e+01	-3.5381363931216927e+00	]
[	2.9999999999999999e-01	3.4444660757839549e+00	2.7703031818165216e+00	1.1630106915456023e+01	-1.0299519014900763e+01	]
[	3.2500000000000001e-01	3.7183160108299900e+00	2.4302546725810048e+00	1.0353633417481134e+01	-1.6974801675513461e+01	]
[	3.4999999999999998e-01	3.9416846808856763e+00	1.9665307115588770e+00	7.7211934760745589e+00	-2.0190173851389083e+01	]
[	3.7500000000000000e-01	4.1124659897149121e+00	1.4388616796643936e+00	6.1152553705650607e+00	-2.2102279445745722e+01	]
[	4.0000000000000002e-01	4.2509283568010652e+00	8.6984134731025120e-01	5.0084557813841295e+00	-2.3404541431752879e+01	]
[	4.2499999999999999e-01	4.3245500254228384e+00	3.5881760813662250e-01	6.7347138260061135e-01	-1.7087701046663213e+01	]
[	4.5000000000000001e-01	4.2053664802523034e+00	2.0577955496710196e-01	-1.0305816916267787e+01	4.9740821903026866e+00	]
[	4.7499999999999998e-01	3.7907841526000987e+00	6.3957434850715089e-01	-2.2643363237682152e+01	2.8842071373575639e+01	]
[	5.0000000000000000e-01	3.2328233718872070e+00	1.3030426502227783e+00	-2.2067773818969727e+01	2.4075550079345703e+01	]
