-398.626171902060	91.7138295324306
-105.466327470155	12.8133829049828
161.216301790412	-8.54803289788644
-54.4585059963457	32.8492884949683
-10.4251305050945	-39.9120663668841
23.8388210166435	34.2026507424840
78.6364120626721	136.723233892654
15.5857271394590	3.13351367296828
-330.279296323853	60.8539825281535
312.108824650474	301.579220729420
-64.2445210721978	-215.507286628992
277.119799872913	-258.862435528478
180.819238514799	-209.772877191071
377.196498263303	58.0568036979457
-26.0929994201273	296.440336767020
-93.4396093552675	71.9591079260773
399.999999961105	287.857238682713
-215.341964392286	-399.810347194916
393.103482973429	-397.171531259112
-1.26145824021755e-06	-4.70276202891495e-07
-1.26145824021755e-06	-4.70276202891495e-07
