0.089537,1,-0.25253,0.74849,0.75541
0.10828,0,-0.25253,0.74849,0.75541
0.12984,0,-0.25253,0.74849,0.75541
0.1546,0,-0.25253,0.74849,0.75541
57.473,1,0.91398,2.9062,-0.31307
101,0,0.91398,2.9062,-0.31307
0.021254,1,-1.4397,-0.78185,1.0299
0.176,1,-1.4986,1.3459,4.4738
0.35414,1,-1.4986,1.3459,4.4738
0.54781,1,-1.4986,1.3459,4.4738
0.77735,1,-1.4986,1.3459,4.4738
1.0683,1,-1.4986,1.3459,4.4738
1.447,1,-1.4986,1.3459,4.4738
1.9391,1,-1.4986,1.3459,4.4738
2.572,0,-1.4986,1.3459,4.4738
68.321,1,3.2802,1.7042,4.5522
130.79,0,3.2802,1.7042,4.5522
1.4754,0,0.76748,-1.5523,0.31691
83.98,0,0.25869,1.3828,4.0143
69.715,1,-1.485,-1.5042,0.67534
161.47,1,-1.485,-1.5042,0.67534
0.0085407,1,-0.27885,2.1416,-0.39499
0.020301,1,-0.27885,2.1416,-0.39499
0.035817,1,-0.27885,2.1416,-0.39499
0.055654,1,-0.27885,2.1416,-0.39499
0.080434,1,-0.27885,2.1416,-0.39499
0.11085,1,-0.27885,2.1416,-0.39499
0.14773,0,-0.27885,2.1416,-0.39499
0.19204,0,-0.27885,2.1416,-0.39499
0.24503,0,-0.27885,2.1416,-0.39499
0.84728,0,-1.0694,1.8495,2.8818
154.21,1,0.2407,0.3606,0.64985
278.35,0,0.2407,0.3606,0.64985
60.617,1,3.0523,3.9696,-0.29167
68.965,1,4.4367,0.93844,3.699
12.792,1,2.9114,-0.98839,-0.31273
0.67457,1,2.8011,2.8369,-0.48545
1.3984,1,2.8011,2.8369,-0.48545
2.1955,1,2.8011,2.8369,-0.48545
3.1005,1,2.8011,2.8369,-0.48545
4.1637,1,2.8011,2.8369,-0.48545
5.4585,1,2.8011,2.8369,-0.48545
7.09,0,2.8011,2.8369,-0.48545
55.074,1,-1.4983,2.9703,1.7941
142.38,0,-0.33963,4.016,3.1365
7.4136,1,-0.29404,0.40476,-0.048233
28.501,1,-1.3657,0.064979,-1.3499
54.378,0,-1.3657,0.064979,-1.3499
2.4371,0,2.5375,-0.10762,-1.4707
192.21,0,4.2526,4.2586,0.58062
104.53,1,-0.70181,2.0762,1.6053
213.06,0,-0.70181,2.0762,1.6053
9.1812,0,-1.2039,1.061,1.3104
29.266,0,-0.33843,1.5044,3.0842
18.044,0,3.8243,0.9871,0.49499
0.30972,1,-0.59318,1.491,1.1323
0.572,0,-0.59318,1.491,1.1323
0.72718,1,3.6223,-0.49162,-1.37
0.082736,1,4.1425,1.6325,1.5788
0.18177,1,4.1425,1.6325,1.5788
0.30404,0,4.1425,1.6325,1.5788
0.23007,0,-0.91403,-0.48025,1.9965
0.38634,1,3.6605,3.5416,2.2712
0.79866,1,3.6605,3.5416,2.2712
1.2406,1,3.6605,3.5416,2.2712
1.716,1,3.6605,3.5416,2.2712
2.2286,1,3.6605,3.5416,2.2712
2.7816,1,3.6605,3.5416,2.2712
3.3763,1,3.6605,3.5416,2.2712
4.0102,1,3.6605,3.5416,2.2712
4.6743,0,3.6605,3.5416,2.2712
5.3497,0,3.6605,3.5416,2.2712
2.5292,1,0.012323,3.7267,1.4707
5.2006,1,0.012323,3.7267,1.4707
8.0781,1,0.012323,3.7267,1.4707
11.184,1,0.012323,3.7267,1.4707
14.399,0,0.012323,3.7267,1.4707
176.1,1,0.78616,1.8831,-1.244
4.2843,1,-1.0377,-0.23848,3.1521
0.010555,1,0.91048,1.7583,-0.55012
0.019548,0,0.91048,1.7583,-0.55012
17.651,0,0.47054,2.6761,2.1611
1.6829,1,0.16736,3.253,-0.14361
3.3018,1,0.16736,3.253,-0.14361
4.84,1,0.16736,3.253,-0.14361
6.2898,1,0.16736,3.253,-0.14361
7.6534,0,0.16736,3.253,-0.14361
23.412,1,0.292,-1.5538,0.14251
46.687,0,0.292,-1.5538,0.14251
49.082,1,1.9252,0.58579,-0.71792
5.3355,1,-0.33167,-0.77445,4.4737
0.052783,1,-1.022,-1.2036,-0.90013
0.099859,1,-1.022,-1.2036,-0.90013
0.14214,1,-1.022,-1.2036,-0.90013
0.18036,1,-1.022,-1.2036,-0.90013
0.21507,1,-1.022,-1.2036,-0.90013
0.24666,1,-1.022,-1.2036,-0.90013
0.27543,0,-1.022,-1.2036,-0.90013
0.30164,0,-1.022,-1.2036,-0.90013
43.334,1,3.5754,-1.3004,1.5591
72.96,1,4.0631,3.5119,2.0915
18.293,1,-0.37119,2.8343,1.9244
36.619,1,-0.37119,2.8343,1.9244
54.479,1,-0.37119,2.8343,1.9244
71.42,1,-0.37119,2.8343,1.9244
87.114,1,-0.37119,2.8343,1.9244
101.43,0,-0.37119,2.8343,1.9244
0.0077502,1,-0.4055,-0.29379,0.86122
0.015521,1,-0.4055,-0.29379,0.86122
0.023315,1,-0.4055,-0.29379,0.86122
0.031138,1,-0.4055,-0.29379,0.86122
0.038992,1,-0.4055,-0.29379,0.86122
0.04688,1,-0.4055,-0.29379,0.86122
0.054805,1,-0.4055,-0.29379,0.86122
0.062769,1,-0.4055,-0.29379,0.86122
0.070776,1,-0.4055,-0.29379,0.86122
0.078826,1,-0.4055,-0.29379,0.86122
0.086923,1,-0.4055,-0.29379,0.86122
0.095066,1,-0.4055,-0.29379,0.86122
0.10326,1,-0.4055,-0.29379,0.86122
0.1115,1,-0.4055,-0.29379,0.86122
0.1198,1,-0.4055,-0.29379,0.86122
0.12814,1,-0.4055,-0.29379,0.86122
0.13654,1,-0.4055,-0.29379,0.86122
0.145,1,-0.4055,-0.29379,0.86122
0.1535,1,-0.4055,-0.29379,0.86122
0.16207,0,-0.4055,-0.29379,0.86122
7.3307,1,-1.4104,0.5397,-0.4517
143.7,0,2.0443,-0.54956,1.3938
318.95,0,0.074912,2.7918,1.9929
10.639,1,-0.72665,0.075981,1.0641
20.832,1,-0.72665,0.075981,1.0641
29.736,1,-0.72665,0.075981,1.0641
36.814,0,-0.72665,0.075981,1.0641
1.706,1,4.1093,1.5267,0.50703
3.5723,0,4.1093,1.5267,0.50703
3.7778,1,4.294,4.1337,3.5727
143.58,0,-1.2909,-0.43909,0.89574
135.44,1,1.7872,-0.33661,-0.51967
371.96,0,1.7872,-0.33661,-0.51967
17.372,1,0.56132,4.4021,3.061
36.279,0,0.56132,4.4021,3.061
3.0442,1,3.7914,0.56871,3.886
5.9882,1,3.7914,0.56871,3.886
8.9458,1,3.7914,0.56871,3.886
12.034,0,3.7914,0.56871,3.886
15.383,0,3.7914,0.56871,3.886
261.1,0,2.3435,2.2126,1.5068
0.020621,1,-1.3309,1.4128,0.54566
6.1963,1,1.477,-1.0259,4.5299
171.46,1,1.127,-1.0917,-0.89589
0.032077,1,0.5892,3.7757,1.9417
0.072554,0,0.5892,3.7757,1.9417
0.13211,1,0.5892,3.7757,1.9417
0.22189,0,0.5892,3.7757,1.9417
0.47644,0,2.8057,-1.0396,3.8441
17.751,0,3.9367,-0.28314,3.6155
22.652,1,3.9367,-0.28314,3.6155
0.3133,1,0.54248,2.2915,4.2446
0.66488,0,0.54248,2.2915,4.2446
2.1908,1,2.779,3.0311,4.6737
2.4286,1,2.779,3.0311,4.6737
4.1165,1,2.779,3.0311,4.6737
0.17694,1,-0.5013,4.5612,3.7837
0.35567,1,-0.5013,4.5612,3.7837
0.53952,1,-0.5013,4.5612,3.7837
0.73259,1,-0.5013,4.5612,3.7837
0.93938,1,-0.5013,4.5612,3.7837
1.1644,1,-0.5013,4.5612,3.7837
1.4125,1,-0.5013,4.5612,3.7837
1.6884,1,-0.5013,4.5612,3.7837
1.9977,1,-0.5013,4.5612,3.7837
2.3464,0,-0.5013,4.5612,3.7837
2.7417,0,-0.5013,4.5612,3.7837
3.1911,0,-0.5013,4.5612,3.7837
3.7033,0,-0.5013,4.5612,3.7837
173.8,1,2.7919,1.6658,4.6415
238.27,0,0.8475,0.61227,1.1437
4.7299,1,0.58165,3.5123,-0.068344
3.9536,1,3.0519,-1.2373,-1.2521
59.508,1,0.44802,-0.35665,0.37747
116.22,1,0.44802,-0.35665,0.37747
167.1,0,0.44802,-0.35665,0.37747
0.33128,1,4.598,-0.047603,2.7062
0.65787,1,4.598,-0.047603,2.7062
0.98561,1,4.598,-0.047603,2.7062
1.3222,1,4.598,-0.047603,2.7062
1.6773,1,4.598,-0.047603,2.7062
2.0629,1,4.598,-0.047603,2.7062
2.4912,0,4.598,-0.047603,2.7062
3.4118,1,2.782,3.2383,0.3438
0.51974,1,2.2578,4.1706,-0.58147
34.086,1,0.52971,2.0676,4.0072
77.943,0,0.52971,2.0676,4.0072
0.24612,1,1.3452,-0.72601,4.2498
7.004,0,1.8553,-0.72519,2.7711
59.431,1,-1.1471,4.5306,0.69433
115.09,1,-1.1471,4.5306,0.69433
165.16,0,-1.1471,4.5306,0.69433
2.7962,1,2.7196,2.1576,3.1668
26.942,1,0.019548,4.1718,0.10324
52.261,0,0.019548,4.1718,0.10324
178.18,0,-0.74458,2.4691,-0.3258
27.834,1,3.4271,2.1684,3.9921
83.355,0,3.4271,2.1684,3.9921
9.5189,1,-0.65694,-0.97482,-1.4564
19.205,1,-0.65694,-0.97482,-1.4564
29.813,0,-0.65694,-0.97482,-1.4564
0.18406,0,0.79304,-0.93983,2.3409
146.25,1,4.0606,4.1247,-1.0133
0.02816,1,1.5268,1.3948,1.5101
98.112,1,-0.76764,-0.44269,1.5271
150.93,0,3.6757,-0.59134,0.32552
151.9,1,0.99087,4.6183,-1.2105
0.37812,1,2.0853,0.67372,-0.53194
0.75771,0,2.0853,0.67372,-0.53194
279.52,0,-1.1624,1.8945,3.7071
12.881,0,-0.36301,2.2937,0.98027
0.038471,1,-1.4979,-0.34047,1.5165
0.075034,1,-1.4979,-0.34047,1.5165
0.11008,1,-1.4979,-0.34047,1.5165
0.14376,0,-1.4979,-0.34047,1.5165
1.0116,1,2.2209,0.31143,1.0122
2.1107,1,2.2209,0.31143,1.0122
3.3304,0,2.2209,0.31143,1.0122
16.13,1,3.9615,4.3385,3.0712
30.999,1,3.9615,4.3385,3.0712
4.2716,1,-1.253,-0.36414,3.3903
8.157,1,-1.253,-0.36414,3.3903
11.667,1,-1.253,-0.36414,3.3903
14.838,0,-1.253,-0.36414,3.3903
26.586,0,3.1303,0.14477,-0.82486
0.50471,0,-0.99929,0.55215,-0.99898
0.1256,1,3.0539,1.279,4.6352
0.2462,1,3.0539,1.279,4.6352
0.36211,1,3.0539,1.279,4.6352
0.47357,1,3.0539,1.279,4.6352
0.58082,1,3.0539,1.279,4.6352
0.68405,1,3.0539,1.279,4.6352
0.78344,1,3.0539,1.279,4.6352
0.87912,1,3.0539,1.279,4.6352
0.97117,1,3.0539,1.279,4.6352
1.0597,1,3.0539,1.279,4.6352
1.1447,1,3.0539,1.279,4.6352
1.2262,1,3.0539,1.279,4.6352
1.3042,1,3.0539,1.279,4.6352
1.3788,1,3.0539,1.279,4.6352
1.4498,1,3.0539,1.279,4.6352
1.5173,1,3.0539,1.279,4.6352
1.5812,1,3.0539,1.279,4.6352
1.6416,0,3.0539,1.279,4.6352
1.6985,0,3.0539,1.279,4.6352
1.7519,0,3.0539,1.279,4.6352
0.32964,1,-1.1115,-0.14057,4.2733
0.6616,1,-1.1115,-0.14057,4.2733
0.99858,1,-1.1115,-0.14057,4.2733
1.3438,1,-1.1115,-0.14057,4.2733
1.701,1,-1.1115,-0.14057,4.2733
2.075,0,-1.1115,-0.14057,4.2733
2.4718,0,-1.1115,-0.14057,4.2733
0.30757,1,1.2374,-1.5163,3.5712
0.14419,1,2.0779,3.0106,1.013
0.3036,1,2.0779,3.0106,1.013
156.09,0,3.824,1.3093,0.082764
0.076829,1,0.44788,4.4764,2.4575
0.15862,0,0.44788,4.4764,2.4575
12.47,0,0.71976,2.4438,-0.75262
0.030518,0,4.3824,-0.020054,1.7718
0.03457,1,4.3824,-0.020054,1.7718
0.98671,1,1.9305,0.042712,2.5155
1.9979,0,1.9305,0.042712,2.5155
0.075507,1,0.064182,-1.0306,-0.81378
0.15657,0,0.064182,-1.0306,-0.81378
0.86933,1,4.0115,1.1977,4.0834
1.9557,1,4.0115,1.1977,4.0834
3.3655,0,4.0115,1.1977,4.0834
0.098232,1,4.5997,2.6189,-1.2862
0.2202,1,4.5997,2.6189,-1.2862
0.36751,0,4.5997,2.6189,-1.2862
3.8182,1,3.9577,0.046723,2.1532
7.798,1,3.9577,0.046723,2.1532
12.051,1,3.9577,0.046723,2.1532
16.619,1,3.9577,0.046723,2.1532
21.276,0,3.9577,0.046723,2.1532
0.21796,1,-1.0679,2.2206,-0.53406
0.45015,1,-1.0679,2.2206,-0.53406
0.69982,1,-1.0679,2.2206,-0.53406
0.97155,1,-1.0679,2.2206,-0.53406
1.2716,1,-1.0679,2.2206,-0.53406
1.6076,0,-1.0679,2.2206,-0.53406
1.9872,0,-1.0679,2.2206,-0.53406
74.063,1,-0.56944,2.749,-0.75793
14.256,0,1.0187,2.9962,1.2679
27.462,0,1.9987,1.1919,-1.1397
100.34,0,3.614,-0.13509,1.7238
20.852,1,-0.87636,3.4146,-0.94094
42.624,1,-0.87636,3.4146,-0.94094
65.559,1,-0.87636,3.4146,-0.94094
88.079,0,-0.87636,3.4146,-0.94094
43.089,1,2.5412,0.21354,-1.5593
23.972,1,4.3951,-1.4217,0.34148
46.936,0,4.3951,-1.4217,0.34148
227.51,1,3.5988,-0.91477,4.3455
0.17245,1,0.71392,-1.2334,2.7329
0.36829,1,0.71392,-1.2334,2.7329
0.59463,0,0.71392,-1.2334,2.7329
0.46324,1,-0.77287,2.1303,1.7283
0.94922,1,-0.77287,2.1303,1.7283
1.4722,1,-0.77287,2.1303,1.7283
2.0497,1,-0.77287,2.1303,1.7283
2.7045,0,-0.77287,2.1303,1.7283
46.074,0,-0.95379,1.8716,2.8406
339.71,1,4.1588,3.436,4.2105
25.235,0,3.8246,0.016366,4.5836
2.6108,1,1.4252,0.13449,-1.3781
5.2688,1,1.4252,0.13449,-1.3781
7.9251,1,1.4252,0.13449,-1.3781
10.532,1,1.4252,0.13449,-1.3781
13.049,1,1.4252,0.13449,-1.3781
15.442,1,1.4252,0.13449,-1.3781
17.69,1,1.4252,0.13449,-1.3781
19.786,0,1.4252,0.13449,-1.3781
53.767,0,3.1162,3.8115,1.5394
529.01,0,-1.1537,3.6083,-0.77201
1.5441,1,1.2409,3.3863,2.312
2.7151,0,1.2409,3.3863,2.312
0.61408,1,1.6643,-0.49181,2.5911
2.3991,1,3.2168,1.6527,2.6402
0.99926,1,2.9121,3.8333,-0.59198
2.1505,1,2.9121,3.8333,-0.59198
36.308,1,2.4492,3.9351,1.058
75.397,0,2.4492,3.9351,1.058
0.013435,1,3.9534,1.1557,1.0202
0.026106,1,3.9534,1.1557,1.0202
0.039196,1,3.9534,1.1557,1.0202
0.053866,1,3.9534,1.1557,1.0202
0.071224,1,3.9534,1.1557,1.0202
0.092344,1,3.9534,1.1557,1.0202
0.1183,0,3.9534,1.1557,1.0202
0.15026,0,3.9534,1.1557,1.0202
0.18953,0,3.9534,1.1557,1.0202
0.35829,1,-1.1362,2.9711,3.4871
0.78721,1,-1.1362,2.9711,3.4871
1.4179,1,-1.1362,2.9711,3.4871
2.5447,0,-1.1362,2.9711,3.4871
4.8745,0,-1.1362,2.9711,3.4871
0.31661,1,-0.18248,0.87265,3.8614
0.93552,1,0.88869,-1.0599,-0.9982
0.73752,1,-1.223,1.6744,1.6005
1.4487,1,-1.223,1.6744,1.6005
2.1545,0,-1.223,1.6744,1.6005
2.873,0,-1.223,1.6744,1.6005
461.83,1,-0.76822,1.4244,3.2219
10.631,1,0.58288,-1.0355,4.6573
21.548,1,0.58288,-1.0355,4.6573
32.914,1,0.58288,-1.0355,4.6573
44.65,0,0.58288,-1.0355,4.6573
4.149,1,1.643,4.3489,-1.2985
8.6907,0,1.643,4.3489,-1.2985
3.4528,1,3.5569,3.8319,2.295
7.0442,1,3.5569,3.8319,2.295
10.989,1,3.5569,3.8319,2.295
15.518,1,3.5569,3.8319,2.295
20.9,1,3.5569,3.8319,2.295
27.447,1,3.5569,3.8319,2.295
35.546,0,3.5569,3.8319,2.295
45.686,0,3.5569,3.8319,2.295
2.4156,1,2.5045,0.6328,4.1832
4.6018,1,2.5045,0.6328,4.1832
6.5115,1,2.5045,0.6328,4.1832
8.1133,1,2.5045,0.6328,4.1832
9.3972,1,2.5045,0.6328,4.1832
10.379,1,2.5045,0.6328,4.1832
11.105,1,2.5045,0.6328,4.1832
11.652,0,2.5045,0.6328,4.1832
0.77162,0,-1.3467,0.44124,3.5151
81.592,0,-0.93658,0.14572,3.6488
0.97193,0,3.6325,1.2187,2.0146
1.4104,1,3.8979,1.4768,0.35309
478.61,1,0.93847,4.5766,-0.14606
0.82897,1,3.3991,2.0908,4.1319
127.97,0,1.9169,-0.9349,3.4812
0.1943,0,4.341,3.1683,-0.2579
0.1548,1,0.79378,1.7892,3.9295
0.30911,1,0.79378,1.7892,3.9295
0.46279,1,0.79378,1.7892,3.9295
0.61574,1,0.79378,1.7892,3.9295
0.76796,1,0.79378,1.7892,3.9295
0.91948,1,0.79378,1.7892,3.9295
1.0704,1,0.79378,1.7892,3.9295
1.2209,1,0.79378,1.7892,3.9295
1.3712,1,0.79378,1.7892,3.9295
1.5215,0,0.79378,1.7892,3.9295
1.6722,0,0.79378,1.7892,3.9295
1.8237,0,0.79378,1.7892,3.9295
132.95,1,-0.3155,1.6234,-0.57511
288.66,0,-0.3155,1.6234,-0.57511
0.10473,1,2.346,-0.37695,1.3794
0.225,1,2.346,-0.37695,1.3794
18.627,1,1.6348,-0.76005,3.0676
34.984,1,1.6348,-0.76005,3.0676
47.518,1,1.6348,-0.76005,3.0676
0.13253,1,-0.73304,0.79659,2.6497
0.26435,1,-0.73304,0.79659,2.6497
0.39379,0,-0.73304,0.79659,2.6497
0.00066116,1,0.23881,-0.54681,0.00058665
0.0011679,1,0.23881,-0.54681,0.00058665
6.2175,1,0.89929,2.7961,4.3134
12.804,1,0.89929,2.7961,4.3134
19.749,1,0.89929,2.7961,4.3134
26.96,0,0.89929,2.7961,4.3134
34.267,0,0.89929,2.7961,4.3134
0.90689,0,-1.3515,3.5488,1.26
1.7299,0,-1.3515,3.5488,1.26
1.3905,1,-1.3613,1.3785,4.2303
2.9637,1,-1.3613,1.3785,4.2303
4.7422,1,-1.3613,1.3785,4.2303
6.736,1,-1.3613,1.3785,4.2303
8.9371,0,-1.3613,1.3785,4.2303
11.317,0,-1.3613,1.3785,4.2303
13.825,0,-1.3613,1.3785,4.2303
34.147,0,-1.3613,1.3785,4.2303
2.2341,1,0.73311,2.2068,2.2367
0.027069,1,4.6868,1.5301,-0.44346
0.053986,1,4.6868,1.5301,-0.44346
0.080545,1,4.6868,1.5301,-0.44346
0.10661,1,4.6868,1.5301,-0.44346
0.1321,1,4.6868,1.5301,-0.44346
0.15701,1,4.6868,1.5301,-0.44346
0.18135,1,4.6868,1.5301,-0.44346
0.20517,1,4.6868,1.5301,-0.44346
0.22856,1,4.6868,1.5301,-0.44346
0.25162,1,4.6868,1.5301,-0.44346
0.27445,1,4.6868,1.5301,-0.44346
0.29717,1,4.6868,1.5301,-0.44346
0.3199,1,4.6868,1.5301,-0.44346
0.34276,1,4.6868,1.5301,-0.44346
0.36588,1,4.6868,1.5301,-0.44346
0.38938,1,4.6868,1.5301,-0.44346
0.4134,1,4.6868,1.5301,-0.44346
0.43807,0,4.6868,1.5301,-0.44346
0.46353,0,4.6868,1.5301,-0.44346
0.48992,0,4.6868,1.5301,-0.44346
27.889,1,1.0589,1.9422,-0.387
57.815,0,1.0589,1.9422,-0.387
0.33576,1,3.7818,3.4869,-0.73273
8.0546,1,4.2582,3.9151,-0.71824
16.192,1,4.2582,3.9151,-0.71824
24.22,1,4.2582,3.9151,-0.71824
31.975,1,4.2582,3.9151,-0.71824
39.347,0,4.2582,3.9151,-0.71824
90.798,0,4.0935,4.4662,2.5328
16.666,1,1.9158,3.0894,-0.18363
46.8,1,1.9158,3.0894,-0.18363
120.85,0,1.9158,3.0894,-0.18363
0.19207,1,-0.68904,-1.5396,-0.024499
6.5123,0,4.013,2.5158,1.4158
1.8754,1,4.1401,0.3439,1.2559
3.8522,1,4.1401,0.3439,1.2559
5.9976,0,4.1401,0.3439,1.2559
28.351,1,0.44349,0.56552,2.6992
59.332,0,0.44349,0.56552,2.6992
24.838,1,-1.2329,4.3808,2.457
46.43,1,-1.2329,4.3808,2.457
63.933,1,-1.2329,4.3808,2.457
45.19,0,4.6782,0.50319,0.82937
22.823,1,-1.3704,1.1551,2.0062
9.2578,1,2.9909,4.0442,2.6618
18.159,1,2.9909,4.0442,2.6618
26.14,1,2.9909,4.0442,2.6618
32.751,0,2.9909,4.0442,2.6618
37.762,0,2.9909,4.0442,2.6618
41.222,0,2.9909,4.0442,2.6618
43.462,0,2.9909,4.0442,2.6618
45.069,0,2.9909,4.0442,2.6618
132.27,0,3.5546,3.2077,0.083192
4.5008,1,1.9079,3.0158,-1.2956
9.0318,1,1.9079,3.0158,-1.2956
13.745,1,1.9079,3.0158,-1.2956
18.879,0,1.9079,3.0158,-1.2956
0.04165,1,-0.81153,1.0491,-1.1051
0.082132,1,-0.81153,1.0491,-1.1051
0.12059,1,-0.81153,1.0491,-1.1051
0.15596,1,-0.81153,1.0491,-1.1051
0.18749,1,-0.81153,1.0491,-1.1051
0.21501,1,-0.81153,1.0491,-1.1051
0.23883,1,-0.81153,1.0491,-1.1051
0.25953,1,-0.81153,1.0491,-1.1051
0.27768,0,-0.81153,1.0491,-1.1051
0.29379,0,-0.81153,1.0491,-1.1051
0.30825,0,-0.81153,1.0491,-1.1051
0.32138,0,-0.81153,1.0491,-1.1051
27.85,0,0.79232,3.1858,1.7602
14.31,0,1.8727,4.4091,-0.43161
0.096576,0,-0.53212,-0.077686,1.5866
0.37344,0,-0.53212,-0.077686,1.5866
0.56008,0,-0.53212,-0.077686,1.5866
0.2537,1,3.1781,0.37799,4.2147
0.51749,1,3.1781,0.37799,4.2147
0.15799,1,4.1626,4.5008,3.7451
0.35916,1,4.1626,4.5008,3.7451
0.60913,1,4.1626,4.5008,3.7451
0.91134,1,4.1626,4.5008,3.7451
1.2655,1,4.1626,4.5008,3.7451
1.6659,1,4.1626,4.5008,3.7451
