4.7937,4.3148,16.783,0.97008,4.7636,3.1207,-24.881,14.911,-66.505,-63.324,-57.211,-48.224,-44.1,-48.912,-51.685,-52.003,-100.69,-77.251,-51.893,-93.289,-84.886,-75.658,-74.412,-84.289,-138.88,-108.08,-143.33,-162.8,-8.2694,-17.116,-29.477,-50.815,-62.678,-54.276,-51.779,-55.188,-67.923,-19.18,-12.816,-1.735,17.985,41.074,37.656,65.22,104.38,104.15,141.54,180.47
5.031,2.498,5.8094,13.445,1.0598,2.6829,-19.072,-8.3317,-115.95,-103.28,-90.228,-57.99,-60.317,-52.818,-36.951,-28.549,-21.886,-12.133,-6.7233,-4.1889,-13.188,-21.312,-24.804,-23.67,-18.035,-10.811,-5.252,-6.6377,5.0148,6.6062,7.8515,-20.075,9.7196,20.494,22.918,11.251,-31.956,-60.578,-74.722,-79.72,-64.284,-19.816,-7.6446,0.98957,8.318,16.791,31.54,57.297
5.2712,5.0682,-25.307,-13.04,5.0977,6.2567,-8.4463,3.1904,387.34,381.99,366.27,267.91,218.55,262.98,257.15,237.62,209.32,162.58,78.679,-20.465,33.428,-79.6,-164.74,-224.8,-260.7,-21.387,-253.92,-328.22,66.251,2.1266,-31.72,84.336,83.41,65.883,11.697,-74.388,15.061,64.022,45.764,-12.563,297.56,28.601,10.771,-31.722,-78.792,186.26,-284.03,-108.57
2.3076,0.14844,-22.918,9.308,4.5791,0.33331,14.828,24.437,269.55,233.78,201.89,227.27,232.01,206.34,239.71,204.97,223.68,237.99,204.74,95.615,206.95,198.96,192.98,194.79,177.92,203.94,351.7,358.27,36.684,108.04,27.662,52.464,102.04,130.47,103.31,-21.682,37.654,14.975,-84.774,-38.869,-11.913,-32.65,-35.842,-29.555,-43.061,-6.6839,-219.58,-209.69
1.1194,3.4149,-6.114,-2.7904,1.7792,3.9411,-19.041,12.216,103.17,89.053,75.494,61.959,48.216,34.26,20.158,5.9189,-8.4174,-23.026,-37.923,-52.913,-67.5,-81.209,-94.071,-106.55,-121.66,-133.76,-146.89,-154.63,-21.578,-17.824,-13.257,-8.7979,-4.9079,-1.6311,1.1976,3.749,5.9655,7.6521,8.3083,7.4266,4.8375,0.89197,-3.6886,-7.9383,-35.491,-6.6252,-1.1507,13.387
2.1755,5.2191,-16.109,19.615,1.9951,6.1976,-9.7748,5.997,197.26,190,188.93,178.14,129.66,99.211,59.331,101.75,92.749,58.283,29.299,2.6514,-38.622,-85.825,-150.94,-193.27,-177.27,-180.76,-197.48,-210.12,111.5,115.26,89.029,18.884,-21.203,-58.613,-53.612,-114.78,-121.83,-57.1,-8.9105,12.917,13.079,7.5738,32.334,-19.465,-2.6188,-14.088,-29.542,-7.9232
4.8765,1.4137,-18.71,16.998,0.69566,2.7652,21.065,-28.343,4.7293,19.569,34.39,43.046,38.97,43.412,9.8209,14.416,48.252,70.715,77.123,93.673,113.12,137.18,153.31,198.16,157.93,188.39,205.93,202.46,-14.357,-29.664,-33.365,-30.27,-4.4001,9.1778,34.964,122.37,61.323,20.643,11.255,-11.271,-9.9618,-49.084,-53.533,-137.77,-172.81,-155.82,-127.16,-100.84
0.10808,1.9141,7.1497,-18.482,3.1435,1.2437,7.6532,-6.0354,24.534,23.044,19.935,18.718,19.249,18.872,17.719,15.703,12.783,9.2611,5.8238,3.346,2.257,2.7373,5.1616,7.6107,7.5323,6.6923,5.5437,4.4185,3.0217,8.0082,17.387,21.043,19.294,19.413,20.113,20.549,20.147,18.628,16.029,12.584,8.4555,3.103,-5.7081,-14.477,-21.789,-21.249,-25.624,-30.756
0.98113,0.38015,10.869,12.07,1.7955,3.8535,-26.992,-1.0227,-95.104,-97.514,-113.39,-106.45,-101.91,-109.17,-99.998,-100.86,-102.9,-105.87,-109.44,-119.74,-102.08,-117.38,-112.32,-121.81,-141.71,-162.77,-199.73,-273.45,-12.449,-11.711,-4.0928,12.602,-5.5142,-12.309,-22.837,-28.82,-29.675,-26.314,-20.613,31.201,42.732,46.216,8.2041,-24.32,-59.062,-97.3,-149.58,-218.14
0.83567,5.6551,4.4787,-9.3157,5.1503,5.8179,-14.572,20.56,73.71,71.081,68.187,53.789,48.274,42.365,29.298,96.966,63.162,25.765,-16.211,-54.024,-92.885,-135.34,-177.62,-186.68,-174.97,-227.51,-248.7,-277.98,36.181,26.961,17.128,33.095,33.19,112.16,119.59,17.188,-9.8214,-24.481,-22.015,-18.165,-24.404,-42.908,-64.94,-31.977,-42.887,-58.834,-2.948,73.697
4.6548,5.652,-22.567,0.39449,0.51666,2.5186,25.477,18.728,120.26,120.5,109.97,104.98,109.08,112.75,116.68,117.61,116.32,109.06,104.28,70.59,102.67,148.23,239.07,317.82,171.29,201.85,226.27,318.65,-21.748,-27.333,6.4323,24.513,20.176,17.106,-8.1492,-11.293,-7.5606,25.034,45.271,40.043,-7.6988,-24.054,-165.05,129.5,2.5178,125.32,245.63,406.76
2.462,4.4383,29.102,22.323,1.5531,5.7001,-16.612,5.5987,-201.42,-161.5,-186.56,-209.52,-242.32,-237.49,-242.54,-241.47,-199.3,-211.58,-200.72,-203.31,-162.74,-181.69,-110.48,-101.87,-25.127,-81.341,-58.03,-36.827,-40.103,-131.69,-110.2,-85.773,-64.31,-61.044,-32.53,23.085,13.075,49.341,-125.29,-40.914,-79.406,-114.77,-62.493,-34.45,78.151,-18.477,-67.345,-164.82
2.6296,4.6415,2.2407,2.6171,0.010327,1.1622,-11.139,-14.847,-31.794,-35.902,-42.073,-49.084,-58.501,-69.098,-78.032,-19.697,-72.498,-76.971,-81.361,-102.15,-54.968,-90.252,-87.799,-88.809,-91.17,-92.854,-93.708,-93.083,-68.529,-58.041,-46.639,-34.513,-29.298,-24.089,-19.216,-7.5612,0.93285,4.8938,9.821,17.315,42.609,10.772,-5.483,-7.0009,-5.8756,-6.0152,-8.2128,-12.508
1.0362,5.3203,20.14,-26.39,4.2327,2.4403,8.0682,-6.9524,-117.8,-106.2,-93.491,-79.445,-67.65,-65.326,-64.696,-61.971,-57.795,-52.064,-44.868,-39.873,-38.225,-34.68,-28.205,-17.718,-1.0966,21.171,42.896,62.395,36.845,5.4894,-16.148,-35.586,-50.924,-44.033,-33.957,-29.246,-28.922,-32.697,-40.635,-41.32,-30.159,-20.604,-12.624,-3.7989,8.2282,23.978,39.764,53.9
3.517,0.9725,3.8313,20.239,5.7505,3.7688,-9.0773,-7.2706,-27.558,-31.032,-34.428,-37.095,-36.536,-41.316,-43.887,-34.781,-73.657,-49.407,-56.549,-61.249,-65.074,-59.756,-48.427,-35.086,-98.639,-96.377,-95.547,-103.54,-21.394,-20.765,-19.317,-16.664,-13.97,-4.3154,4.5126,16.084,-9.6108,33.486,17.018,29.679,39.592,30.869,3.3391,-94.061,-52.891,-66.68,-86.53,-116.47
4.3608,0.92683,-20.901,-16.233,5.4438,0.90329,20.533,-3.8138,329.51,314.2,309.35,314.5,286.82,263.33,253.92,229.51,214.33,181.9,158.79,58.885,221.24,267.1,176.9,203.67,130.18,73.255,40.6,57.951,79.726,106.41,80.789,91.791,45.894,75.6,46.923,35.943,32.976,73.899,98.358,-20.88,66.217,48.619,-38.039,44.401,92.135,37.82,-13.721,-112.85
1.3985,4.3576,-27.023,-16.263,3.1651,4.7025,28.543,11.619,210.6,220.71,222.98,225.75,208.44,158.9,131.13,129.57,109.48,178.75,181.99,176.46,224.22,274.99,169.06,53.939,167.49,204.39,179.93,145.22,34.693,12.074,20.208,-37.399,-37.273,18.737,38.364,72.13,56.184,27.128,13.005,-4.3597,52.972,-3.4004,82.294,28.511,-79.132,-193.74,-102.98,33.497
4.4735,5.5375,23.814,-8.1614,3.7292,2.4147,-9.2887,-27.612,-283.98,-241.36,-235.97,-167.28,-240.04,-228.77,-235.32,-216.12,-165.42,-190.51,-158.78,-171.37,-44.495,-68.701,-138.5,25.161,56.216,77.524,117.53,154.41,7.8942,-88.394,-103.38,-56.989,-54.831,-30.34,-20.992,11.801,-33.162,-11.012,-17.003,-87.575,-34.824,4.7012,-94.809,-121.46,-76.48,13.172,69.702,128.73
2.8475,5.867,15.95,12.918,2.8804,3.0945,13.573,-27.946,-273.48,-253.21,-247.33,-242.91,-233.59,-215.85,-205.94,-247.8,-236.82,-204.36,-242.15,-63.668,-25.468,46.108,116.72,163.33,164.44,150.79,234.27,309.73,-63.794,-90.809,-75.137,-80.332,-51.87,-10.78,-21.486,-4.8289,-8.1232,-49.498,-19.349,-82.661,-58.482,-58.773,-40.154,-2.3945,-74.605,7.2529,44.196,121.07
3.5812,5.1785,23.302,-24.691,3.1675,2.7001,-26.048,5.4217,-141.73,-133.04,-117.62,-100.37,-104.68,-107.7,-110.15,-109.48,-108.98,-112.05,-123.39,-143.25,-124.47,-118.5,-108.24,-91.4,-76.514,-73.61,-93.891,-142.38,26.379,-5.8509,-39.984,-77.816,-70.069,-59.686,-55.527,-55.111,-50.508,-27.97,-25.486,-88.915,-20.353,2.6986,18.607,35.542,58.813,98.664,161.17,247.94
4.0027,0.29392,1.4569,27.098,3.1822,5.3728,20.145,-22.124,-244.4,-245.46,-262.72,-107.71,-195.28,-108.1,-2.5219,-6.2261,-141.15,-122.38,-66.842,21.232,-29.855,105.11,97.113,158.18,227.79,288.52,396.99,475.64,-112.1,-88.424,-64.142,-70.678,-75.27,-173.02,5.7907,79.83,23.18,10.578,58.43,36.98,132.13,59.52,180.65,152.52,38.976,-228.34,-180.11,-256.87
4.6008,2.1575,-6.0783,5.1143,1.374,1.1472,6.8894,4.1454,-59.201,-52.534,-44.717,-34.575,-21.774,-7.3832,7.6065,22.98,40.681,60.525,77.691,90.527,100.22,100.33,101.59,93.42,97.261,104.82,115.5,128.01,61.733,39.495,20.677,7.2127,-0.76411,-5.3174,-8.7664,-12.316,-13.502,-12.603,-10.008,-2.6224,25.579,55.786,35.788,52.57,78,68.454,55.017,36.998
2.3442,1.9456,26.747,-1.9511,5.9011,4.5122,7.6925,-5.0673,-137.12,-132.88,-131.64,-122.1,-111.03,-73.8,-67.739,-86.914,-91.539,-90.479,-88.21,-73.827,-52.7,7.8486,-4.3799,13.542,36.795,58.915,78.241,93.567,3.3823,29.339,49.219,29.919,2.262,-10.596,-31.987,-26.946,5.906,25.756,25.738,22.353,-63.038,49.183,-10.121,-31.076,-49.82,-65.928,-75.626,-72.602
2.214,3.0825,-11.555,-11.339,1.5998,2.5434,-12.811,-12.92,67.08,60.414,62.107,52.371,51.988,31.239,3.9396,69.56,17.911,16.987,-43.468,-67.63,-32.046,-36.406,-58.342,-55.616,-66.972,-59.344,-85.149,-84.238,-65.424,-49.576,-46.447,-46.393,-64.5,-45.292,-45.787,49.598,78.089,193.76,187.78,133.49,54.463,28.502,4.3826,-36.456,-164.17,-150.49,-165.56,-173.92
3.5017,3.4213,-28.469,-0.40475,3.7749,6.2424,18.383,-7.58,44.487,56.583,67.286,72.417,90.211,86.144,71.25,91.317,72.879,97.583,144.37,138.38,135.46,131.21,170.91,193.64,198.63,193.3,189.58,263.15,-29.452,-6.7544,3.4672,6.0747,-10.082,-18.22,-15.157,7.9482,-14.531,-2.7468,-3.3177,-16.73,8.3835,-17.622,-16.976,-174.13,93.481,203.63,249.23,24.483
2.8628,4.6433,-28.361,8.0207,1.2016,1.9458,-13.09,-2.9941,266.22,248.85,214.48,199.16,80.516,172.98,157.44,141.97,117.97,118.07,198.56,80.578,17.076,-33.238,-83.322,-125.16,-131.04,-178.93,-196.46,-248.02,-4.0837,-18.752,-6.5039,56.123,19.851,5.5107,12.333,3.9383,24.938,15.668,32.328,46.464,28.822,8.5078,-11.594,-24.451,115.28,53.423,17.776,0.95653
3.5537,2.3573,-9.0322,-6.7615,1.1974,3.2649,9.1216,-9.4968,-57.904,-37.211,-25.546,-24.182,-32.716,-29.62,-13.39,11.546,34.356,48.972,56.235,60.175,70.033,78.994,83.914,84.792,80.583,78.686,85.851,95.145,-72.672,-59.296,-44.714,-25.437,11.513,32.64,48.472,59.533,63.25,58.83,49.231,39.407,18.892,-10.621,-27.167,-44.676,-67.468,-92.357,-115.66,-141.23
1.5654,4.6536,15.488,24.12,3.3941,6.0606,-26.715,18.889,-19.287,-33.352,-52.325,-90.049,-120.1,-6.4968,-166.25,-146.88,-225.08,-48.216,-184.65,-44.362,-164.92,-253.4,-88.625,-233.64,-249.45,-444.27,-439.16,-481.79,28.482,1.3134,-18.777,9.5521,130.5,-228.47,106.29,119.11,-87.44,-4.1077,-66.976,-101.58,61.062,-0.71617,-20.521,19.057,-159.53,-170.58,-186.46,-67.361
2.3228,5.3147,10.142,-2.5302,4.2105,5.9752,27.563,-20.115,-252.96,-204.64,-163.95,-131.68,-106.59,-121.94,-41.154,-4.5992,30.252,61.027,85.772,107.88,150.54,204.26,114.67,270.78,298.11,326.6,358.63,412.01,-20.873,-48.266,-59.612,-54.039,-24.087,-58.013,-31.978,-27.825,-17.026,2.4007,33.364,70.026,39.729,36.194,62.849,74.146,87.957,98.664,89.673,20.744
4.0638,0.69197,13.342,-27.697,4.034,1.5419,-7.6592,5.4324,-42.964,-44.021,-46.942,-45.441,-46.474,-47.585,-48.712,-47.459,-50.525,-51.515,-44.329,-44.374,-43.991,-45.412,-46.757,-48.138,-49.419,-50.528,-51.514,-52.385,9.973,10.717,4.4165,6.6744,6.0278,5.2683,3.9434,-3.4009,7.2386,-0.78131,-13.65,-15.034,-15.929,-15.392,-13.253,-10.725,-8.5464,-6.8078,-5.4651,-4.5237
2.3168,5.2468,18.389,-4.9517,4.1045,3.1371,6.0404,23.933,-160.47,-138.24,-129.11,-123.46,-124.87,-132.93,-115.14,-112.29,-104.11,-94.652,-72.901,-87.259,-79.209,-77.613,-56.842,-30.383,5.4358,26.564,44.499,80.373,-10.456,-48.308,-62.074,-49.389,-33.589,-28.855,-35.855,-27.761,-31.614,-39.786,-54.687,-104.65,-18.244,6.3083,30.238,52.332,63.12,93.791,125.74,173.68
3.4107,4.8432,14.526,-18.104,5.3292,3.3829,17.502,-23.284,-155.37,-133.78,-111.75,-90.733,-72.31,-56.876,-47.331,-31.533,-20.006,-9.4124,1.532,13.345,25.998,39.388,53.619,69.634,56.265,94.759,109.36,138.38,55.8,18.443,-1.9803,-12.107,-15.805,-15.294,-11.014,-13.141,-13.361,-11.277,-9.289,-8.4404,-8.9247,-11.013,-16.309,-28.848,-49.992,-31.972,-22.872,-3.7159
0.2863,5.0828,3.3763,-9.108,1.4671,1.6829,8.4571,-26.701,-7.5193,-5.0669,-3.3158,-2.3674,0.17341,1.6662,3.4088,6.1116,8.7681,11.712,14.253,-3.2693,13.21,12.771,12.994,12.93,12.742,13.972,17.737,22.182,31.672,24.02,18.19,11.361,7.4414,2.7366,-2.2733,-8.2679,-13.593,-18.38,-22.529,-24.525,-26.085,-26.801,-27.304,-28.027,-29.296,-30.328,-30.855,-33.956
2.1786,2.0755,27.813,-22.263,3.237,3.3162,-4.5677,23.137,-159.66,-150.31,-133.38,-131.5,-128.51,-112.1,-64.107,-76.506,-83.417,-79.149,-64.108,-83.013,-59.535,-79.397,-54.085,-38.02,-30.106,-17.308,3.1258,34.594,30.806,53.943,31.767,13.367,1.4289,-24.37,-38.863,-37.426,-31.809,-30.829,-26.428,12.379,6.1881,69.188,11.757,-10.805,-4.7954,3.1459,17.603,42.702
2.0839,2.3579,5.518,15.031,5.0432,5.8762,-8.8116,-14.333,111.72,105.69,96.99,-17.188,25.653,34.757,44.537,43.908,8.1911,-44.585,-88.859,-116.85,-130.74,-135.98,-194.55,-210.66,-220.44,-57.676,-403.08,-415.31,-0.57057,16.978,39.896,-29.386,-44.107,80.301,16.217,-37.35,-66.28,-82.128,-87.703,-79.704,-59.394,-10.84,-6.1237,19.661,44.74,193.72,-220.95,-275.99
1.0972,1.4402,6.0907,-11.49,5.3644,2.3845,-14.055,-17.656,119.26,107.97,86.9,71.882,51.625,-18.189,-2.2339,-4.3011,-23.209,-15.33,-40.562,39.289,2.5803,26.432,-187.47,-199.09,-191.42,-178.13,-203.7,-204.11,-69.379,-46.157,-24.38,8.0962,14.749,38.309,29.639,39.281,121.49,105.82,167.37,94.505,58.744,29.299,5.2863,-35.442,22.926,-125.74,-267.41,-393.25
3.5293,0.66751,17.212,-22.158,1.8012,1.0105,1.5769,-21.677,-157.68,-184.67,-182.56,-149.89,-148.47,-156.03,-165.34,-112.86,-97.013,-83.661,-72.76,-61.497,-43.079,-19.549,1.5665,-56.924,46.253,9.9657,111.18,97.606,-239.36,-125.87,-46.673,17.042,86.502,85.392,99.218,33.45,61.609,18.456,-12.803,-15.693,-10.243,1.87,10.235,72.494,-10.272,-115.13,-136.45,-119.53
1.7305,3.5157,11.406,-0.46064,2.1167,3.619,26.182,-25.346,-143.48,-124.6,-104.42,-82.984,-60.588,-37.765,-14.829,7.9722,29.312,46.703,64.489,72.438,83.166,82.483,100.12,113.35,125.04,142.51,140.74,149.75,6.5924,7.3551,11.387,16.629,21.767,26.397,30.795,34.859,36.98,34.932,29.494,17.681,23.662,11.495,-4.4036,-24.78,-50.972,-86.629,-58.955,-32.487
1.2176,3.7501,-7.0387,16.94,0.69332,4.5607,-6.3381,-12.707,96.957,77.06,63.766,52.106,45.623,35.818,27.026,16.015,3.4619,-9.836,-23.366,-36.699,-49.555,-41.869,-65.936,-69.385,-71.868,-79.767,-91.056,-103.4,15.628,7.2977,1.9533,-3.5681,-9.5861,-12.777,-15.35,-20.366,-22.506,-23.539,-23.22,-21.543,-18.775,-30.035,-31.213,-36.72,-44.248,-38.328,-27.448,-18.724
1.3719,0.96406,0.13867,19.145,2.6634,1.716,20.433,-10.385,-88.13,-82.79,-67.646,-49.742,-31.617,-14.433,-166.58,46.552,-53.136,-42.396,-15.655,17.873,47.904,75.835,100.34,121.95,153.28,190.96,232.9,274.03,-115.54,-70.527,-46.595,-32.771,-25.476,-21.769,-4.4925,40.243,-32.903,18.775,27.102,28.466,31.509,35.013,42.254,68.382,87.731,51.557,15.88,-42.165
5.6476,2.2304,-3.8145,-3.5609,5.2999,1.9994,8.8923,15.479,-27.925,-20.915,-12.817,-3.9462,5.4456,14.971,24.104,32.309,39.225,44.604,48.705,51.082,51.673,51.282,52.141,52.818,54.254,63.607,76.398,90.34,35.32,21.924,10.408,1.3787,-4.8517,-8.2812,-9.188,-8.0104,-5.2093,0.68895,4.1714,11.943,23.252,36.445,45.686,55.324,63.411,52.078,37.154,25.9
4.5937,0.63087,-1.1649,-18.138,4.8994,2.6491,18.97,18.819,92.95,87.314,86.423,85.297,78.573,84.693,75.395,65.293,62.01,55.257,55.63,50.604,45.512,40.187,33.918,26.612,26.875,32.019,36.97,43.817,36.234,42.861,38.28,34.937,35.451,37.485,14.115,25.429,38.435,26.039,-1.6047,7.9096,17.015,26.003,37.258,52.218,48.955,36.884,31.954,32.651
2.3533,4.846,8.3474,-1.9363,3.776,1.8579,-0.33097,3.1887,-57.878,-54.641,-50.106,-43.911,-36.239,-29.939,-27.636,-30,-33.051,-8.4082,-29.836,-33.668,-29.503,-22.807,-16.569,-13.41,-12.314,-12.04,-11.658,-10.23,17.67,5.9311,-5.791,-19.868,-37.502,-51.571,-54.079,-42.769,-27.382,-26.988,-8.9984,-4.8822,2.7348,11.436,19.989,27.507,35.003,42.784,50.076,55.518
0.099819,0.28002,-1.2637,-25.557,3.9097,1.6403,10.3,-3.439,183.74,181.52,169.97,160.48,154.31,127.07,141.27,169.95,127.96,110,167.66,130.61,105.92,60.971,7.795,-50.186,-99.905,-86.384,-41.317,-139.64,92.402,76.008,49.081,69.481,69.522,62.956,60.363,28.662,10.803,-50.566,-77.944,-99.82,8.2511,53.529,33.869,38.212,14.079,-79.487,-190.35,-206.19
4.7364,1.3677,-26.262,22.72,0.42012,2.0809,3.8077,-25.861,106.52,100.88,80.97,54.63,82.619,140.64,48.513,102.09,158.08,59.19,75.209,59.458,152.61,78.962,83.689,75.138,61.995,47.763,39.398,46.928,-33.685,2.6567,52.36,55.222,30.817,-4.5772,-3.8918,-31.003,28.564,36.716,51.499,26.639,68.418,4.2187,-30.732,-51.803,-77.339,-105.44,-131.82,-155.98
3.7973,1.9319,-1.041,-5.7526,2.6146,6.2084,8.4443,28.703,-97.474,-85.808,-71.941,-57.32,-40.165,-19.097,4.6822,29.315,53.933,78.248,102.01,125.09,147.96,167.16,183.72,226.45,245.42,316,329.21,308.3,105.12,77.85,48.022,22.402,4.6571,-4.4863,-7.4444,-7.9219,-8.1742,-9.254,-11.848,-16.161,-21.132,-29.226,-42.256,40.322,-30.294,-86.33,-57.62,52.813
3.2049,6.1588,-21.317,21.532,6.176,2.4027,-3.3201,9.368,251.44,231.71,219.82,196.39,187.68,193.35,187.91,173.36,179.78,149.78,122.4,87.186,41.915,-4.4116,-48.743,-90.025,-125.11,-153.38,-179.51,-205.42,16.4,35.876,59.981,77.733,81.173,43.625,31.375,-3.8315,-72.922,-18.165,14.663,26.813,20.898,11.522,6.944,11.171,30.36,65.519,107.4,142.39
2.4327,0.78096,4.6554,-4.3926,4.8907,1.5843,5.2533,20.742,10.592,11.094,11.635,12.24,12.929,14.263,16.194,17.058,17.488,17.891,18.254,18.503,18.508,18.148,17.213,15.591,12.933,8.813,10.417,16.912,1.4663,1.8637,2.0368,1.9211,1.4849,10.075,-5.0559,-5.4017,-4.248,-2.7252,-0.87937,1.301,3.8652,6.8042,10.275,14.568,21.081,32.302,30.907,20.471
1.2947,0.22868,9.9966,0.86431,0.5959,3.7119,-6.8196,-10.616,-122.96,-113.37,-104.08,-95.009,-91.744,-91.246,-77.445,-75.479,-81.53,-60.594,-111.6,-225.99,-208.36,-35.32,-12.7,9.4399,33.514,54.374,68.131,69.855,-19.974,-27.705,-33.295,-25.389,-36.176,-32.067,-18.416,-2.1891,10.848,-1.1457,-127.84,99.36,-63.148,75.81,20.994,-15.65,-46.031,-82.483,-130.18,-185.25
5.9559,3.6852,22.835,-2.6427,2.6812,2.0643,-10.116,-4.048,-198.23,-188.25,-157.98,-144.15,-145.42,-104.48,-65.366,-45.716,-126.3,-117.17,-78.3,-131.81,-76.514,-64.865,-26.795,21.887,54.603,88.283,121.56,136.07,59.568,6.817,-15.44,12.381,-19.557,-63.795,-165.25,-174.9,-78.953,-3.423,-0.99173,-41.737,111.71,222.8,147.24,32.357,-15.185,-17.692,17.801,83.167
3.879,3.7121,1.7412,-12.394,0.12639,4.3678,-20.507,21.895,-19.449,-23.243,-26.144,-28.798,-31.786,-35.118,-38.867,-43.759,-48.092,-37.661,-50.083,-49.815,-50.482,-53.003,-57.754,-63.8,-70.873,-87.001,-103.32,-127.81,-13.202,-9.2177,-4.9086,-0.56758,3.735,8.5474,14.583,71.044,32.109,41.244,38.032,31.693,24.901,17.6,8.6086,-2.2033,-15.506,19.104,-71.532,-109.15
1.3369,1.1461,-3.5299,28.164,0.98699,3.0539,21.546,-27.35,-97.233,-64.297,-11.342,-3.3818,-143.74,-140.01,-129.4,-140.66,-82.746,-58.531,-8.1568,43.43,102.53,152.12,200.22,136.35,176.54,115.56,167.28,229.48,-21.526,-7.1898,-6.972,-18.63,18.466,39.082,47.267,80.864,39.519,22.414,-11.307,-50.157,-165.86,-266.05,-186.46,-26.428,1.0493,33.981,110.7,188.36
