3.0313,1.6162,11.82,18.998,0.74158,0.097546,1.8322,29.329,32829
3.1973,0.4188,21.017,-21.39,2.0125,5.6113,-8.2734,13.548,36596
4.9959,1.5333,-3.8759,14.561,4.4122,1.4409,24.811,14.265,25310
0.47842,4.5608,20.779,22.164,5.9772,3.7813,-17.262,-28.576,9389.5
3.616,5.9268,-10.244,2.6588,0.98215,5.7384,-17.376,0.90311,11405
5.478,2.9825,21.336,-1.1697,3.381,1.315,-7.3521,-15.229,4240.1
5.9815,1.5519,7.2882,20.149,3.6267,2.4214,14.216,-9.6824,12183
1.7131,0.40925,-18.958,15.945,4.7061,1.0673,22.98,-13.393,14986
0.77122,3.6865,-4.5721,0.35152,5.1176,4.6882,17.902,-1.7682,4142
5.977,5.8834,-7.5436,20.755,4.0804,2.872,13.83,-20.617,5431.4
5.9138,0.32611,-5.0498,-12.939,2.4049,2.9451,2.2169,-2.7656,1741.8
1.5433,4.3631,16.454,-4.3434,1.4692,0.75503,14.362,-11.544,21261
2.6211,2.8509,3.6841,-2.8805,3.5077,3.0677,-22.724,7.6381,3181.9
4.0412,0.11049,16.895,-28.325,5.7361,3.2677,-5.6419,-11.867,1706.5
2.3897,5.2891,-7.3991,16.271,3.2654,3.616,12.433,3.0748,980.5
0.2747,6.2281,-12.766,8.0371,4.6752,2.1863,4.4301,-23.416,13426
0.92405,4.6517,-5.6727,-15.384,2.812,5.7542,-1.3497,-17.745,15070
5.5077,0.2461,10.697,26.282,2.5323,3.8759,2.5831,22.803,30979
5.9048,1.3822,-12.732,1.6492,0.59145,2.8295,27.041,-25.673,13512
0.17205,1.7125,-2.4149,0.052038,4.5233,2.7459,-17.453,-18.522,9414.6
0.20391,4.5223,-7.0876,17.747,0.39878,5.4244,13.203,16.08,13918
4.7784,2.5312,-10.83,-0.51061,2.7288,5.4593,-27.427,-0.47818,31082
1.7297,1.583,2.4491,-2.4012,4.6537,5.4389,8.2039,4.625,1633.5
1.5049,0.33321,19.281,-28.736,1.8801,3.7621,25.457,-26.655,22257
3.0428,2.0276,-8.9563,-12.766,4.6401,5.2845,14.285,11.403,15699
1.5106,5.729,5.0571,8.0551,4.825,4.2836,25.425,6.2622,5267.5
1.5246,3.2833,9.0974,9.1887,3.4121,5.0923,-7.1674,-19.901,6580
5.7472,2.1842,0.010723,-4.2821,4.6422,4.5699,28.416,8.7071,22665
3.9503,3.3309,-22.032,4.7821,2.1141,5.1428,13.718,-7.6627,4791.4
5.979,0.2769,-2.8077,-9.1744,2.0305,2.8897,12.543,6.7793,2295.1
4.8795,2.6024,-2.0666,-3.5354,5.9532,0.4791,7.1981,1.4302,1692.8
3.3091,5.1151,-13.146,25.572,4.9071,4.4026,-4.8889,-6.7274,4134.8
0.82535,2.8125,-6.7289,7.5293,3.2908,2.6969,-19.158,17.78,6705.8
0.5302,0.14639,7.7294,-4.2501,3.0948,5.5231,-17.328,-18.133,27448
3.0519,0.77642,-13.803,0.66406,1.2731,4.8388,29.745,3.3888,35456
1.5565,0.44261,2.6628,8.9131,3.3502,4.4569,-18.237,-9.8542,16564
4.8559,1.8118,-28.193,-18.189,4.2487,1.1712,18.774,-26.568,17714
5.2336,4.6345,-22.171,4.7621,1.3007,2.156,-15.458,1.703,6070.4
3.085,0.52224,4.1499,-17.831,1.4365,0.634,-8.3478,-7.0146,2246.8
2.1103,4.691,19.729,-8.4838,1.0484,5.7775,-10.743,21.708,8071.8
2.2992,0.0055759,-16.39,14.502,2.1044,5.3985,25.062,-2.4112,32637
1.6036,5.1173,-6.9509,-0.55927,4.8315,2.5124,7.824,22.663,5102.4
5.1435,5.4202,-8.962,-27.967,2.083,4.0927,-17.306,16.127,8417
0.018541,0.16148,-1.3992,7.9572,5.4569,1.3422,-5.5488,6.9829,3877.5
2.8333,0.0016879,6.5235,23.965,0.37583,5.7668,-10.964,9.2071,12146
4.5397,5.0648,-12.8,-20.43,6.1567,5,10.396,-26.228,9960.4
4.5928,1.0691,-3.8964,3.9887,1.7665,2.8139,-9.3282,-11.726,622.94
1.2592,5.2637,-15.475,-11.881,1.5984,1.5081,-9.0921,-25.062,30952
0.032623,5.3096,-5.4028,11.258,1.5287,3.6295,10.035,5.9444,496.89
3.1597,4.7759,-13.698,3.3579,0.60747,1.6584,13.964,-7.0382,6631.1
4.5987,4.2004,-2.3168,-6.4687,3.3152,2.9253,-23.208,5.9321,2411.9
4.3031,0.12387,-12.095,1.0223,4.6806,2.2959,-7.3053,-28.305,11459
1.8726,1.2384,-22.943,27.207,1.2789,4.2113,-8.8,20.569,21945
4.3868,6.0877,4.2484,-16.963,2.2252,5.037,0.094574,-18.573,783.62
5.4507,4.7823,11.452,-5.4328,1.4029,4.4247,-1.4225,-22.894,10252
1.6667,4.8022,1.9344,-20.158,1.8647,0.62257,-13.838,10.959,5637.6
4.6692,4.3663,-17.692,5.8983,1.5115,4.4115,-18.148,-15.34,4393.2
0.083169,0.66487,-21.201,4.8274,2.1233,2.8458,25.224,10.495,17925
0.20815,4.7153,-0.79468,-17.141,0.91432,2.0607,21.142,-14.024,4027.4
2.3205,6.2801,15.142,19.009,4.3442,5.1752,-10.565,5.3587,14831
4.513,0.56876,17.217,21.22,4.8256,4.9398,6.7363,-5.3814,23323
3.5287,5.7615,17.094,-13.744,4.0395,5.3575,-4.2464,-5.3171,6263
5.4852,5.7414,3.9649,-6.9886,1.51,5.1105,0.59377,-15.868,9264.2
2.0622,0.12829,20.283,19.883,4.7645,1.934,7.9329,-28.854,21395
4.3576,5.5494,13.874,28.348,5.354,3.0125,17.596,5.3688,24207
2.0257,3.3638,-11.175,-11.148,1.2196,2.9642,-20.712,20.139,6688.8
6.0087,0.50695,-15.064,-19.591,1.7658,3.5593,23.602,14.483,12236
2.5555,0.36873,-5.9362,24.688,0.14561,5.1518,18.964,-28.23,11137
3.2022,5.5803,26.943,8.9868,5.7772,2.811,-24.973,-19.769,20542
4.6989,0.59529,-2.2861,-18.129,3.7742,0.48547,6.0547,-5.8593,4717.2
3.5326,4.1492,12.871,-6.6349,1.5491,2.6298,3.0595,29.027,5441.2
2.1392,5.6452,1.4096,-20.66,1.5532,3.8076,-20.224,16.333,5088.5
0.44183,1.4542,-3.1527,-29.137,5.7222,2.8809,18.885,-23.861,7066.2
0.97507,5.3695,18.525,29.913,6.0633,4.2985,22.304,17.604,18647
3.0756,0.21212,-4.5686,-17.786,0.040667,5.0007,-0.57066,3.1885,2521.7
1.6917,1.4097,13.816,-13.005,1.401,1.3082,-19.327,-24.351,18964
2.953,4.8075,4.9032,-24.404,5.6846,6.0581,-18.085,-19.768,38773
2.8864,3.6375,12.704,-6.1676,3.5271,4.9856,-17.672,-10.727,9228.3
0.57841,3.2174,5.4336,-5.5804,3.1097,3.2211,-2.8289,20.622,1485.1
2.5528,5.1837,-22.996,0.17269,0.48924,0.72196,-12.031,-14.422,30158
5.9589,2.2897,-29.957,7.9873,0.91079,1.0221,11.318,29.432,34141
5.4962,5.0419,13.369,-19.211,2.4235,4.8706,-27.242,14.431,10860
0.14486,1.1954,10.651,13.772,4.5908,0.41083,3.8303,3.4367,612.51
2.8172,4.3703,-26.253,23.07,1.4411,4.7141,6.8465,-17.881,4804.5
0.98295,2.5977,-20.384,7.8205,5.9675,0.79376,21.001,26.318,29385
4.7563,0.85437,3.1833,-7.4127,1.2101,0.79595,10.84,14.843,28599
5.1294,1.7875,-24.068,14.742,1.813,2.2375,3.7877,-12.928,3827.6
2.393,1.5282,16.592,25.179,0.82881,5.0105,-20.047,25.546,11939
2.8423,5.2386,-6.0568,12.271,0.41909,2.2992,5.2225,-4.552,1739.5
2.8267,4.3555,-27.537,28.446,3.6303,1.418,-9.2937,-0.42317,27069
1.4469,5.0264,28.561,1.7773,5.9198,3.5377,13.793,-13.736,12940
3.9589,5.9844,-8.2653,-23.25,4.9456,6.0443,15.601,8.2004,27763
1.2565,5.9632,-0.58341,25.456,4.3486,0.58173,-2.5437,-12.862,5093.1
6.2595,0.51284,-9.5755,-4.9232,4.3704,6.0389,-14.53,11.134,12791
2.2227,0.83583,-13.217,7.881,2.3536,0.027378,15.305,-13.713,7714.1
5.8033,4.2082,-22.05,-2.0695,3.2383,3.8798,5.117,-23.291,2749.1
1.7684,1.346,-16.921,-12.235,2.1278,0.47611,29.268,-29.635,22143
3.9534,6.2228,-16.88,-27.861,3.918,1.8963,12.063,-8.4,25553
2.0765,4.0891,-7.698,16.749,2.2409,4.659,23.052,0.51223,11697
2.505,2.9418,12.021,2.9169,1.1032,1.8437,-21.228,-6.6181,4635.4
2.8066,2.2065,27.589,-18.483,2.057,0.97802,-3.582,27.544,11458
4.2521,0.95783,19.897,-29.203,0.60199,2.457,-14.752,19.831,7381.5
1.969,5.6098,27.011,-27.218,3.1107,3.6226,-7.9448,-6.8341,11498
0.92336,2.3922,24.5,-5.9085,5.0399,1.1919,11.449,-29.715,2167
5.5738,5.524,-20.959,18.252,3.7965,1.8557,5.4752,-6.3706,5418.5
0.19806,1.8485,4.0654,11.444,2.8014,2.6543,-4.0487,-16.576,666.43
0.022707,1.8705,2.0611,-1.388,4.9242,5.0465,19.426,-29.62,2764
1.0492,0.9334,18.828,9.5801,3.4481,0.3197,-13.305,24.603,26017
2.0965,5.2547,-5.7306,-17.229,6.0207,2.925,-3.6353,-8.6478,11481
4.0028,6.1015,-19.514,-27.836,0.77566,4.2283,21.944,-18.648,26085
0.85141,0.52097,3.8388,-9.3297,3.9078,2.6498,20.752,-1.5695,1008.1
4.1523,6.225,-13.055,11.995,4.9847,1.924,17.857,-25.175,5297.9
5.7072,0.54505,11.797,0.10248,1.6792,2.0652,-8.114,-0.90102,10481
6.0628,1.2148,-28.219,-20.092,2.2545,1.9629,13.362,-4.3695,16837
1.9448,5.8296,-4.6191,-21.709,5.1933,5.5394,23.438,13.331,35062
3.6728,5.4684,27.936,0.69399,4.6312,4.0892,10.559,2.702,35333
2.9188,3.4048,25.69,4.8784,0.45489,4.1011,-26.025,12.828,7505.7
5.0042,0.48718,-0.051437,23.527,5.2048,0.24479,-5.0299,8.9483,7936.3
3.6595,1.4416,9.2125,-7.6901,2.9725,6.2503,-5.9052,11.413,1675.5
1.8831,2.2786,2.5888,-13.824,1.7456,3.3996,-14.199,16.419,1878
3.1117,1.9235,-13.787,11.8,1.6867,3.9763,-22.855,-12.857,7125.9
3.3565,5.2814,9.5302,18.767,1.0738,5.3252,-25.747,2.9734,19734
0.19544,4.5344,-14.367,-22.15,1.9357,4.2256,21.274,-18.594,7021.4
3.3612,4.7633,3.4725,3.4141,5.3214,1.0448,27.388,-26.905,12292
0.70708,4.0194,-2.1007,-6.447,2.7927,3.5358,24.337,21.579,2310
1.5144,2.0295,-20.763,-11.317,0.026805,1.1629,-7.6258,-23.388,12695
1.2708,2.8222,-5.164,13.879,4.3291,2.5619,-7.0149,10.982,3745.7
0.82811,0.84599,17.143,-16.161,4.7715,2.2271,4.8802,-7.6391,1528.9
3.9875,5.5394,-12.083,-19.597,2.4604,3.6817,-15.112,27.704,14694
4.5434,4.6992,-4.4239,-11.087,2.7278,2.1161,14.158,-22.462,2895.8
1.4001,5.9952,25.23,-1.0057,4.7866,5.2624,-21.089,17.922,24202
4.0391,5.4917,-15.553,-19.616,1.0409,4.0977,17.063,12.922,11815
2.5828,2.986,10.059,0.62726,5.5568,2.123,-18.434,27.45,4666.1
0.5322,3.2687,-6.8446,-12.157,3.0105,0.75629,-5.5541,25.202,1728.3
1.6879,2.743,6.5094,2.7015,2.701,2.3634,29.828,0.081649,9013.1
2.7821,1.3195,8.3129,-10.678,0.20884,1.4831,26.774,10.613,28629
4.1622,5.2158,11.638,12.315,5.8797,3.2973,-26.833,-25.787,15980
2.3496,1.9028,16.012,-16.87,0.93429,3.9553,-28.544,-22.149,9418.6
4.2336,3.8182,13.778,9.3473,3.5544,1.0991,10.257,5.3203,10152
0.59222,5.1915,-0.47836,-7.8126,2.5624,1.5338,-15.73,22.053,8743.7
4.2316,1.7371,-27.06,-8.0006,2.5391,4.5263,-7.5665,12.854,28854
3.9172,2.0586,28.519,15.032,4.0644,2.8485,15.344,23.434,13073
3.8057,3.6285,-3.4217,5.364,0.71945,2.585,8.0142,22.273,2282
1.2614,4.1185,25.603,-18.719,5.3569,2.8166,-3.1767,-21.195,2438.7
5.4214,5.1209,-10.452,-1.9809,3.5941,3.2206,-1.1725,28.179,4042.8
2.9784,3.6679,-24.444,0.81877,2.6422,1.6863,-23.027,-11.252,30389
3.5688,0.69208,19.278,14.131,4.7452,5.2449,2.3172,27.983,27662
5.7875,1.7062,16.692,5.9096,5.115,0.051749,10.673,-5.1287,16990
0.12849,1.4423,-11.848,18.29,2.7373,2.237,-10.341,-19.34,6687.7
1.8805,2.0947,18.985,4.3369,2.8235,5.432,2.5395,-29.785,5213.7
2.3577,2.2654,-22.865,-4.0771,4.5235,0.005927,-10.344,27.374,7689.2
0.59405,3.1334,-4.1333,-5.5038,1.4129,4.3269,-15.313,4.9632,3711.3
3.0379,2.6303,13.936,-12.244,5.1032,5.8875,5.8126,13.62,6215.3
5.4274,4.4637,-21.605,-12.406,3.1014,4.024,-12.098,-13.853,6522.5
2.0795,6.0448,1.3263,13.175,4.4119,0.042768,-16.808,4.6552,12695
2.1545,5.0896,-5.4618,-1.5389,2.7916,4.5226,22.318,12.711,8063.4
2.4097,3.7174,-7.1543,0.40236,1.4882,4.8088,-8.5467,-1.5094,2745.3
3.018,2.124,-9.5416,-14.002,1.1998,2.5919,8.1703,-11.222,2593.6
5.8005,5.8436,-11.196,-11.176,5.5418,1.6629,16.95,-6.2916,29401
0.63421,5.0086,8.0762,24.734,2.0426,3.6186,-10.283,-28.957,4725
1.4333,4.7773,22.398,-28.188,5.2548,2.6379,-6.7786,-3.791,3271.9
3.9514,1.728,0.14104,-17.839,2.6007,1.4561,-3.8413,-23.762,4435
0.96871,4.7318,9.3831,21.374,0.77173,2.7247,-8.3398,-18.107,3952.5
3.4422,5.057,-6.0563,2.5358,0.88677,3.1858,-22.927,-4.5198,1394.7
0.1718,0.17783,12.374,17.083,2.1018,2.9551,-28.039,-28.328,11516
0.81382,6.0625,11.965,-17.986,5.0051,3.6153,-12.044,-0.81443,3221.7
4.4539,4.5193,9.542,-13.135,5.0648,3.6925,-24.575,-15.504,3760
4.5698,5.1769,-19.213,11.279,3.7534,3.4274,-8.5369,13.26,17577
2.5142,2.1649,21.414,-3.3021,6.1924,3.3055,-26.516,22.838,11444
2.0721,1.6613,3.6554,3.6581,2.3683,2.9721,5.0345,-0.71151,536.07
5.1875,5.2367,-13.461,-12.672,3.8055,1.8719,0.60817,-29.341,7554.3
4.7575,0.91795,-13.989,13.871,5.2715,5.3462,11.549,-26.911,5804.1
5.1078,5.9524,-23.511,-28.635,4.6254,4.3284,12.407,-23.022,36455
3.1251,0.54853,-18.274,-13.742,0.35502,2.6562,12.9,26.653,13139
4.4676,3.9961,-15.142,-6.7186,5.4784,0.75558,3.6794,24.615,12215
1.5372,5.756,-22.083,-29.378,0.7099,4.0798,1.4517,-6.7272,29529
3.0516,1.3398,13.051,20.226,2.7479,4.4035,9.5978,16.32,30658
